prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.17425317	-100	-0.30145258	-100	-0.3137102	-100	-0.7125277	-100	-100	-0.3171839	-0.5069454	-100	-0.3155297	-100	-100	-0.5228444	-100	-0.2308804	-0.20640482	-100	-0.29582238	-100	-0.48703718	-100	-0.13384518	-100	-100	-0.305058	-0.18034919	-100	-0.63541377	-100	-0.5697385	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.11114617	-100	-100	-0.58580965	-0.21435618	-100	-0.4158685	-100	-0.29908666	-100	-0.19032462	-100	-0.20656002	-100	-0.2093685	-100	-100	-0.5081948	-0.18449372	-100	-0.1409385	-100	-0.21162598	-100	-100	-0.7187665	-100	-0.5624841	-100	-0.64257973	-0.26555917	-100	-0.28556305	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.15428622	-100	-0.62148154	-100	-0.33124098	-100	-0.22438323	-100	-0.19730744	-100	-0.23492149	-100	-0.17065957	-100	-0.34799582	-100	-0.49577424	-100	-0.171427	-100	-0.3162262	-100	-0.20491067	-100	-0.23005128	-100	-0.4423488	-100	-0.11228761	-100	-0.16576192	-100	-0.2293904	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.21559909	-100	-0.36121732	-100	-0.32689768	-100	-0.24795859	-100	-100	-0.5244751	-0.25532728	-100	-0.14285044	-100	-0.14441869	-100	-0.2248987	-100	-0.32517108	-100	-0.17198431	-100	-0.17095676	-100	-0.3336963	-100	-0.20457704	-100	-0.117181875	-100	-0.75733656	-100	-0.18218024	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.17140485	-100	-0.2729488	-100	-0.27270585	-100	-0.24100083	-100	-0.2601569	-100	-0.47234783	-100	-0.19144563	-100	-0.1399588	-100	-0.21498182	-100	-0.18957262	-100	-0.2783662	-100	-0.16572878	-100	-0.14879635	-100	-0.14443274	-100	-0.14919116	-100	-0.18904169	-100	-0.80297726	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.14663327	-100	-0.21077275	-100	-0.521919	-100	-0.35330608	-100	-0.37141886	-100	-0.23674527	-100	-0.19163635	-100	-0.16590607	-100	-0.33250844	-100	-0.27321237	-100	-0.1568833	-100	-0.18479052	-100	-0.2668316	-100	-0.5177731	-100	-0.4061428	-100	-0.37002456	-100	-100	-0.24706869
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.1881359	-100	-0.10151597	-100	-0.42134902	-100	-0.23904383	-100	-0.19472887	-100	-0.17965598	-100	-0.1339566	-100	-0.2396917	-100	-0.6502785	-100	-0.13904923	-100	-0.22210164	-100	-0.15069667	-100	-0.24272367	-100	-0.19782685	-100	-0.12143244	-100	-0.37372318	-100	-0.24607113	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.14938875	-100	-0.13565387	-100	-0.23315775	-100	-0.33927423	-100	-0.1799507	-100	-0.23099482	-100	-0.1546917	-100	-0.15478173	-100	-0.3687291	-100	-0.31796172	-100	-0.17351669	-100	-0.1472596	-100	-0.20078437	-100	-0.12589845	-100	-0.15499914	-100	-0.3527787	-100	-0.15769215	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.156515	-100	-0.2126869	-100	-0.2246652	-100	-0.17163326	-100	-0.23806725	-100	-0.39873728	-100	-0.19024113	-100	-0.26504618	-100	-0.5253799	-100	-0.33277106	-100	-0.16876337	-100	-0.15639867	-100	-0.14859654	-100	-0.3019445	-100	-0.23617807	-100	-0.35210043	-100	-0.25389394	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.18244109	-100	-100	-0.78216636	-100	-0.7968252	-100	-0.19974507	-100	-0.2169969	-100	-0.19813427	-100	-0.6570473	-100	-0.34444907	-0.27295125	-100	-100	-0.597391	-100	-0.31818676	-100	-0.39801013	-100	-0.27077517	-100	-0.18607806	-100	-0.42451465	-100	-0.84946245	-100	-0.20283602
