prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.1640048	-100	-100	-0.73427397	-0.792623	-100	-0.59370637	-100	-0.7125413	-100	-0.34380874	-100	-0.340081	-100	-100	-0.770007	-100	-0.672853	-0.19743074	-100	-100	-0.51960033	-0.21232392	-100	-0.8922519	-100	-100	-0.7647683	-100	-0.8187686	-0.42609394	-100	-0.7520907	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.18355772	-100	-0.73098993	-100	-0.49056807	-100	-0.3417411	-100	-0.40082046	-100	-0.37297308	-100	-0.12341747	-100	-100	-0.8890947	-0.6999213	-100	-0.40128064	-100	-0.6335475	-100	-0.24599658	-100	-0.5908052	-100	-0.4966721	-100	-0.20414118	-100	-0.4832325	-100	-0.44378132	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.23178972	-100	-0.2759945	-100	-0.2601923	-100	-0.25926167	-100	-0.22528964	-100	-0.6587228	-100	-0.165202	-100	-0.24582258	-100	-100	-0.6396804	-0.114918046	-100	-0.30205303	-100	-0.2979461	-100	-0.6084244	-100	-0.26161033	-100	-0.17670956	-100	-0.36938536	-100	-0.6682325	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.17130312	-100	-0.3138138	-100	-0.2773583	-100	-0.2553767	-100	-100	-0.86215544	-0.9025116	-100	-0.3088606	-100	-0.20536216	-100	-0.25922272	-100	-0.3052052	-100	-100	-0.8626978	-0.21564035	-100	-0.7287062	-100	-0.5514701	-100	-0.28626698	-100	-0.2333094	-100	-0.14484145	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.43016267	-100	-0.3026795	-100	-0.16003674	-100	-0.38433218	-100	-0.24124576	-100	-0.25227723	-100	-0.17035896	-100	-0.19525057	-100	-0.21480508	-100	-0.21269886	-100	-0.36392203	-100	-0.2703586	-100	-0.2977561	-100	-0.18587145	-100	-0.17653795	-100	-0.37203085	-100	-0.3919449	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.16218756	-100	-0.18703221	-100	-0.31266326	-100	-0.28393078	-100	-0.2730276	-100	-0.36339247	-100	-0.24287026	-100	-0.2135106	-100	-0.26691613	-100	-0.16265652	-100	-0.28958187	-100	-0.1570928	-100	-0.38367245	-100	-0.20980318	-100	-0.18221371	-100	-0.17931613	-100	-0.48962274	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.30588457	-100	-0.72810537	-100	-0.27727386	-100	-0.15917744	-100	-0.2675933	-100	-0.7190626	-100	-0.18598473	-100	-0.2547096	-100	-0.16518478	-100	-0.12650652	-100	-0.2731634	-100	-0.17672159	-100	-0.20491426	-100	-0.29344413	-100	-0.118815504	-100	-0.23026475	-100	-0.19524571	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.36415693	-100	-0.46640718	-100	-0.20290114	-100	-0.2405272	-100	-0.21067959	-100	-100	-0.3639516	-0.524696	-100	-100	-0.9142925	-0.4839558	-100	-0.60902536	-100	-0.6083677	-100	-0.17067479	-100	-0.61386955	-100	-0.2557207	-100	-0.16437252	-100	-0.6336868	-100	-0.7524984	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.3540512	-100	-0.39961696	-100	-0.18577398	-100	-0.20708285	-100	-0.28022873	-100	-0.42506346	-100	-0.1668738	-100	-0.4568983	-100	-0.5413405	-100	-0.3770997	-100	-100	-0.84179807	-0.14750312	-100	-0.47693568	-100	-0.28528005	-100	-0.11935312	-100	-0.64732593	-100	-0.36768752	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.37382013	-100	-100	-0.2900598	-100	-0.9040358	-100	-0.14634322	-100	-0.28531486	-100	-0.21429694	-100	-0.25485635	-100	-0.77914655	-100	-0.7968426	-0.71185106	-100	-100	-0.59396046	-0.40086085	-100	-100	-0.6385136	-100	-0.56383264	-100	-0.7370899	-0.69408923	-100	-100	-0.56192535
