prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.34858313	-100	-100	-0.66049427	-0.72202694	-100	-0.23530897	-100	-0.63289833	-100	-0.4552225	-100	-0.47951108	-100	-100	-0.7105041	-0.33110502	-100	-0.31506184	-100	-0.27865353	-100	-0.3373769	-100	-0.52037776	-100	-0.5001333	-100	-0.21097824	-100	-100	-0.61956847	-0.4851285	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.13549402	-100	-0.61144567	-100	-0.17926024	-100	-0.55080134	-100	-100	-0.38914436	-0.2605351	-100	-0.20867568	-100	-100	-0.61701286	-100	-0.4648829	-0.11177737	-100	-0.26836354	-100	-0.18624628	-100	-0.3477414	-100	-100	-0.53438544	-100	-0.53203315	-0.42878515	-100	-100	-0.3036324
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.2005442	-100	-0.403364	-100	-0.2527005	-100	-0.22863607	-100	-0.17631133	-100	-0.2612107	-100	-0.1459765	-100	-0.16245462	-100	-0.55248326	-100	-0.1585962	-100	-0.18768767	-100	-0.14918432	-100	-0.20673779	-100	-100	-0.83229166	-0.14106807	-100	-0.64946073	-100	-0.3433243	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.32915705	-100	-0.3467136	-100	-0.20795189	-100	-0.19773024	-100	-100	-0.23079225	-0.53301716	-100	-0.18719672	-100	-0.24099855	-100	-0.54769456	-100	-0.33344606	-100	-0.14749028	-100	-0.20270622	-100	-0.45307192	-100	-0.5289416	-100	-0.16998078	-100	-0.30713502	-100	-0.2221079	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.16421454	-100	-0.22649017	-100	-0.22441435	-100	-0.22655998	-100	-0.24037929	-100	-0.19309418	-100	-0.180125	-100	-0.17255051	-100	-0.18572624	-100	-0.22964376	-100	-0.22046566	-100	-0.18138614	-100	-0.16751505	-100	-0.3503049	-100	-0.15644209	-100	-0.19475695	-100	-0.51906073	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.13239408	-100	-0.12581266	-100	-0.20202827	-100	-0.20475477	-100	-0.31557718	-100	-0.26110607	-100	-0.15427023	-100	-0.21682121	-100	-100	-0.5741554	-0.16662683	-100	-0.16066775	-100	-0.1709026	-100	-0.49704728	-100	-0.34797293	-100	-0.14617875	-100	-0.7816332	-100	-0.26143658	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.20948541	-100	-0.21748771	-100	-0.26787996	-100	-0.25863793	-100	-0.175134	-100	-0.26851618	-100	-0.14465746	-100	-0.2463328	-100	-0.13161041	-100	-0.14310804	-100	-0.25690958	-100	-0.14175658	-100	-0.30207318	-100	-0.2815355	-100	-0.2186678	-100	-0.21521679	-100	-0.29538202	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.1339724	-100	-0.25542423	-100	-0.3773315	-100	-0.23078722	-100	-0.18130748	-100	-0.28781974	-100	-0.18330207	-100	-0.18743932	-100	-0.41379595	-100	-0.18654189	-100	-0.18460226	-100	-0.107079215	-100	-0.411625	-100	-0.12968825	-100	-0.18381019	-100	-0.33593968	-100	-0.6794582	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.15278868	-100	-0.20897086	-100	-0.35537142	-100	-0.19822198	-100	-0.17383969	-100	-0.18542436	-100	-0.16154481	-100	-0.23126341	-100	-0.18281622	-100	-0.15470248	-100	-0.2291808	-100	-0.23750159	-100	-0.27377385	-100	-0.10761585	-100	-0.1647845	-100	-0.582018	-100	-0.5317638	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.22366498	-100	-100	-0.5549766	-100	-0.66158944	-100	-0.5432205	-100	-0.14614074	-100	-0.24945697	-100	-0.2323636	-100	-1.0135977	-100	-0.7037565	-100	-0.7882096	-100	-0.323537	-100	-0.28047845	-100	-0.2528478	-100	-0.19302028	-0.6842418	-100	-100	-0.27067035	-100	-0.4228215
