prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.23252204	-100	-0.4103718	-100	-0.2940489	-100	-0.318483	-100	-0.4513677	-100	-0.29003224	-100	-0.27312222	-100	-0.35059714	-100	-100	-0.40393332	-0.17694321	-100	-100	-0.50574803	-0.20274395	-100	-100	-0.67828727	-0.48087078	-100	-0.43599015	-100	-100	-0.773917	-0.8142114	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.38345316	-100	-0.43731695	-100	-0.30245358	-100	-0.36795256	-100	-0.3775211	-100	-0.26658794	-100	-0.15257266	-100	-0.22771834	-100	-0.534606	-100	-0.13746834	-100	-0.24775867	-100	-0.18590225	-100	-100	-0.8079505	-0.27450895	-100	-0.33668524	-100	-0.74969786	-100	-0.6066694	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.13540652	-100	-0.1363494	-100	-0.23886791	-100	-0.24003159	-100	-0.1910098	-100	-0.17794079	-100	-0.13720714	-100	-0.31077966	-100	-0.35063967	-100	-0.20248543	-100	-0.32299358	-100	-0.16448121	-100	-0.38764253	-100	-0.37793958	-100	-0.12165604	-100	-0.74683285	-100	-0.51635885	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.2283483	-100	-0.30745465	-100	-0.25201157	-100	-0.28386647	-100	-0.22527091	-100	-0.18699643	-100	-0.15206687	-100	-0.15803017	-100	-0.16695212	-100	-0.24771398	-100	-0.21524133	-100	-0.16957502	-100	-0.29079553	-100	-0.43091992	-100	-0.1444777	-100	-0.4306121	-100	-0.22281426	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.24081843	-100	-0.29867125	-100	-0.33953828	-100	-0.22224887	-100	-0.18171628	-100	-0.18745126	-100	-0.23337203	-100	-0.27850696	-100	-0.5686698	-100	-0.2383123	-100	-0.29328346	-100	-0.16081211	-100	-0.32221946	-100	-0.2974747	-100	-0.1359943	-100	-0.45891413	-100	-0.26397637	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.16448072	-100	-0.32246268	-100	-0.3098627	-100	-0.22491841	-100	-0.27471557	-100	-0.25437796	-100	-0.15700087	-100	-0.15463854	-100	-0.21750513	-100	-0.20042749	-100	-0.37495676	-100	-0.26256943	-100	-0.22007318	-100	-0.21119887	-100	-0.12351889	-100	-0.37086365	-100	-0.33263505	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.23560706	-100	-0.19545303	-100	-0.29691023	-100	-0.27491385	-100	-0.18578783	-100	-0.21598923	-100	-0.1556418	-100	-0.13116859	-100	-100	-0.6293809	-0.19704126	-100	-0.28425205	-100	-0.17943652	-100	-0.17327438	-100	-0.118059225	-100	-0.13269562	-100	-0.19160949	-100	-0.2016854	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.11831307	-100	-0.21157424	-100	-0.24242459	-100	-0.1899347	-100	-0.24850391	-100	-0.17346373	-100	-0.1964423	-100	-0.18501398	-100	-0.4996662	-100	-0.1728321	-100	-0.42154786	-100	-0.11131031	-100	-0.265476	-100	-0.17980117	-100	-0.24385269	-100	-0.2821773	-100	-0.17557701	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.22299907	-100	-0.1687142	-100	-0.22942953	-100	-0.24704808	-100	-0.14786378	-100	-0.20028411	-100	-0.19082744	-100	-0.15275119	-100	-0.7937005	-100	-0.23139133	-100	-0.13105896	-100	-0.10927282	-100	-0.1411954	-100	-0.11975665	-100	-0.15918247	-100	-0.29951802	-100	-0.20044442	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.4306569	-100	-0.55638605	-100	-0.6055678	-100	-100	-0.5032813	-100	-0.25996995	-100	-0.13816929	-0.36923185	-100	-100	-0.74601746	-0.5195532	-100	-100	-0.51558524	-100	-0.57831717	-100	-0.56462735	-100	-0.2592931	-100	-0.2636604	-0.76899034	-100	-100	-0.62664676	-100	-0.44058168
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.20557408	-100	-0.31940132	-100	-0.31310394	-100	-0.23975518	-100	-0.3518449	-100	-0.38722014	-100	-0.40776178	-100	-0.16483462	-100	-0.29135698	-100	-0.2889395	-100	-0.4564058	-100	-0.34305516	-100	-0.39254585	-100	-0.3073467	-100	-0.14665756	-100	-0.6445927	-100	-0.55542934	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.3293929	-100	-0.37834227	-100	-0.27190343	-100	-0.19143407	-100	-0.18017294	-100	-100	-0.48583242	-0.35379082	-100	-0.23354517	-100	-0.39653257	-100	-0.3699633	-100	-0.3221104	-100	-0.29484406	-100	-0.59561265	-100	-0.30234396	-100	-0.18409367	-100	-0.16438144	-100	-0.17382684	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-0.67638236	-0.2596737	-100	-0.26483938	-100	-0.29928064	-100	-0.39461955	-100	-0.8057433	-100	-0.23171967	-100	-0.62301576	-100	-0.33184582	-100	-0.25701055	-100	-0.46127966	-100	-0.5749198	-100	-0.52516544	-100	-100	-0.3619325	-0.19418363	-100	-0.27905732	-100	-100	-0.56955796
