prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.23264796	-100	-100	-0.617171	-0.8164361	-100	-0.35279778	-100	-0.9156435	-100	-0.34962055	-100	-0.38576183	-100	-0.75675774	-100	-0.39575723	-100	-0.1538947	-100	-0.3624684	-100	-0.24289237	-100	-100	-0.811712	-0.66135746	-100	-100	-0.7559132	-0.52593714	-100	-0.30243865	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.15887815	-100	-0.88614494	-100	-0.22593401	-100	-0.44063002	-100	-0.45327392	-100	-0.30541575	-100	-0.28074026	-100	-0.18167697	-100	-0.5239504	-100	-0.16474627	-100	-0.25632566	-100	-0.6283992	-100	-0.38376704	-100	-0.8074339	-100	-0.2698226	-100	-0.74671984	-100	-0.71335423	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.34528968	-100	-0.2568466	-100	-0.24067155	-100	-0.14960144	-100	-0.38462427	-100	-0.34035197	-100	-0.20522033	-100	-0.19905008	-100	-0.24723963	-100	-0.1800395	-100	-0.89540625	-100	-0.120956674	-100	-0.2563841	-100	-0.5372048	-100	-0.3916296	-100	-0.5178418	-100	-0.45268092	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.16894466	-100	-0.27835888	-100	-0.29733852	-100	-0.30853805	-100	-0.46541715	-100	-0.73287976	-100	-0.21375673	-100	-0.51361966	-100	-0.39967108	-100	-0.14261368	-100	-0.5146026	-100	-0.16108565	-100	-0.27659503	-100	-0.32952002	-100	-0.15992336	-100	-0.308614	-100	-0.49715748	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.14258839	-100	-0.43691346	-100	-0.50955176	-100	-0.1985839	-100	-0.7387965	-100	-0.32871282	-100	-0.1711598	-100	-0.28885785	-100	-0.1925747	-100	-0.29656953	-100	-0.2927887	-100	-0.22380117	-100	-0.2242527	-100	-0.39735314	-100	-0.19335972	-100	-0.27551028	-100	-0.23049566	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.11401118	-100	-0.2785469	-100	-0.31479055	-100	-0.20716028	-100	-0.57188624	-100	-0.16444819	-100	-0.14727588	-100	-0.3308613	-100	-0.5762364	-100	-0.20982546	-100	-0.3308973	-100	-0.13105877	-100	-0.37017345	-100	-0.26073113	-100	-0.21693212	-100	-0.18649857	-100	-0.4887316	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.22019233	-100	-0.18698177	-100	-0.2656524	-100	-0.46032655	-100	-0.13808814	-100	-0.17225824	-100	-0.22958632	-100	-0.13245068	-100	-100	-0.6696964	-0.28233033	-100	-0.21860448	-100	-0.23327683	-100	-0.36430818	-100	-0.1593558	-100	-0.10454725	-100	-0.45596218	-100	-0.21381667	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.26772648	-100	-0.17012978	-100	-0.33604944	-100	-0.20685264	-100	-0.10081822	-100	-100	-0.87930197	-0.15440863	-100	-0.20469517	-100	-0.59278697	-100	-0.26021224	-100	-0.4625092	-100	-0.17808586	-100	-0.26745635	-100	-0.29833236	-100	-0.1839989	-100	-0.6183984	-100	-0.57622427	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.2162743	-100	-0.3304978	-100	-0.22666766	-100	-0.2942576	-100	-0.17504616	-100	-0.1775084	-100	-0.16447854	-100	-0.46346003	-100	-0.3293412	-100	-0.19738898	-100	-0.27907822	-100	-0.22820915	-100	-0.3385238	-100	-0.11897555	-100	-0.2670725	-100	-0.27132165	-100	-0.2661418	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.28767106	-100	-0.64912045	-100	-100	-0.5145755	-0.43647996	-100	-100	-0.2339667	-100	-0.27186173	-0.22259724	-100	-100	-0.796703	-100	-0.4668952	-0.34819907	-100	-100	-0.6964097	-100	-0.71112174	-100	-0.2477324	-100	-0.47204888	-0.7727989	-100	-0.68435955	-100	-100	-0.5467077
