prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.25553167	-100	-0.69862187	-100	-0.19033363	-100	-0.4118403	-100	-0.19072312	-100	-0.7147627	-100	-0.57095665	-100	-0.4082274	-100	-0.7778229	-100	-0.2599163	-100	-0.31916058	-100	-0.29072982	-100	-0.77050656	-100	-100	-0.5855055	-100	-0.5223257	-0.52638847	-100	-0.60568404	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.15489703	-100	-0.15295084	-100	-0.205198	-100	-0.14135604	-100	-0.76453394	-100	-0.25400275	-100	-0.501333	-100	-0.39583224	-100	-0.64338857	-100	-0.19282642	-100	-0.6010862	-100	-0.16095087	-100	-100	-0.62361944	-100	-0.57826734	-0.19415171	-100	-0.6684736	-100	-100	-0.5405139
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.2579629	-100	-0.288672	-100	-0.19996956	-100	-0.1874668	-100	-0.15023115	-100	-0.4470534	-100	-0.232034	-100	-0.16464464	-100	-0.27394474	-100	-0.15921322	-100	-0.2205963	-100	-0.13924891	-100	-0.29710713	-100	-0.53622586	-100	-0.19455189	-100	-0.32949975	-100	-0.18143453	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.2980698	-100	-0.2941736	-100	-0.21395972	-100	-0.34962717	-100	-0.22276807	-100	-0.19078603	-100	-0.21754786	-100	-0.18705456	-100	-0.26635757	-100	-0.18675387	-100	-0.35546204	-100	-0.22905172	-100	-0.2068141	-100	-0.7047711	-100	-0.2937029	-100	-0.28711164	-100	-0.1450724	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.19635011	-100	-0.25085026	-100	-0.19929849	-100	-0.19121684	-100	-0.281342	-100	-0.18757376	-100	-0.2277657	-100	-0.1646067	-100	-0.17567684	-100	-0.16508324	-100	-0.2906525	-100	-0.18396313	-100	-0.30795053	-100	-0.20810805	-100	-0.19032289	-100	-0.37894765	-100	-0.20411173	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.22808418	-100	-0.27477536	-100	-0.16518809	-100	-0.2941243	-100	-0.29143056	-100	-0.20325087	-100	-0.15593183	-100	-0.11868382	-100	-0.26723552	-100	-0.23405097	-100	-0.22490115	-100	-0.18819618	-100	-0.17505503	-100	-0.2796414	-100	-0.20027973	-100	-0.4942454	-100	-0.24029319	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.23179647	-100	-0.13751094	-100	-0.13101678	-100	-0.14070348	-100	-0.36369976	-100	-0.15357883	-100	-0.13395019	-100	-0.22202158	-100	-0.27858424	-100	-0.17238039	-100	-0.18080507	-100	-0.15580289	-100	-0.17287554	-100	-0.24799198	-100	-0.24357197	-100	-0.2581606	-100	-0.21645834	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.22727308	-100	-0.16519715	-100	-0.17751347	-100	-0.182155	-100	-0.13157016	-100	-0.22172698	-100	-0.2296607	-100	-0.18337992	-100	-0.1972037	-100	-0.17354576	-100	-0.15405403	-100	-0.13325939	-100	-0.22808334	-100	-0.2769127	-100	-0.22602995	-100	-0.26735622	-100	-0.16784127	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.15020248	-100	-0.32091913	-100	-0.13829535	-100	-0.19172625	-100	-0.2678244	-100	-0.17724818	-100	-0.115605704	-100	-0.29164284	-100	-0.2102786	-100	-0.25998604	-100	-0.15607144	-100	-0.20908135	-100	-0.16009383	-100	-0.3271033	-100	-0.19937655	-100	-0.18875097	-100	-0.22046661	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.50819486	-100	-0.52094305	-100	-100	-0.64792454	-100	-0.51378566	-0.60395265	-100	-100	-0.5458315	-100	-0.7368897	-0.6146411	-100	-0.23700485	-100	-0.28566527	-100	-100	-0.4325065	-100	-0.5680749	-0.9086624	-100	-100	-0.5978442	-100	-0.66253453	-100	-0.6349142	-100	-0.40556368
