prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.29798406	-100	-0.5112522	-100	-0.3961639	-100	-0.4135657	-100	-100	-0.4958721	-0.81124014	-100	-0.4226642	-100	-100	-0.5195697	-100	-0.5675834	-0.39823252	-100	-0.27455956	-100	-0.24180424	-100	-0.7570075	-100	-100	-0.46459755	-0.39251965	-100	-0.80024916	-100	-0.35623536	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.28133047	-100	-0.3027022	-100	-0.3072801	-100	-0.2670536	-100	-0.25390756	-100	-0.36522517	-100	-0.26126915	-100	-0.15013093	-100	-0.24709632	-100	-0.2573103	-100	-0.27574065	-100	-0.18532413	-100	-0.5715009	-100	-0.33949116	-100	-0.26728567	-100	-0.4384482	-100	-0.2588068	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.34672683	-100	-0.5769648	-100	-0.18990666	-100	-0.20969924	-100	-0.20188306	-100	-0.34479326	-100	-0.37248862	-100	-0.2184027	-100	-0.24199964	-100	-0.2600164	-100	-0.64227337	-100	-0.17762513	-100	-0.48438564	-100	-0.20944925	-100	-0.17025366	-100	-0.58735293	-100	-0.3185702	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.17942275	-100	-0.20746313	-100	-0.3761732	-100	-0.29778382	-100	-0.3380729	-100	-0.24182527	-100	-0.32303968	-100	-0.21851853	-100	-0.64172536	-100	-0.19166942	-100	-0.33573568	-100	-0.42264012	-100	-0.25226098	-100	-0.43203613	-100	-0.0986007	-100	-0.29116255	-100	-0.41700163	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.2424372	-100	-0.18778574	-100	-0.33332965	-100	-0.21022218	-100	-100	-0.5846213	-0.23386753	-100	-0.21274692	-100	-0.20132565	-100	-0.72344244	-100	-0.24465899	-100	-0.30098107	-100	-0.24162152	-100	-0.2082867	-100	-0.17100456	-100	-0.13873522	-100	-0.5207628	-100	-0.2833244	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.34498656	-100	-0.32197207	-100	-0.534302	-100	-0.24032176	-100	-0.26173902	-100	-0.25970066	-100	-0.35398018	-100	-0.16561398	-100	-0.28275925	-100	-0.19026572	-100	-0.19712849	-100	-0.259769	-100	-0.3141043	-100	-0.16648757	-100	-0.11053779	-100	-0.1712608	-100	-0.18776786	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.16011131	-100	-0.24149047	-100	-0.36415753	-100	-0.20040987	-100	-0.16632445	-100	-0.22458975	-100	-0.33360437	-100	-0.32489827	-100	-0.18733718	-100	-0.24108304	-100	-0.3823371	-100	-0.12379584	-100	-0.16557318	-100	-0.15207438	-100	-0.15037468	-100	-0.23163445	-100	-0.509085	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.26124027	-100	-0.17368273	-100	-0.22328351	-100	-0.16143532	-100	-0.30526337	-100	-0.24938883	-100	-0.15736546	-100	-0.21214011	-100	-0.27334484	-100	-0.17976272	-100	-0.20373356	-100	-0.13889581	-100	-0.21693678	-100	-0.15466945	-100	-0.21791816	-100	-0.26356754	-100	-0.16655608	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.24194549	-100	-0.14883295	-100	-0.32752505	-100	-0.14221321	-100	-0.13998292	-100	-0.16608466	-100	-0.10354216	-100	-0.17098208	-100	-0.3692502	-100	-0.139511	-100	-0.34469068	-100	-0.14093706	-100	-0.3398657	-100	-0.18447538	-100	-0.12708078	-100	-0.17617299	-100	-0.2930307	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.20226285	-100	-100	-0.7031931	-100	-0.91092235	-0.40188885	-100	-100	-0.27184212	-100	-0.30410376	-100	-0.8647846	-100	-0.81187207	-0.28008336	-100	-0.686117	-100	-100	-0.29646996	-100	-0.5385499	-100	-0.7996205	-100	-0.56421393	-0.8644531	-100	-0.75814295	-100	-0.67502004	-100
