prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.16164227	-100	-0.31954288	-100	-0.1924168	-100	-0.24030441	-100	-0.4586593	-100	-0.3588509	-100	-0.1825574	-100	-0.6684242	-100	-0.30049	-100	-0.13225229	-100	-0.11819151	-100	-0.27348664	-100	-0.25172678	-100	-0.22811997	-100	-0.75861675	-100	-0.20708637	-100	-0.16882716	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.09579108	-100	-0.26839253	-100	-0.24177569	-100	-0.27060732	-100	-0.51269096	-100	-0.17372337	-100	-0.15544048	-100	-0.17913538	-100	-0.26061532	-100	-0.13104191	-100	-0.08586608	-100	-0.21733417	-100	-0.124776535	-100	-0.37202376	-100	-0.23083085	-100	-0.3267933	-100	-0.61465526	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.114359684	-100	-0.16439985	-100	-0.22599012	-100	-0.19741848	-100	-0.17363936	-100	-0.12323346	-100	-0.10936869	-100	-0.19603753	-100	-0.14896284	-100	-0.13618585	-100	-0.14242329	-100	-0.21767384	-100	-0.12838633	-100	-0.13231222	-100	-0.34543228	-100	-0.13057548	-100	-0.1336106	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.09987333	-100	-0.1565806	-100	-0.19587258	-100	-0.15583284	-100	-0.21651177	-100	-0.14599319	-100	-0.12905484	-100	-0.13244545	-100	-0.17305008	-100	-0.125947	-100	-0.15205348	-100	-0.17793359	-100	-0.08974016	-100	-0.27749664	-100	-0.21379001	-100	-0.2712485	-100	-0.28658572	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.09572752	-100	-0.13350089	-100	-0.3833916	-100	-0.16780771	-100	-0.23271753	-100	-0.1370991	-100	-0.19479774	-100	-0.14240949	-100	-0.18772665	-100	-0.12812084	-100	-0.12858154	-100	-0.13106476	-100	-0.14456344	-100	-0.14464286	-100	-0.12621069	-100	-0.16267109	-100	-0.1307326	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.14352772	-100	-0.36384806	-100	-0.28588998	-100	-0.20594883	-100	-0.28179508	-100	-0.15175556	-100	-0.18496028	-100	-0.25002617	-100	-0.33235952	-100	-0.16698784	-100	-0.113997355	-100	-0.17233281	-100	-0.21290429	-100	-0.16268533	-100	-0.35496008	-100	-0.33179167	-100	-0.23840111	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.08968481	-100	-0.11706401	-100	-0.2873165	-100	-0.16236684	-100	-0.20373487	-100	-0.124635436	-100	-0.18504603	-100	-0.09386864	-100	-0.21012636	-100	-0.11814046	-100	-0.1075159	-100	-0.21932518	-100	-0.102396056	-100	-0.25617656	-100	-0.11603497	-100	-0.19260614	-100	-0.34758767	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.123819046	-100	-0.18312842	-100	-0.18314746	-100	-0.18500602	-100	-0.2069173	-100	-0.10517669	-100	-0.28150958	-100	-0.34404218	-100	-0.16398704	-100	-0.18037018	-100	-0.17897041	-100	-0.20701247	-100	-0.20314074	-100	-0.13005243	-100	-0.09891078	-100	-0.42260408	-100	-0.30932194	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.09349717	-100	-0.16442563	-100	-0.35112467	-100	-0.38342223	-100	-0.38169995	-100	-0.20328206	-100	-0.18623458	-100	-0.3905291	-100	-0.27440396	-100	-0.14005184	-100	-0.2002533	-100	-0.14136024	-100	-0.2501517	-100	-0.13337284	-100	-0.18740332	-100	-0.41162133	-100	-0.16206904	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.33293286	-100	-0.48195034	-100	-0.49988437	-100	-100	-0.5115347	-100	-0.21924727	-100	-0.8198238	-0.31812114	-100	-0.42892298	-100	-0.2146336	-100	-100	-0.54079664	-100	-0.38795424	-100	-0.86484045	-0.6181987	-100	-100	-0.35568586	-100	-0.6139854	-0.5993384	-100	-0.81362987	-100
