prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.20419335	-100	-0.21120557	-100	-0.27330542	-100	-100	-0.3877841	-100	-0.4385636	-0.27831888	-100	-0.5028451	-100	-0.31541508	-100	-100	-0.49772304	-0.27175975	-100	-0.20831585	-100	-0.24001497	-100	-100	-0.5068375	-0.20684597	-100	-100	-0.56302917	-0.49654418	-100	-100	-0.20349558
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.21746853	-100	-0.7185002	-100	-0.25668842	-100	-0.3138041	-100	-0.2561457	-100	-0.14115545	-100	-0.2124501	-100	-0.38783926	-100	-0.1949368	-100	-0.16989039	-100	-0.2357535	-100	-0.18168998	-100	-100	-0.45272177	-0.31296307	-100	-0.46437174	-100	-0.39442933	-100	-100	-0.7464563
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.16807704	-100	-0.5108535	-100	-0.21301344	-100	-0.18202527	-100	-0.19107844	-100	-0.3427569	-100	-0.17416066	-100	-0.15301454	-100	-0.23700425	-100	-0.1460363	-100	-0.20192076	-100	-0.16793701	-100	-0.4763439	-100	-0.6324218	-100	-0.17635378	-100	-0.29376435	-100	-0.17302144	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.19650614	-100	-0.47887152	-100	-0.38126484	-100	-0.16580701	-100	-0.22894163	-100	-0.22314538	-100	-0.187531	-100	-0.20134228	-100	-0.5152578	-100	-0.18514307	-100	-0.25461483	-100	-0.23306407	-100	-100	-0.307331	-0.32425278	-100	-0.26187888	-100	-0.7265145	-100	-0.19887465	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.17052874	-100	-0.23360215	-100	-0.21242526	-100	-0.25455916	-100	-0.1931954	-100	-0.16027166	-100	-0.16486385	-100	-0.098084405	-100	-100	-0.26979366	-0.15325029	-100	-0.15105723	-100	-0.19448766	-100	-0.3752596	-100	-0.15326954	-100	-0.1354156	-100	-0.3499986	-100	-0.15790556	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.19522223	-100	-0.6542731	-100	-0.30478036	-100	-0.20202595	-100	-0.15996687	-100	-0.22838356	-100	-0.1445102	-100	-0.13342822	-100	-100	-0.69453204	-0.15041141	-100	-0.26266304	-100	-0.18875852	-100	-0.18933156	-100	-0.7016848	-100	-0.16405854	-100	-0.15605228	-100	-0.5932683	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.1428092	-100	-0.20658119	-100	-0.39037198	-100	-0.34237927	-100	-0.16514118	-100	-0.14637889	-100	-0.13893895	-100	-0.15268993	-100	-0.37154752	-100	-0.14955	-100	-0.22169358	-100	-0.07943895	-100	-0.15495418	-100	-0.09501937	-100	-0.110102445	-100	-0.36697906	-100	-0.14879884	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.29288378	-100	-0.16605926	-100	-0.28657612	-100	-0.20805088	-100	-0.11404078	-100	-0.2323123	-100	-0.13818353	-100	-0.31571376	-100	-0.7229603	-100	-0.22011054	-100	-0.2017617	-100	-0.2531825	-100	-0.16943684	-100	-0.3043025	-100	-0.11504375	-100	-0.24187513	-100	-0.41947564	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.24458264	-100	-0.18646006	-100	-0.56462985	-100	-0.20487739	-100	-0.30730376	-100	-0.15600225	-100	-0.30009985	-100	-0.13724734	-100	-0.7927339	-100	-0.19990885	-100	-0.21961345	-100	-0.52699125	-100	-0.20152855	-100	-0.27148595	-100	-0.10720986	-100	-0.3954926	-100	-0.30021545	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.3655793	-100	-100	-0.62546754	-100	-0.6329043	-100	-0.3325579	-100	-0.16929005	-100	-0.38504282	-100	-0.38696963	-100	-0.47122124	-0.4452071	-100	-100	-0.3488587	-100	-0.33102602	-100	-0.4041232	-0.7561598	-100	-100	-0.17617966	-100	-0.36226785	-100	-0.34462783	-100	-0.42839774
