prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.11288298	-100	-100	-0.7749953	-0.2548186	-100	-0.42509356	-100	-0.24842916	-100	-0.69535965	-100	-0.32795238	-100	-100	-0.8558426	-0.30194	-100	-0.32378903	-100	-100	-0.8389438	-0.24218772	-100	-100	-0.7756811	-100	-0.54757535	-100	-0.32172903	-0.66491807	-100	-100	-0.6963409
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.19691409	-100	-100	-0.72567326	-0.18516259	-100	-0.18693039	-100	-0.6390732	-100	-0.1828801	-100	-0.19849506	-100	-0.27797568	-100	-100	-0.400374	-0.20091955	-100	-0.601064	-100	-0.30930188	-100	-0.47013253	-100	-100	-0.2086685	-0.11853449	-100	-0.41885823	-100	-0.65901357	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.22190571	-100	-0.4974031	-100	-0.35134256	-100	-0.15437782	-100	-0.18523777	-100	-0.17154658	-100	-0.28586864	-100	-0.23234494	-100	-0.19770299	-100	-0.15162404	-100	-0.17775159	-100	-0.16695544	-100	-0.34428185	-100	-0.30548492	-100	-0.40492177	-100	-0.33177602	-100	-0.14811611	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.2128568	-100	-0.3058264	-100	-0.2899078	-100	-0.18263933	-100	-0.39339697	-100	-0.29398164	-100	-0.24038596	-100	-0.19397974	-100	-0.27254474	-100	-0.2380814	-100	-0.1404017	-100	-0.16074324	-100	-0.14761662	-100	-0.21589647	-100	-0.11116868	-100	-0.2355606	-100	-0.21207733	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.15051414	-100	-0.21065061	-100	-0.26799855	-100	-0.1613746	-100	-0.18219355	-100	-0.44630638	-100	-0.16372491	-100	-0.19350284	-100	-0.18238772	-100	-0.21063794	-100	-0.27745685	-100	-0.23485461	-100	-0.23012727	-100	-0.22332704	-100	-0.21326299	-100	-0.7939692	-100	-0.21704037	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.1460221	-100	-0.31258065	-100	-0.24850596	-100	-0.33137456	-100	-0.22036341	-100	-0.1833411	-100	-0.2916845	-100	-0.16097347	-100	-0.36249647	-100	-0.6561331	-100	-0.26541623	-100	-0.19589324	-100	-0.3868091	-100	-0.14527227	-100	-0.25424376	-100	-0.17153433	-100	-0.34576046	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.164451	-100	-0.24349806	-100	-0.28288037	-100	-0.23399621	-100	-0.16963647	-100	-0.33377537	-100	-0.1640112	-100	-0.22608696	-100	-0.2916301	-100	-0.123091884	-100	-0.16095115	-100	-0.15710117	-100	-0.17299353	-100	-0.26121545	-100	-0.1255015	-100	-0.17578547	-100	-0.34566438	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.24821585	-100	-0.14983205	-100	-0.3322632	-100	-0.22989719	-100	-0.23986815	-100	-0.21758227	-100	-0.27167997	-100	-0.17351611	-100	-0.42899603	-100	-0.19889262	-100	-0.25001895	-100	-0.13030596	-100	-0.15042575	-100	-0.121428736	-100	-100	-0.7659002	-0.31371692	-100	-0.38522518	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.14589028	-100	-0.3163558	-100	-0.411817	-100	-0.15951975	-100	-0.21864714	-100	-0.15277041	-100	-0.18429226	-100	-0.24683818	-100	-0.46980608	-100	-0.25084236	-100	-0.2565375	-100	-0.14839408	-100	-0.1586643	-100	-0.1365788	-100	-0.13363676	-100	-0.62069666	-100	-0.20365866	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.29939762	-100	-0.5376801	-100	-100	-0.40148628	-100	-0.5129638	-100	-0.20082773	-100	-0.2149194	-100	-0.25135478	-100	-0.4906718	-0.2123982	-100	-100	-0.12971254	-100	-0.4983029	-100	-0.36168218	-100	-0.22800481	-100	-0.24065381	-100	-0.3290025	-100	-0.23017043	-100	-0.4592489
