prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.09528198	-100	-0.48763126	-100	-0.20371681	-100	-0.51527786	-100	-0.27018443	-100	-0.22784835	-100	-0.15836468	-100	-0.1815273	-100	-0.16487798	-100	-0.16327779	-100	-0.19708131	-100	-0.18776439	-100	-0.20389242	-100	-0.14604472	-100	-0.5760151	-100	-0.26695997	-100	-0.23791608	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.07678727	-100	-0.17874283	-100	-0.3055339	-100	-0.2914947	-100	-0.23128113	-100	-0.16216962	-100	-0.1147779	-100	-0.15217505	-100	-0.16705468	-100	-0.1372148	-100	-0.14578182	-100	-0.35345978	-100	-0.2003618	-100	-0.66110766	-100	-0.48053503	-100	-0.24065018	-100	-0.57725227	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.17235653	-100	-0.31857437	-100	-0.25711852	-100	-0.17572215	-100	-0.24027112	-100	-0.14210898	-100	-0.101819426	-100	-0.14187808	-100	-0.1339446	-100	-0.13452572	-100	-0.15181799	-100	-0.16719206	-100	-0.10178973	-100	-0.1401101	-100	-0.16100429	-100	-0.18161842	-100	-0.20123133	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.13107093	-100	-0.29103184	-100	-0.34608218	-100	-0.15928997	-100	-0.21301904	-100	-0.112550996	-100	-0.11980381	-100	-0.17409886	-100	-0.21297921	-100	-0.2559407	-100	-0.14046708	-100	-0.1653451	-100	-0.23885353	-100	-0.52477163	-100	-0.24684435	-100	-0.23034947	-100	-0.15025242	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.14184532	-100	-0.15700346	-100	-0.2506947	-100	-0.17344956	-100	-0.13294332	-100	-0.13349652	-100	-0.11590364	-100	-0.14036043	-100	-0.16833784	-100	-0.10286083	-100	-0.081400886	-100	-0.13356408	-100	-0.15377748	-100	-0.11886887	-100	-0.17654271	-100	-0.17658979	-100	-0.326429	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.16795626	-100	-0.24620302	-100	-0.27242324	-100	-0.2499729	-100	-0.87497133	-100	-0.16596293	-100	-0.18125474	-100	-0.18456778	-100	-0.2157808	-100	-0.19868875	-100	-0.21269074	-100	-0.2931102	-100	-0.3949175	-100	-0.16894989	-100	-0.16850628	-100	-0.28827256	-100	-0.4864456	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.120370865	-100	-0.11471888	-100	-0.19383445	-100	-0.18040492	-100	-0.14085862	-100	-0.1454164	-100	-0.13882369	-100	-0.16037178	-100	-0.23160733	-100	-0.14632556	-100	-0.18170598	-100	-0.21420346	-100	-0.1476576	-100	-0.11856342	-100	-0.20236398	-100	-0.24590428	-100	-0.17220336	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.12507336	-100	-0.29882342	-100	-0.14993127	-100	-0.16407482	-100	-0.18588078	-100	-0.17403282	-100	-0.2405717	-100	-0.29244217	-100	-0.14440987	-100	-0.13240184	-100	-0.11989506	-100	-0.20621617	-100	-0.13751875	-100	-0.13565975	-100	-0.13871022	-100	-0.38473198	-100	-0.15107302	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.09787095	-100	-0.20488162	-100	-0.3780147	-100	-0.29562408	-100	-0.24934532	-100	-0.095844604	-100	-0.11875409	-100	-0.22677398	-100	-0.27109855	-100	-0.16387512	-100	-0.17603566	-100	-0.14349248	-100	-0.17808165	-100	-0.14195701	-100	-0.18084057	-100	-0.50247544	-100	-0.755339	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.2935059	-100	-100	-0.76289225	-100	-0.55863297	-100	-0.63594425	-100	-0.25190887	-0.6348551	-100	-0.77662736	-100	-0.62132776	-100	-0.23279455	-100	-100	-0.66358197	-0.35349664	-100	-0.45799428	-100	-0.80942756	-100	-100	-0.28506497	-100	-0.7453238	-0.32597962	-100	-100	-0.6048233
