prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.13683875	-100	-0.37225404	-100	-0.20006895	-100	-100	-0.75850075	-0.21255626	-100	-0.7615385	-100	-0.31146675	-100	-0.14907964	-100	-0.29659295	-100	-0.20474117	-100	-0.3169288	-100	-0.16684999	-100	-100	-0.5673802	-0.4846466	-100	-100	-0.44625533	-0.38185176	-100	-100	-0.5633805
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.098382406	-100	-0.22458798	-100	-0.40410778	-100	-0.31354767	-100	-0.27524352	-100	-0.57101345	-100	-0.16466221	-100	-0.64421046	-100	-0.3747692	-100	-0.22791871	-100	-0.45789555	-100	-0.14485875	-100	-0.34223095	-100	-0.3400202	-100	-0.81251925	-100	-0.7812546	-100	-0.598916	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.13599211	-100	-0.41404632	-100	-0.38460946	-100	-0.15992315	-100	-0.52789766	-100	-0.20669119	-100	-0.28396544	-100	-0.13167751	-100	-0.36861596	-100	-0.10181863	-100	-0.16025402	-100	-0.15091588	-100	-0.6085966	-100	-0.23996763	-100	-0.38578364	-100	-0.50253856	-100	-0.27767098	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.13501404	-100	-0.43801054	-100	-0.3714376	-100	-0.17650984	-100	-100	-0.6475998	-0.49116686	-100	-0.2729994	-100	-0.15954407	-100	-0.19449171	-100	-0.22122854	-100	-0.1735505	-100	-0.18255176	-100	-0.7706448	-100	-0.18307194	-100	-0.43413582	-100	-0.3138391	-100	-0.17582116	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.14728017	-100	-0.16153495	-100	-0.13339703	-100	-0.16682288	-100	-0.16801089	-100	-0.13022189	-100	-0.1414111	-100	-0.13814431	-100	-0.19425166	-100	-0.12538718	-100	-0.19432037	-100	-0.13721588	-100	-0.14751832	-100	-0.1751208	-100	-0.1838034	-100	-0.4465438	-100	-0.37235227	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.16273345	-100	-0.26932022	-100	-0.09841115	-100	-0.13089176	-100	-100	-0.5921319	-0.1452924	-100	-0.18144168	-100	-0.114403784	-100	-0.41120735	-100	-0.14254598	-100	-0.19269718	-100	-0.1553868	-100	-0.14869536	-100	-0.61404985	-100	-0.23759502	-100	-0.31798294	-100	-0.196268	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.14121744	-100	-0.15991238	-100	-0.19864716	-100	-0.18570901	-100	-0.3588891	-100	-0.14252026	-100	-0.15298028	-100	-0.2906219	-100	-0.3471909	-100	-0.1664373	-100	-0.11766243	-100	-0.1481696	-100	-0.20479172	-100	-0.14719273	-100	-0.11449302	-100	-0.55258936	-100	-0.22363889	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.12254998	-100	-0.3536494	-100	-0.19742057	-100	-0.16197021	-100	-0.10018334	-100	-0.521647	-100	-0.2763797	-100	-0.19821662	-100	-0.16046289	-100	-0.17333357	-100	-0.16426322	-100	-0.15292014	-100	-0.15595579	-100	-0.29268783	-100	-0.13680226	-100	-0.42988092	-100	-0.28595084	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.2190294	-100	-0.16456854	-100	-0.4642661	-100	-0.2704621	-100	-0.13568774	-100	-0.2438927	-100	-0.1587774	-100	-0.17794329	-100	-0.20997205	-100	-0.17663614	-100	-0.23264968	-100	-0.13094373	-100	-0.13723189	-100	-0.57623696	-100	-0.14511183	-100	-0.24430971	-100	-0.1429102	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.47797826	-100	-0.85995877	-100	-100	-0.825941	-0.76967895	-100	-100	-0.40237397	-100	-0.379904	-100	-0.55197287	-0.54328585	-100	-0.72849643	-100	-0.2770573	-100	-100	-0.2122898	-100	-0.45105985	-100	-0.25027156	-100	-0.37616417	-100	-0.44603074	-100	-0.44442827	-100	-0.3713747
