prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.50289077	-100	-0.2186604	-100	-100	-0.50493693	-0.49654192	-100	-100	-0.39379585	-100	-0.67428595	-0.49375382	-100	-0.33116868	-100	-100	-0.51225024	-0.19961254	-100	-0.39527035	-100	-0.21959376	-100	-0.41030154	-100	-100	-0.3360723	-100	-0.18852367	-100	-0.53757113	-0.29014537	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.116527885	-100	-0.60457474	-100	-0.24381831	-100	-0.17891404	-100	-0.4849386	-100	-0.24219121	-100	-0.24476947	-100	-0.6964036	-100	-0.34898952	-100	-0.13976583	-100	-0.37786373	-100	-0.23928715	-100	-0.6116429	-100	-100	-0.5452792	-100	-0.54590535	-0.49042028	-100	-100	-0.4330877
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.08465778	-100	-0.308548	-100	-0.10373257	-100	-0.20840402	-100	-0.19367781	-100	-0.21078792	-100	-0.18200397	-100	-0.3093061	-100	-0.44494683	-100	-0.1259077	-100	-0.14854959	-100	-0.25541094	-100	-0.3664727	-100	-0.24131747	-100	-0.19401513	-100	-0.5568058	-100	-0.251342	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.21482547	-100	-0.28885356	-100	-0.17447458	-100	-0.30118927	-100	-0.27373397	-100	-0.503158	-100	-0.32513002	-100	-0.14558074	-100	-0.17367785	-100	-0.11755971	-100	-0.46677104	-100	-0.2213235	-100	-0.29851392	-100	-0.43837944	-100	-0.2417189	-100	-0.4603466	-100	-0.17392005	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.11929886	-100	-0.12096481	-100	-0.44913268	-100	-0.12935802	-100	-0.18043877	-100	-0.24899417	-100	-0.19335009	-100	-0.2549615	-100	-0.27567062	-100	-0.18141508	-100	-0.25800365	-100	-0.18231978	-100	-0.16816399	-100	-0.18582681	-100	-0.17859966	-100	-0.2922716	-100	-0.30477962	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.100457855	-100	-0.31579828	-100	-0.2181968	-100	-0.21613	-100	-0.15985216	-100	-0.22221887	-100	-0.21224669	-100	-0.2613451	-100	-0.2507434	-100	-0.16253778	-100	-0.1307785	-100	-0.15085606	-100	-0.1762932	-100	-0.1277816	-100	-0.22843128	-100	-0.19687764	-100	-0.19463487	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.1581976	-100	-0.12375975	-100	-0.1590439	-100	-0.15350705	-100	-0.08626072	-100	-0.11624484	-100	-0.077258185	-100	-0.14308643	-100	-0.2289932	-100	-0.1867428	-100	-0.11144383	-100	-0.12265482	-100	-0.117915094	-100	-0.36274925	-100	-0.18151966	-100	-0.2844846	-100	-0.10042991	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.14286461	-100	-0.5011236	-100	-0.4596326	-100	-0.1263308	-100	-0.11576497	-100	-0.24617672	-100	-0.13733985	-100	-0.129901	-100	-0.16207702	-100	-0.15529421	-100	-0.11811162	-100	-0.14434196	-100	-0.121239446	-100	-0.33075783	-100	-0.13545348	-100	-0.37775856	-100	-0.18211323	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.20151025	-100	-100	-0.6927698	-0.20915312	-100	-0.19580828	-100	-0.17624913	-100	-0.45696464	-100	-0.14790787	-100	-0.3139845	-100	-0.2301119	-100	-0.20277922	-100	-0.30130744	-100	-0.15153596	-100	-0.15603116	-100	-0.25076446	-100	-0.17234024	-100	-0.4140544	-100	-0.24317737	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.3098932	-100	-100	-0.5169714	-0.45105937	-100	-100	-0.18170962	-100	-0.34085596	-100	-0.5271103	-100	-0.34524244	-0.26184264	-100	-0.33975342	-100	-100	-0.8512184	-0.35817185	-100	-100	-0.3261627	-0.7893765	-100	-100	-0.1939032	-100	-0.40969938	-0.70029175	-100	-100	-0.20058075
