prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.11747766	-100	-0.71336716	-100	-0.29501355	-100	-0.21473747	-100	-0.7335657	-100	-0.2091044	-100	-0.2178027	-100	-0.39789218	-100	-0.18605463	-100	-0.13378671	-100	-0.19276325	-100	-0.24865836	-100	-0.21700075	-100	-0.20430501	-100	-0.11941612	-100	-0.28705335	-100	-0.56663096	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.096843936	-100	-0.26930633	-100	-0.27993944	-100	-0.29317558	-100	-0.21579966	-100	-0.1878371	-100	-0.11687366	-100	-0.40918896	-100	-0.21512811	-100	-0.09631297	-100	-0.13899155	-100	-0.2359325	-100	-0.41741225	-100	-0.60238963	-100	-0.46709248	-100	-100	-0.5518522	-0.23816906	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.12619852	-100	-0.18217315	-100	-0.25897983	-100	-0.1594018	-100	-0.21735956	-100	-0.16577373	-100	-0.16549335	-100	-0.10349186	-100	-0.114436	-100	-0.10109132	-100	-0.14543624	-100	-0.16303678	-100	-0.113105275	-100	-0.19893342	-100	-0.16674083	-100	-0.3209585	-100	-0.23830603	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.13402556	-100	-0.41843233	-100	-0.19437589	-100	-0.20199575	-100	-0.18637863	-100	-0.13229385	-100	-0.17266542	-100	-0.19448948	-100	-0.21952724	-100	-0.17104515	-100	-0.120809235	-100	-0.13684572	-100	-0.17287128	-100	-0.26800027	-100	-0.30735457	-100	-0.17375799	-100	-0.27274796	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.10318201	-100	-0.26369157	-100	-0.20898269	-100	-0.13359745	-100	-0.18342954	-100	-0.22712408	-100	-0.13910766	-100	-0.10934489	-100	-0.15362623	-100	-0.12482139	-100	-0.16360642	-100	-0.11535763	-100	-0.13608553	-100	-0.18167168	-100	-0.15357208	-100	-0.14190303	-100	-0.15729375	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.13211066	-100	-0.26088136	-100	-0.24172446	-100	-0.23769085	-100	-0.37940782	-100	-0.18507421	-100	-0.19666801	-100	-0.14034376	-100	-0.2772192	-100	-0.13936827	-100	-0.2082368	-100	-0.16809523	-100	-0.16583423	-100	-0.18561515	-100	-0.23034248	-100	-0.17579159	-100	-0.2476123	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.124641925	-100	-0.13646647	-100	-0.17761375	-100	-0.20073155	-100	-0.19848233	-100	-0.11923164	-100	-0.13844034	-100	-0.08663823	-100	-0.14186497	-100	-0.13130939	-100	-0.186381	-100	-0.40580234	-100	-0.1622126	-100	-0.16807753	-100	-0.33458337	-100	-0.3292118	-100	-0.18161055	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.13832267	-100	-0.10905171	-100	-0.29424718	-100	-0.21710694	-100	-0.11229508	-100	-0.1692589	-100	-0.1186165	-100	-0.1945453	-100	-0.18870237	-100	-0.190906	-100	-0.12414412	-100	-0.18250732	-100	-0.21436363	-100	-0.13897614	-100	-0.20275441	-100	-0.32553405	-100	-0.17766145	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.13051918	-100	-0.25610948	-100	-0.42529082	-100	-0.36021107	-100	-0.34947142	-100	-0.26213387	-100	-0.18463682	-100	-0.3961615	-100	-0.5642956	-100	-0.2070129	-100	-0.1432315	-100	-0.20227169	-100	-0.124327816	-100	-100	-0.73028284	-0.17729402	-100	-0.65067726	-100	-0.20872195	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.26640642	-100	-100	-0.7053553	-100	-0.4338742	-100	-0.36614367	-100	-0.22880016	-100	-0.6492588	-0.7872449	-100	-0.660468	-100	-0.24781494	-100	-100	-0.835134	-100	-0.56192464	-0.4658127	-100	-0.58807874	-100	-100	-0.32701126	-100	-0.2075629	-0.6545892	-100	-100	-0.30558807
