prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.22662452	-100	-0.6085064	-100	-0.360322	-100	-0.4494885	-100	-0.5250114	-100	-0.33681494	-100	-0.8086185	-100	-0.3026028	-100	-0.49319127	-100	-0.21153288	-100	-0.5021455	-100	-100	-0.6713305	-100	-0.48076496	-100	-0.5950263	-0.57830125	-100	-100	-0.47732255	-100	-0.71730405
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.16342083	-100	-0.62419814	-100	-0.14213935	-100	-0.51326346	-100	-100	-0.29804948	-0.28731254	-100	-0.14948563	-100	-0.20342371	-100	-100	-0.8061438	-0.23978853	-100	-0.2712696	-100	-0.3434749	-100	-0.3745442	-100	-0.6738331	-100	-0.23508811	-100	-100	-0.5189755	-0.69164324	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.15859263	-100	-100	-0.7074715	-0.32652566	-100	-0.14936693	-100	-0.35851815	-100	-0.18586521	-100	-0.16858226	-100	-0.2066838	-100	-0.22517131	-100	-0.22161053	-100	-0.20423438	-100	-0.1277967	-100	-0.24787642	-100	-0.26653683	-100	-0.13090147	-100	-0.41313693	-100	-0.27704006	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.22326608	-100	-0.21337187	-100	-0.24352954	-100	-0.17608313	-100	-0.26379588	-100	-0.35140675	-100	-0.1861273	-100	-0.23936144	-100	-0.22270024	-100	-0.17096467	-100	-0.28631753	-100	-0.17412546	-100	-0.14585112	-100	-0.6050371	-100	-0.23435435	-100	-0.48076713	-100	-0.2125671	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.13774802	-100	-100	-0.6188933	-0.30951467	-100	-0.1940509	-100	-0.67663187	-100	-0.1836633	-100	-0.17601164	-100	-0.13379966	-100	-0.37714845	-100	-0.18687686	-100	-0.25392768	-100	-0.16204934	-100	-0.2750336	-100	-0.13025692	-100	-0.14175473	-100	-0.16823621	-100	-0.18532778	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.17908806	-100	-0.6464739	-100	-0.38898104	-100	-0.3403012	-100	-0.4847433	-100	-0.14696081	-100	-0.22659798	-100	-0.118667714	-100	-100	-0.50013727	-0.23084578	-100	-0.2165185	-100	-0.17250907	-100	-0.2004463	-100	-0.6827862	-100	-0.24017102	-100	-0.21763144	-100	-0.17254138	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.21510814	-100	-0.16230093	-100	-0.25286883	-100	-0.1951418	-100	-0.15441142	-100	-0.20095845	-100	-0.14928001	-100	-0.118405454	-100	-100	-0.6657405	-0.10529615	-100	-0.2135936	-100	-0.16042034	-100	-0.12546176	-100	-0.13751772	-100	-0.08385202	-100	-0.20249876	-100	-0.7781897	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.18059462	-100	-0.2875941	-100	-0.20488769	-100	-0.2059514	-100	-0.22168912	-100	-0.15749118	-100	-0.16709293	-100	-0.21698193	-100	-100	-0.7464316	-0.1624431	-100	-0.23621453	-100	-0.13805042	-100	-0.15788546	-100	-0.1919069	-100	-0.17613886	-100	-0.3414388	-100	-0.5472451	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.18479389	-100	-0.5314447	-100	-0.25822547	-100	-0.2527193	-100	-0.20939296	-100	-0.3679007	-100	-0.15014583	-100	-0.15633504	-100	-0.29801112	-100	-0.19148216	-100	-0.24273585	-100	-0.1355988	-100	-0.15676583	-100	-0.23425926	-100	-0.12100147	-100	-0.14301713	-100	-0.18798779	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.28160468	-100	-0.39329055	-100	-100	-0.21292782	-100	-0.21463731	-100	-0.17399012	-100	-0.32012877	-100	-0.5129676	-100	-0.45650032	-0.8393467	-100	-100	-0.34858942	-100	-0.38369897	-100	-0.63576853	-100	-0.34511507	-100	-0.1722935	-100	-0.41971788	-100	-0.3904042	-100	-0.73070407
