prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.1658832	-100	-0.51563114	-100	-0.4476704	-100	-0.629482	-100	-100	-0.46295926	-0.2924834	-100	-0.31616312	-100	-0.33933046	-100	-100	-0.56438404	-0.14633909	-100	-0.51074046	-100	-0.23561604	-100	-0.25646362	-100	-0.45338556	-100	-0.34463322	-100	-0.37516463	-100	-100	-0.67059934
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.20299718	-100	-0.42719248	-100	-0.28908554	-100	-0.70101863	-100	-0.49396563	-100	-0.32213473	-100	-0.21202266	-100	-0.62331367	-100	-0.3706668	-100	-0.1550072	-100	-0.16760238	-100	-0.241032	-100	-0.34313405	-100	-100	-0.5815094	-0.25146285	-100	-0.29999956	-100	-0.37534392	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.18095899	-100	-0.7912475	-100	-0.41333684	-100	-0.18994862	-100	-0.31094974	-100	-0.56534654	-100	-0.34882087	-100	-0.18679403	-100	-0.29737777	-100	-0.14394328	-100	-0.385475	-100	-0.18117966	-100	-0.19450282	-100	-0.6258025	-100	-0.17620356	-100	-0.3215449	-100	-0.28997105	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.47387964	-100	-0.305833	-100	-0.26375732	-100	-0.14885755	-100	-0.1550814	-100	-0.20651618	-100	-0.118788525	-100	-0.29780203	-100	-0.1667931	-100	-0.31168324	-100	-0.6375494	-100	-0.30512878	-100	-0.6918211	-100	-0.64525473	-100	-0.13168663	-100	-0.14755805	-100	-0.22038393	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.1493225	-100	-0.33041286	-100	-0.4125251	-100	-0.26216424	-100	-0.3362197	-100	-0.26968545	-100	-0.20445856	-100	-0.19005536	-100	-0.22881402	-100	-0.17952995	-100	-0.71399415	-100	-0.24262226	-100	-0.246603	-100	-0.28657866	-100	-0.1384341	-100	-0.31976074	-100	-0.1380277	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.20690162	-100	-0.56021297	-100	-0.36198	-100	-0.21447279	-100	-0.20523196	-100	-0.18798044	-100	-0.18527284	-100	-0.37597448	-100	-0.41100055	-100	-0.19150056	-100	-0.53393686	-100	-0.25982332	-100	-0.64060974	-100	-0.46694812	-100	-0.14208934	-100	-0.25654295	-100	-0.24224149	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.24181105	-100	-0.27967104	-100	-0.2651701	-100	-0.2562732	-100	-0.40316153	-100	-0.21779795	-100	-0.12267443	-100	-0.110601895	-100	-0.20869529	-100	-0.1763557	-100	-0.4231319	-100	-0.19319563	-100	-0.37845486	-100	-0.19641496	-100	-0.19077925	-100	-0.44040853	-100	-0.5991408	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.2594952	-100	-0.28139183	-100	-0.5967128	-100	-0.15860137	-100	-0.34849596	-100	-0.79937553	-100	-0.36932832	-100	-0.47102985	-100	-0.20365012	-100	-0.14229417	-100	-0.7007069	-100	-0.38605288	-100	-0.4702804	-100	-0.17657968	-100	-0.34183726	-100	-0.2599269	-100	-0.16679189	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.27722415	-100	-0.2220826	-100	-0.19611934	-100	-0.27011806	-100	-0.14843826	-100	-0.24734268	-100	-0.13574952	-100	-0.33191085	-100	-0.73749655	-100	-0.16536303	-100	-0.6234089	-100	-0.26903087	-100	-0.25241855	-100	-0.15164888	-100	-0.12845865	-100	-0.2763573	-100	-0.7732206	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.36196956	-100	-100	-0.455121	-100	-0.6264632	-100	-0.7055219	-100	-0.3916909	-100	-0.37751016	-100	-0.54704577	-0.7634709	-100	-0.28834176	-100	-100	-0.8286719	-100	-0.8784699	-0.4490165	-100	-100	-0.3954434	-100	-0.40374833	-100	-0.7234377	-0.5182514	-100	-0.7664217	-100
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.519315	-100	-0.6909706	-100	-0.42301303	-100	-0.52348083	-100	-0.22577234	-100	-100	-0.8773582	-0.4786837	-100	-0.40399462	-100	-0.27043208	-100	-100	-0.6123971	-100	-0.6001203	-0.3908273	-100	-0.9100045	-100	-0.4672645	-100	-0.171723	-100	-0.13575669	-100	-0.23410597	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.17940137	-100	-0.51873136	-100	-0.25812355	-100	-0.2782821	-100	-0.7720914	-100	-0.886758	-100	-0.3496384	-100	-0.4290479	-100	-0.2547347	-100	-0.5311023	-100	-0.51945835	-100	-0.18190014	-100	-100	-0.7815343	-0.6183929	-100	-0.16013412	-100	-0.1269308	-100	-0.1540297	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-0.7832012	-0.35877258	-100	-0.45082793	-100	-0.2378916	-100	-0.9077324	-100	-100	-0.9486892	-0.19857416	-100	-0.29408872	-100	-0.51458657	-100	-0.34428388	-100	-0.5109826	-100	-100	-0.79558116	-0.6074687	-100	-100	-0.5823173	-0.7303082	-100	-0.40385073	-100	-0.80504185	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.8453301	-100	-0.34203207	-100	-0.7567132	-100	-0.70512193	-0.61033857	-100	-0.6232111	-100	-100	-0.38228676	-0.34339163	-100	-100	-0.79937667	-0.31196764	-100	-100	-0.79674333	-0.18440154	-100	-100	-0.35344687	-0.9159188	-100	-0.65683985	-100	-0.3411703	-100	-0.41231397	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.17718443	-100	-0.5843376	-100	-0.5349242	-100	-0.15150738	-100	-0.32417437	-100	-100	-0.65992975	-0.47245064	-100	-0.20244579	-100	-0.31325597	-100	-0.17086314	-100	-100	-0.50642234	-0.1654112	-100	-0.79833156	-100	-1.0012227	-100	-0.25324422	-100	-0.31443286	-100	-0.2943904	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.20066059	-100	-0.1823817	-100	-0.21157978	-100	-0.3240641	-100	-100	-0.73313063	-0.54802674	-100	-0.19176804	-100	-0.109457605	-100	-0.23861916	-100	-0.10860852	-100	-100	-0.6555654	-0.1572445	-100	-0.4014729	-100	-0.35381946	-100	-0.13832636	-100	-0.12494848	-100	-0.20498587	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.1996308	-100	-0.2840159	-100	-0.29909003	-100	-0.2263676	-100	-0.33053812	-100	-0.61953527	-100	-0.18698923	-100	-0.18193297	-100	-0.14790407	-100	-0.34657156	-100	-0.34731457	-100	-0.17046498	-100	-0.23984233	-100	-0.7534347	-100	-0.10723075	-100	-0.6225943	-100	-0.21151446	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.346493	-100	-0.33494243	-100	-0.21635866	-100	-0.27988717	-100	-0.25647023	-100	-0.37273556	-100	-0.15084913	-100	-0.17477587	-100	-0.23604955	-100	-0.29886666	-100	-0.84572875	-100	-0.21780418	-100	-0.17442241	-100	-0.23944578	-100	-0.1683999	-100	-0.5160038	-100	-0.22735418	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.31097448	-100	-0.40394753	-100	-0.4010479	-100	-0.3491772	-100	-0.5216489	-100	-0.8385592	-100	-0.26945373	-100	-0.2425728	-100	-0.22740455	-100	-0.43784115	-100	-0.504383	-100	-0.26609427	-100	-0.27045467	-100	-0.6173019	-100	-0.20605664	-100	-0.34281158	-100	-0.55119383	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.46727934	-100	-0.2942168	-100	-100	-0.5184181	-0.632103	-100	-0.55853254	-100	-100	-0.4482947	-100	-0.34410822	-0.55108666	-100	-0.32436785	-100	-100	-0.5415693	-100	-0.43085483	-0.44588372	-100	-100	-0.5308144	-100	-0.3086768	-0.36574015	-100	-0.6230376	-100	-100	-0.42500705
