prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.7460722	-100	-100	-0.5672066	-0.18319368	-100	-0.4058694	-100	-100	-0.6722258	-0.5387213	-100	-0.15213932	-100	-0.2701981	-100	-0.6192934	-100	-0.42207652	-100	-0.75350255	-100	-0.1723241	-100	-0.34021097	-100	-0.3793092	-100	-100	-0.34899324	-100	-0.76654184	-100	-0.64931417
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.23663704	-100	-0.4041069	-100	-0.1378256	-100	-0.20456657	-100	-0.33400476	-100	-0.22470377	-100	-0.34138882	-100	-0.49285224	-100	-0.16995443	-100	-0.2691577	-100	-100	-0.7522929	-0.14631417	-100	-0.6103108	-100	-100	-0.682543	-0.7363361	-100	-0.51325065	-100	-0.26009828	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.2687503	-100	-0.12754384	-100	-0.17574362	-100	-0.18726328	-100	-0.1609725	-100	-0.71914536	-100	-0.19409777	-100	-0.14267397	-100	-0.3196343	-100	-0.16081679	-100	-0.51967144	-100	-0.13413154	-100	-0.28483063	-100	-0.3150584	-100	-0.5400198	-100	-0.8366411	-100	-0.1655323	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.15930514	-100	-0.4812285	-100	-0.2507229	-100	-0.3445163	-100	-0.14987588	-100	-0.22469953	-100	-0.19765042	-100	-0.28076124	-100	-0.50276095	-100	-0.16409323	-100	-0.2401342	-100	-0.25945726	-100	-0.31478146	-100	-0.30959672	-100	-0.17132583	-100	-0.38810247	-100	-0.16909091	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.20986237	-100	-0.16189487	-100	-0.2763027	-100	-0.18570651	-100	-0.37058634	-100	-0.19936296	-100	-0.19601758	-100	-0.19423443	-100	-0.16493942	-100	-0.1499506	-100	-0.18768328	-100	-0.13965341	-100	-0.26220772	-100	-0.16257516	-100	-0.19943738	-100	-0.25693664	-100	-0.26883268	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.19089085	-100	-0.17363644	-100	-0.16481571	-100	-0.20559809	-100	-0.2144821	-100	-0.17360418	-100	-0.20871057	-100	-0.17154352	-100	-0.21166065	-100	-0.23772973	-100	-0.19589454	-100	-0.1775978	-100	-0.28123343	-100	-0.26747233	-100	-0.21931021	-100	-0.4103806	-100	-0.29808345	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.27364752	-100	-0.5685009	-100	-0.2602976	-100	-0.14572135	-100	-0.20999737	-100	-0.1709504	-100	-0.116489574	-100	-0.18988138	-100	-0.3430239	-100	-0.21769191	-100	-0.20035206	-100	-0.11770011	-100	-0.12340944	-100	-0.092278175	-100	-0.22488879	-100	-0.35086864	-100	-0.13739948	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.28441712	-100	-0.19997153	-100	-0.16797565	-100	-0.18935274	-100	-0.16919078	-100	-0.13546869	-100	-0.18627527	-100	-0.1243011	-100	-0.28125632	-100	-0.20225184	-100	-0.2525162	-100	-0.15183173	-100	-0.24265522	-100	-0.15422009	-100	-0.16805285	-100	-0.25461197	-100	-0.30623716	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.26835987	-100	-0.19981828	-100	-0.55390227	-100	-0.12249177	-100	-0.59970665	-100	-0.16788511	-100	-0.16190146	-100	-0.39527884	-100	-0.1314497	-100	-0.1953786	-100	-0.26202846	-100	-0.10674391	-100	-0.13872439	-100	-0.2853446	-100	-0.25512996	-100	-0.3787702	-100	-0.31994858	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.25547802	-100	-0.47756392	-100	-0.62585056	-100	-0.6506096	-100	-0.66191983	-100	-100	-0.7731249	-0.48950243	-100	-0.34255606	-100	-0.41960958	-100	-100	-0.83196175	-100	-0.6744567	-100	-0.7557372	-100	-0.6686981	-100	-0.5690691	-100	-0.53796333	-100	-0.80193925	-100	-0.85523915
