prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.20806937	-100	-0.7137079	-100	-100	-0.4749676	-0.46192908	-100	-0.39181772	-100	-0.5159933	-100	-0.17761625	-100	-0.7758389	-100	-0.57660294	-100	-0.17396948	-100	-0.7005869	-100	-0.2125116	-100	-100	-0.37308002	-0.70665723	-100	-100	-0.29340646	-100	-0.7539433	-0.31310305	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.13928781	-100	-0.18570565	-100	-0.08589043	-100	-0.14472248	-100	-100	-0.63142043	-0.18949659	-100	-0.2707374	-100	-0.7232721	-100	-100	-0.55132633	-0.14402224	-100	-100	-0.40591192	-0.20331281	-100	-100	-0.49597308	-100	-0.7328893	-0.7000621	-100	-0.31388873	-100	-0.60522574	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.1242479	-100	-0.26521036	-100	-0.1526055	-100	-0.2551745	-100	-0.23632377	-100	-0.14598015	-100	-0.18910275	-100	-0.17873228	-100	-0.18493474	-100	-0.14855166	-100	-0.15750116	-100	-0.18031983	-100	-0.57120395	-100	-0.6210472	-100	-0.21428615	-100	-100	-0.65934885	-0.27268282	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.2374041	-100	-0.27713892	-100	-0.19146836	-100	-0.16073741	-100	-100	-0.38765955	-0.29043993	-100	-0.14210382	-100	-0.15065266	-100	-0.20965622	-100	-0.18771155	-100	-0.21127272	-100	-0.15746956	-100	-0.38664836	-100	-100	-0.31152248	-0.23724283	-100	-0.53339857	-100	-0.16223074	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.12754972	-100	-0.12871142	-100	-0.12773229	-100	-0.17023034	-100	-0.17103384	-100	-0.19080414	-100	-0.19599533	-100	-0.20695461	-100	-0.20363148	-100	-0.122304216	-100	-0.16837232	-100	-0.19424683	-100	-0.22101031	-100	-0.31997466	-100	-0.18762065	-100	-0.5047722	-100	-0.15389724	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.1387094	-100	-0.18041335	-100	-0.13068102	-100	-0.21571201	-100	-0.13349776	-100	-0.20831761	-100	-0.28941762	-100	-0.13443169	-100	-0.22177742	-100	-0.14407682	-100	-0.19336405	-100	-0.09899047	-100	-0.19081098	-100	-0.41079402	-100	-0.16484228	-100	-0.15682349	-100	-0.109024264	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.14553952	-100	-0.15838508	-100	-0.14477587	-100	-0.13740727	-100	-0.18706729	-100	-0.146285	-100	-0.15850554	-100	-0.088958584	-100	-0.16929555	-100	-0.1392931	-100	-0.1188717	-100	-0.14143355	-100	-0.21567468	-100	-0.15676115	-100	-100	-0.61396223	-0.4916416	-100	-0.16920829	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.27374813	-100	-0.17051353	-100	-0.2173786	-100	-0.25400582	-100	-0.14542371	-100	-0.10256563	-100	-0.5446195	-100	-0.15580706	-100	-0.29301527	-100	-0.21601069	-100	-0.28949046	-100	-0.12772796	-100	-0.21703896	-100	-0.44137812	-100	-0.18825115	-100	-0.36669892	-100	-0.35850525	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.30852854	-100	-0.14742438	-100	-0.22120208	-100	-0.16700721	-100	-0.18522643	-100	-0.32496956	-100	-0.13893121	-100	-0.23220764	-100	-0.20295446	-100	-0.23352288	-100	-0.21087115	-100	-0.11402434	-100	-0.113913454	-100	-0.4438843	-100	-0.15990588	-100	-0.16613969	-100	-0.14486702	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.21522707	-100	-100	-0.38053197	-100	-0.6000573	-100	-0.22269823	-100	-0.20523687	-100	-0.31218848	-0.38705736	-100	-0.67878044	-100	-100	-0.49108055	-100	-0.4793454	-0.78010666	-100	-100	-0.21310808	-100	-0.43514737	-100	-0.3272238	-100	-0.50996053	-100	-0.80703205	-100	-0.45135596
