prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.4193658	-100	-0.7807794	-100	-0.3035054	-100	-0.25941548	-100	-100	-0.77328736	-0.27934322	-100	-0.6851961	-100	-0.3937475	-100	-0.7976604	-100	-0.28343636	-100	-100	-1.0722238	-0.21770704	-100	-100	-0.43583718	-0.57889634	-100	-0.35313466	-100	-0.4252984	-100	-0.48751932	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.15945409	-100	-0.6326611	-100	-0.21977358	-100	-0.6376238	-100	-0.3857542	-100	-0.2513665	-100	-0.22001265	-100	-0.20359494	-100	-100	-0.69832456	-0.24671458	-100	-0.24523064	-100	-0.32477668	-100	-0.5693544	-100	-0.81885505	-100	-0.2707113	-100	-0.24797691	-100	-0.6884468	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.32472026	-100	-100	-0.67436856	-0.23413391	-100	-0.14628333	-100	-0.21338959	-100	-0.2164861	-100	-0.16536161	-100	-0.24057874	-100	-0.4661821	-100	-0.16444784	-100	-0.43123263	-100	-0.30000642	-100	-0.35382405	-100	-100	-0.7086734	-0.3619377	-100	-0.24356247	-100	-0.7187045	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.19622369	-100	-0.46345758	-100	-0.41459376	-100	-0.36556315	-100	-0.19743632	-100	-0.19567634	-100	-0.17473647	-100	-0.14526744	-100	-0.2786159	-100	-0.16360924	-100	-0.23371503	-100	-0.16333155	-100	-0.32262242	-100	-0.36458254	-100	-0.22199619	-100	-0.17758165	-100	-0.1251218	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.19454806	-100	-0.3367561	-100	-0.41308188	-100	-0.16156437	-100	-0.24718064	-100	-0.21409588	-100	-0.17171697	-100	-0.24128446	-100	-0.30263376	-100	-0.4849455	-100	-0.66897136	-100	-0.3139965	-100	-0.1889642	-100	-0.2434379	-100	-0.2324299	-100	-0.21349686	-100	-0.30484235	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.33754915	-100	-0.38042122	-100	-0.31675762	-100	-0.26645115	-100	-0.5912595	-100	-0.56033415	-100	-0.2735082	-100	-0.19597545	-100	-0.75575817	-100	-0.2789823	-100	-0.324941	-100	-0.14588691	-100	-0.36460325	-100	-0.25745642	-100	-100	-0.8482327	-0.2183978	-100	-0.6429426	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.26177844	-100	-0.40195194	-100	-0.22594848	-100	-0.15404603	-100	-0.20397633	-100	-0.5966957	-100	-0.16728006	-100	-0.10533442	-100	-0.78840685	-100	-0.20217244	-100	-0.36877254	-100	-0.17222616	-100	-0.27822188	-100	-0.32515773	-100	-0.08168005	-100	-0.13654669	-100	-0.29544818	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.30654657	-100	-0.31636736	-100	-0.24717268	-100	-0.25142023	-100	-0.41592622	-100	-0.42125446	-100	-0.44695115	-100	-0.5604092	-100	-0.18158591	-100	-0.23191386	-100	-0.3063157	-100	-0.17408681	-100	-0.50314575	-100	-0.24159376	-100	-0.29412168	-100	-0.24520382	-100	-0.42343432	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.21690664	-100	-0.27713907	-100	-0.2465416	-100	-0.23284894	-100	-0.16531599	-100	-0.42034355	-100	-0.14504354	-100	-0.15450978	-100	-0.5505247	-100	-0.4226019	-100	-0.30209157	-100	-0.17046279	-100	-0.17988715	-100	-0.13797297	-100	-0.14922957	-100	-0.28884313	-100	-0.26758707	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.29638392	-100	-100	-0.36378586	-100	-0.49552417	-100	-0.45326284	-100	-0.13168235	-100	-0.579136	-0.9910847	-100	-0.48203954	-100	-0.52242655	-100	-100	-0.47121024	-100	-0.4688338	-0.92340815	-100	-100	-0.40886644	-100	-0.59496415	-100	-0.36255962	-100	-0.80030197	-100	-0.28248796
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.23930313	-100	-0.7992571	-100	-0.24777408	-100	-0.17079094	-100	-0.484848	-100	-0.31006885	-100	-0.30589387	-100	-0.5485869	-100	-0.25212252	-100	-0.5459481	-100	-0.23857278	-100	-0.26719993	-100	-0.6176261	-100	-0.53078705	-100	-0.1655399	-100	-0.28806943	-100	-100	-0.9216208
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.28247082	-100	-0.54399204	-100	-0.17637993	-100	-0.20891973	-100	-0.80721354	-100	-0.7787635	-100	-100	-0.5906804	-100	-0.3991266	-0.22463109	-100	-0.6377837	-100	-0.73849267	-100	-0.22197469	-100	-0.44951802	-100	-0.7142061	-100	-0.41583073	-100	-0.3394314	-100	-0.21957736	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.42235243	-100	-0.535128	-100	-100	-0.7582459	-100	-0.77967316	-0.3554139	-100	-0.755341	-100	-0.23545802	-100	-100	-0.83347577	-0.56425625	-100	-0.4227501	-100	-0.6832265	-100	-100	-0.58233947	-100	-0.7985632	-0.73971075	-100	-0.15337752	-100	-0.30029055	-100	-1.0833981	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.4265464	-100	-0.5657079	-100	-0.25846925	-100	-0.74979466	-100	-0.33710474	-100	-0.49876603	-100	-0.7237749	-100	-0.19719405	-100	-0.16851686	-100	-0.5602216	-100	-0.66627586	-100	-0.2829335	-100	-0.28678185	-100	-100	-0.71284145	-0.20589945	-100	-0.26703936	-100	-100	-0.4697769
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.1368866	-100	-0.21720463	-100	-0.18714425	-100	-0.1903234	-100	-0.22680351	-100	-100	-0.8507716	-0.17875664	-100	-0.20629264	-100	-0.1956282	-100	-0.17563868	-100	-0.8220842	-100	-0.14793454	-100	-0.67412114	-100	-0.26669458	-100	-0.13439862	-100	-0.4785603	-100	-0.5490604	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.35660425	-100	-0.29368547	-100	-0.3796992	-100	-0.13368076	-100	-0.7448065	-100	-0.721734	-100	-0.28987843	-100	-0.13086051	-100	-0.21147293	-100	-0.21202229	-100	-0.3463711	-100	-0.22768591	-100	-100	-0.70268637	-0.29018584	-100	-0.16320924	-100	-0.22641489	-100	-0.27026078	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.20673054	-100	-0.2654265	-100	-0.2896233	-100	-0.23680182	-100	-0.3056214	-100	-0.26830703	-100	-0.24643423	-100	-0.13601103	-100	-0.24152379	-100	-0.33799306	-100	-0.43275553	-100	-0.30346355	-100	-0.4171815	-100	-0.4603074	-100	-0.2096474	-100	-0.6308361	-100	-0.22345097	-100
