prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.16942574	-100	-100	-0.545943	-0.32261986	-100	-0.4387478	-100	-0.20866358	-100	-100	-0.4304245	-0.23272325	-100	-0.4396185	-100	-0.62387776	-100	-0.19943549	-100	-100	-0.7140141	-0.24707434	-100	-0.5028026	-100	-100	-0.6013	-0.41962364	-100	-0.73544246	-100	-100	-0.7581095
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.18107085	-100	-0.33616772	-100	-0.67371196	-100	-0.43358782	-100	-0.46326008	-100	-100	-0.6608544	-100	-0.59305876	-0.34947884	-100	-0.20865205	-100	-0.27179095	-100	-0.7508984	-100	-0.14450291	-100	-0.38490066	-100	-0.47372887	-100	-0.77977854	-100	-100	-0.64777136	-0.2541034	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.2914055	-100	-0.20977135	-100	-0.16050524	-100	-0.2590286	-100	-0.23202947	-100	-0.15923901	-100	-0.17470162	-100	-0.16715732	-100	-0.21585512	-100	-0.15007608	-100	-0.34105837	-100	-0.11242285	-100	-0.91489357	-100	-0.8087507	-100	-0.35876566	-100	-0.61389965	-100	-0.31005913	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.16799039	-100	-0.23009337	-100	-0.36190295	-100	-0.16623521	-100	-0.1661725	-100	-0.28200147	-100	-0.294176	-100	-0.23384063	-100	-0.17395295	-100	-0.32283822	-100	-0.19849093	-100	-0.16030782	-100	-0.2731521	-100	-0.31221235	-100	-0.1733391	-100	-0.29083794	-100	-0.24950525	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.16274488	-100	-0.21592043	-100	-0.21486656	-100	-0.22289447	-100	-0.2783631	-100	-0.19458817	-100	-0.16266526	-100	-0.14425205	-100	-0.1655876	-100	-0.19201696	-100	-0.17573167	-100	-0.14974883	-100	-0.21120027	-100	-0.36645737	-100	-0.28009757	-100	-0.33011967	-100	-0.17507309	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.13313034	-100	-0.16695917	-100	-0.38725656	-100	-0.41868	-100	-0.2003723	-100	-0.32810822	-100	-0.4157009	-100	-0.11428357	-100	-0.20116435	-100	-0.17022151	-100	-0.2090958	-100	-0.17312136	-100	-0.21797056	-100	-0.23837079	-100	-0.1584892	-100	-0.23502508	-100	-0.22176269	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.1876579	-100	-0.49838877	-100	-0.1861314	-100	-0.14606762	-100	-0.15159234	-100	-0.19427793	-100	-0.1840241	-100	-0.28269583	-100	-0.20135336	-100	-0.14403965	-100	-0.15496002	-100	-0.10183018	-100	-0.30754855	-100	-0.14761421	-100	-0.22103597	-100	-0.27921963	-100	-0.5819283	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.3055705	-100	-0.2158393	-100	-0.27472782	-100	-0.15842515	-100	-0.16011915	-100	-0.22027485	-100	-0.24340035	-100	-0.13182998	-100	-0.28941944	-100	-0.25851566	-100	-0.17329954	-100	-0.19133216	-100	-0.33737063	-100	-0.13352992	-100	-0.3191925	-100	-0.2836377	-100	-0.1598437	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.17358936	-100	-0.44137228	-100	-0.18575238	-100	-0.15312754	-100	-0.1551982	-100	-0.13465397	-100	-0.12128526	-100	-0.24062742	-100	-0.19675508	-100	-0.15854807	-100	-0.18726364	-100	-0.094168864	-100	-0.14269143	-100	-0.37374955	-100	-0.24333787	-100	-0.37651864	-100	-0.25147426	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.8397652	-100	-100	-0.5217511	-0.8595395	-100	-0.62380135	-100	-100	-0.4920177	-0.44347367	-100	-0.39432687	-100	-0.50354487	-100	-0.6350996	-100	-0.43130794	-100	-100	-0.47116888	-100	-0.74329185	-0.8307806	-100	-100	-0.48912072	-0.8383363	-100	-100	-0.4245918	-0.5704051	-100
