prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.26829854	-100	-0.4955627	-100	-0.16133012	-100	-0.4880681	-100	-0.75164706	-100	-100	-0.6164177	-0.6581356	-100	-0.28517202	-100	-100	-0.5667371	-0.22204226	-100	-0.26897353	-100	-0.26681557	-100	-0.706391	-100	-100	-0.6136534	-100	-0.750092	-100	-0.5620978	-0.7918691	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.2439452	-100	-0.16644575	-100	-0.19617277	-100	-0.15435627	-100	-0.22974342	-100	-0.22788832	-100	-0.3245767	-100	-0.2081645	-100	-0.2217124	-100	-0.18139715	-100	-0.58610326	-100	-0.21677765	-100	-100	-0.5405797	-100	-0.6980329	-0.6757856	-100	-0.8272425	-100	-100	-0.5873355
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.31901595	-100	-0.3022169	-100	-0.19209056	-100	-0.1702155	-100	-0.6940957	-100	-0.5589794	-100	-0.19858506	-100	-0.22643746	-100	-0.1781818	-100	-0.14554325	-100	-0.22511429	-100	-0.11761503	-100	-0.3952832	-100	-0.22871386	-100	-0.2002887	-100	-0.22683537	-100	-0.21729366	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.18814649	-100	-0.38537174	-100	-0.28202975	-100	-0.42427865	-100	-0.1820854	-100	-0.22145575	-100	-0.19626364	-100	-0.18744923	-100	-0.24848755	-100	-0.18788257	-100	-0.16536675	-100	-0.18745938	-100	-0.8082816	-100	-0.32085925	-100	-0.19965096	-100	-0.39207155	-100	-0.18669501	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.16185878	-100	-0.17454445	-100	-0.1806219	-100	-0.19392267	-100	-0.20867614	-100	-0.25892892	-100	-0.17793353	-100	-0.14353535	-100	-0.23691367	-100	-0.16739772	-100	-0.18822001	-100	-0.15887389	-100	-0.20459905	-100	-0.20893826	-100	-0.18882331	-100	-0.3760459	-100	-0.22776195	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.2196389	-100	-0.1890483	-100	-0.527649	-100	-0.24300782	-100	-0.16486835	-100	-0.19922073	-100	-0.16763444	-100	-0.15530145	-100	-0.24205841	-100	-0.22566827	-100	-0.1803449	-100	-0.18908626	-100	-0.21404557	-100	-0.1157465	-100	-0.18609004	-100	-0.25922218	-100	-0.18022105	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.29404274	-100	-0.3013571	-100	-0.31118324	-100	-0.3345385	-100	-0.13873	-100	-0.155255	-100	-0.13912635	-100	-0.12880878	-100	-0.1451837	-100	-0.20988943	-100	-0.17227015	-100	-0.12665264	-100	-0.20480591	-100	-0.16934024	-100	-0.214373	-100	-0.14544052	-100	-0.71205467	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.1900449	-100	-0.28091565	-100	-0.26918274	-100	-0.2067422	-100	-0.21727693	-100	-0.20715119	-100	-0.1510401	-100	-0.16332221	-100	-0.2969857	-100	-0.21744439	-100	-0.19049819	-100	-0.09700969	-100	-0.21147975	-100	-0.3355827	-100	-0.4026704	-100	-0.29576236	-100	-0.20154677	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.14800498	-100	-0.13301297	-100	-0.33334386	-100	-0.14427614	-100	-0.13681838	-100	-0.36345774	-100	-0.14253215	-100	-0.17574036	-100	-0.18486394	-100	-0.1625762	-100	-0.1855828	-100	-0.16345389	-100	-0.16833366	-100	-0.24734922	-100	-0.19728154	-100	-0.74412614	-100	-0.120237485	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.5603075	-100	-100	-0.66938573	-0.28771332	-100	-100	-0.4090272	-100	-0.29837656	-100	-0.4338029	-100	-0.38222387	-100	-0.82609224	-0.2771592	-100	-0.5202782	-100	-0.7240964	-100	-100	-0.65379727	-100	-0.6618288	-100	-0.57387614	-100	-0.7907807	-0.78863865	-100	-100	-0.45871353
