eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.16225018	-100	-0.39766946	-100.0	-0.28243223	-100.0	-0.15661189	-100.0	-0.41641757	-100.0	-0.1767099	-100.0	-0.30166814	-100.0	-0.2973257	-100	-0.47516257	-100	-0.15269625	-100	-0.25864488	-100.0	-0.2333493	-100.0	-0.25175545	-100.0	-0.29890805	-100.0	-0.457483	-100.0	-0.2891328	-100	-0.31922802	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.14100562	-100	-0.29291293	-100.0	-0.15418942	-100.0	-0.18992965	-100.0	-0.5450674	-100.0	-0.20236136	-100.0	-0.15017547	-100.0	-0.3165499	-100	-0.59369576	-100	-0.25152415	-100	-0.21528281	-100.0	-0.2882465	-100.0	-0.22216924	-100.0	-0.15452619	-100.0	-0.37325683	-100.0	-0.27996618	-100	-0.38383827	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.22010772	-100	-0.19913453	-100.0	-0.14113939	-100.0	-0.20881258	-100.0	-0.30091834	-100.0	-0.19672684	-100.0	-0.2128863	-100.0	-0.24294916	-100	-0.12952831	-100	-0.1441118	-100	-0.19931479	-100.0	-0.21416454	-100.0	-0.179971	-100.0	-0.32354432	-100.0	-0.13917904	-100.0	-0.25657222	-100	-0.24258624	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.14757152	-100	-0.18023218	-100.0	-0.2959815	-100.0	-0.17622551	-100.0	-0.2783594	-100.0	-0.17556685	-100.0	-0.28009456	-100.0	-0.1525708	-100	-0.20259944	-100	-0.24903461	-100	-0.14760897	-100.0	-0.19345184	-100.0	-0.312598	-100.0	-0.2547964	-100.0	-0.25419325	-100.0	-0.33326462	-100	-0.2616739	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.19447376	-100	-0.33918178	-100.0	-0.18257158	-100.0	-0.18404926	-100.0	-0.42236772	-100.0	-0.18972477	-100.0	-0.2066412	-100.0	-0.15809113	-100	-0.40041643	-100	-0.2306271	-100	-0.19128901	-100.0	-0.23465283	-100.0	-0.20412152	-100.0	-0.16949171	-100.0	-0.21259245	-100.0	-0.22251078	-100	-0.29084286	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.146019	-100	-0.29741204	-100.0	-0.22333077	-100.0	-0.23416902	-100.0	-100.0	-0.58280766	-0.15424833	-100.0	-0.1994349	-100.0	-0.18436362	-100	-0.2899791	-100	-0.28358102	-100	-0.20417035	-100.0	-0.2774415	-100.0	-0.252793	-100.0	-0.24498266	-100.0	-0.21300726	-100.0	-0.22743784	-100	-0.7268029	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.21757811	-100	-0.17194355	-100.0	-0.2441315	-100.0	-0.27524477	-100.0	-0.45648235	-100.0	-0.29853016	-100.0	-0.15181266	-100.0	-0.14767487	-100	-0.24624212	-100	-0.19294576	-100	-0.11861362	-100.0	-0.22453992	-100.0	-0.14047292	-100.0	-0.38927102	-100.0	-0.16786368	-100.0	-0.18918364	-100	-0.24543174	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.18759829	-100	-0.18151277	-100.0	-0.35773653	-100.0	-0.28249925	-100.0	-0.25558162	-100.0	-0.19724609	-100.0	-0.1986686	-100.0	-0.21077622	-100	-0.29855588	-100	-0.26604536	-100	-0.18097179	-100.0	-0.285543	-100.0	-0.31831056	-100.0	-0.36439666	-100.0	-0.17297155	-100.0	-0.69785696	-100	-0.2974139	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.18162693	-100	-0.21418653	-100.0	-0.22987305	-100.0	-0.304512	-100.0	-0.42251968	-100.0	-0.21348108	-100.0	-0.1903766	-100.0	-0.14918675	-100	-0.53640485	-100	-0.25372922	-100	-0.33815128	-100.0	-0.45795673	-100.0	-0.23203097	-100.0	-0.24137597	-100.0	-0.16681126	-100.0	-0.5711015	-100	-0.22078037	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.25812638	-100	-100.0	-0.83771527	-100.0	-0.74032325	-100.0	-0.23273663	-100.0	-0.34914955	-100.0	-0.5288728	-100.0	-0.85462767	-0.3026641	-100	-0.26972228	-100	-0.52129906	-100	-0.5594259	-100.0	-100.0	-0.71463156	-100.0	-0.38080812	-100.0	-0.5833397	-100.0	-0.5318264	-0.24217671	-100	-0.66084206	-100
