prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.24687123	-100	-100	-0.38308668	-100	-0.46104568	-100	-0.5736816	-100	-0.5383241	-100	-0.6204787	-0.48245272	-100	-100	-0.17237508	-0.26216602	-100	-0.47576305	-100	-0.09566914	-100	-100	-0.22043757	-100	-0.48430768	-100	-0.5074648	-100	-0.4817033	-100	-0.24820225	-100	-0.5497071
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.2195202	-100	-0.28137904	-100	-0.24052916	-100	-0.20803642	-100	-0.80133003	-100	-0.36948782	-100	-0.41484922	-100	-0.40453482	-100	-0.16405967	-100	-0.24133864	-100	-100	-0.50256467	-0.102883615	-100	-0.20798886	-100	-0.4694958	-100	-100	-0.64324045	-0.4094383	-100	-0.4381199	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.22758046	-100	-0.70641667	-100	-0.25271297	-100	-0.32233992	-100	-0.6397476	-100	-0.16186993	-100	-0.19673266	-100	-0.5462889	-100	-100	-0.49749604	-0.14054522	-100	-0.152787	-100	-0.108581945	-100	-1.0193766	-100	-0.24218333	-100	-0.18644829	-100	-0.27246934	-100	-0.10661553	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.20895559	-100	-100	-0.72777355	-0.4514967	-100	-0.35603088	-100	-0.48061436	-100	-0.11432467	-100	-0.097076155	-100	-0.40556008	-100	-0.24784946	-100	-0.44235465	-100	-0.27762127	-100	-0.13114507	-100	-100	-0.51479715	-0.49092606	-100	-100	-0.6272115	-0.87471586	-100	-0.6806216	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.24505524	-100	-0.22249873	-100	-0.440682	-100	-100	-0.33663642	-100	-0.6153858	-0.1727813	-100	-0.0861489	-100	-0.28602114	-100	-0.2717595	-100	-0.25711295	-100	-0.22609487	-100	-100	-0.29347697	-0.1353926	-100	-1.0036925	-100	-0.167641	-100	-100	-0.6267154	-100	-0.77334756
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-100	-0.7367274	-100	-0.6204087	-0.35523263	-100	-0.5900255	-100	-0.30740458	-100	-0.45372635	-100	-0.12730822	-100	-0.4670688	-100	-0.19098558	-100	-0.28679293	-100	-0.13159342	-100	-0.20562927	-100	-1.0253104	-100	-0.31216586	-100	-0.26979792	-100	-0.24645595	-100	-0.4223658	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-100	-0.79416645	-0.3016638	-100	-0.6816928	-100	-0.62665457	-100	-0.4747974	-100	-100	-0.9688091	-0.5350688	-100	-0.4095991	-100	-1.0398158	-100	-0.43661872	-100	-0.5010025	-100	-0.38255325	-100	-0.5265121	-100	-0.75027114	-100	-0.43000045	-100	-100	-0.35449472	-0.23037985	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.2829909	-100	-100	-0.4140382	-0.70062745	-100	-0.3604112	-100	-0.4797991	-100	-0.34876022	-100	-0.22876959	-100	-100	-0.5412	-100	-0.4483559	-0.39559954	-100	-0.33408108	-100	-0.25763184	-100	-0.32453844	-100	-0.4385221	-100	-0.5307635	-100	-100	-0.150528	-0.27848467	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-100	-0.8146399	-0.6568443	-100	-0.5959828	-100	-100	-0.7293962	-0.67512095	-100	-0.63653916	-100	-0.581567	-100	-100	-0.5967476	-0.60021037	-100	-0.44776732	-100	-0.62211275	-100	-0.22466041	-100	-0.5698808	-100	-0.648891	-100	-0.442521	-100	-0.4890943	-100	-0.4430263	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-100	-0.44825354	-100	-0.122900255	-100	-0.3879475	-100	-0.3166812	-100	-0.33562005	-100	-0.56678665	-100	-0.21183038	-100	-0.53316987	-100	-0.19338964	-100	-0.47997332	-100	-0.5494856	-100	-0.6942928	-100	-0.43565804	-100	-0.25454575	-100	-0.29200277	-100	-0.40802473	-100	-0.61227494
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.3141267	-100	-0.6940858	-100	-100	-0.47137016	-100	-0.57377154	-1.0978583	-100	-0.6635417	-100	-100	-0.8737899	-0.29176253	-100	-0.5209946	-100	-0.2785321	-100	-0.37532863	-100	-1.1069682	-100	-0.56797355	-100	-0.8457369	-100	-100	-0.5829166	-0.12496212	-100	-0.6395308	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-100	-0.6792949	-0.65029037	-100	-100	-0.43194172	-100	-0.5172424	-100	-0.5478014	-100	-0.6926499	-0.339257	-100	-0.25707573	-100	-0.27407926	-100	-100	-0.5196344	-100	-0.5473914	-0.11795138	-100	-100	-0.52086705	-100	-0.5963587	-100	-0.9168358	-0.34672472	-100	-0.24810165	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-0.70423317	-100	-0.2558474	-100	-0.7522737	-100	-0.71685046	-100	-0.50027156	-0.31418523	-100	-100	-0.5257404	-0.3242479	-100	-0.1267502	-100	-100	-0.6904943	-100	-0.37097064	-100	-0.19791795	-0.5856183	-100	-1.195474	-100	-100	-0.5550979	-100	-0.23712625	-0.32759312	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.35104665	-100	-0.32485935	-100	-0.18135513	-100	-0.360698	-0.2318312	-100	-100	-0.1771105	-100	-0.37224454	-0.40198767	-100	-100	-0.49068478	-100	-0.25551888	-0.33507958	-100	-0.37169585	-100	-1.295198	-100	-0.5879237	-100	-100	-0.4024679	-0.5003619	-100	-0.68389153	-100
