eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.2507139	-100.0	-0.23649198	-100.0	-0.61088115	-100.0	-0.5873039	-100.0	-0.3441141	-100.0	-0.31264445	-100.0	-0.29963106	-100.0	-0.27772182	-100.0	-0.8067704	-100.0	-0.24246585	-100.0	-0.45689556	-100.0	-0.80430174	-100	-0.23714976	-100.0	-100.0	-0.7504093	-100.0	-0.71177405	-0.28444847	-100.0	-0.38399136	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.26980886	-100.0	-0.38967955	-100.0	-0.2087666	-100.0	-0.6285265	-100.0	-0.362318	-100.0	-0.19038713	-100.0	-0.2594412	-100.0	-0.25486466	-100.0	-0.3559804	-100.0	-0.18600698	-100.0	-0.20164806	-100.0	-0.17005849	-100	-0.23307022	-100.0	-0.33436775	-100.0	-0.229179	-100.0	-0.47398072	-100.0	-0.28366113	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.22019982	-100.0	-0.300123	-100.0	-0.2814606	-100.0	-0.2875211	-100.0	-0.22714141	-100.0	-0.3442001	-100.0	-0.20114583	-100.0	-0.17470375	-100.0	-0.21006097	-100.0	-0.19605885	-100.0	-0.18071245	-100.0	-0.23955287	-100	-0.20534328	-100.0	-0.24566382	-100.0	-0.21766874	-100.0	-0.17518128	-100.0	-0.19147985	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.19843249	-100.0	-0.31299567	-100.0	-0.32006112	-100.0	-0.26041493	-100.0	-0.2925892	-100.0	-0.16675204	-100.0	-0.2659909	-100.0	-0.16295575	-100.0	-0.32910976	-100.0	-0.25401035	-100.0	-0.27655253	-100.0	-0.23739049	-100	-0.20473115	-100.0	-0.36219206	-100.0	-0.22467333	-100.0	-0.16904749	-100.0	-0.2457933	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.15221879	-100.0	-0.22795023	-100.0	-0.2822682	-100.0	-0.2891332	-100.0	-0.25228542	-100.0	-0.29720247	-100.0	-0.24967737	-100.0	-0.2646988	-100.0	-0.26324493	-100.0	-0.29737017	-100.0	-0.27724233	-100.0	-0.27998415	-100	-0.20022176	-100.0	-0.21745957	-100.0	-0.25597495	-100.0	-0.24468555	-100.0	-0.21143904	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.25299263	-100.0	-0.38692328	-100.0	-0.30873078	-100.0	-0.28767893	-100.0	-0.4273267	-100.0	-0.31094217	-100.0	-0.2504361	-100.0	-0.42014828	-100.0	-0.39241734	-100.0	-0.21527444	-100.0	-0.27144772	-100.0	-0.31267077	-100	-0.2898927	-100.0	-0.27425542	-100.0	-0.2844351	-100.0	-0.22740327	-100.0	-0.298534	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.28353253	-100.0	-0.16650411	-100.0	-0.20916495	-100.0	-0.25112575	-100.0	-0.31255278	-100.0	-0.31174228	-100.0	-0.2898966	-100.0	-0.29926214	-100.0	-100.0	-0.623041	-0.30730894	-100.0	-0.15921511	-100.0	-0.2882907	-100	-0.30784976	-100.0	-0.27918845	-100.0	-0.14511369	-100.0	-0.3400841	-100.0	-0.73550457	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.3646549	-100.0	-0.47490263	-100.0	-0.40332457	-100.0	-0.3122928	-100.0	-0.3045567	-100.0	-0.34522736	-100.0	-0.31373885	-100.0	-0.16977207	-100.0	-0.26867023	-100.0	-0.23067227	-100.0	-0.48370382	-100.0	-0.23916395	-100	-0.22533685	-100.0	-0.24478911	-100.0	-0.2526624	-100.0	-0.33908004	-100.0	-0.2277696	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.23337519	-100.0	-0.19369438	-100.0	-0.28196448	-100.0	-0.3215267	-100.0	-0.21144803	-100.0	-100.0	-0.7752674	-0.27177286	-100.0	-0.27214473	-100.0	-100.0	-0.66395074	-0.18418239	-100.0	-0.46357763	-100.0	-0.341243	-100	-0.2415832	-100.0	-0.21448165	-100.0	-0.20388168	-100.0	-0.5822083	-100.0	-0.2590996	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.67791635	-100.0	-100.0	-0.5280812	-0.7679576	-100.0	-100.0	-0.22532795	-100.0	-0.2625875	-100.0	-0.20885871	-0.4982678	-100.0	-100.0	-0.45601362	-0.43160498	-100.0	-100.0	-0.36498797	-100.0	-0.6214916	-0.58352023	-100	-100.0	-0.29313728	-100.0	-0.27227557	-100.0	-0.6600497	-100.0	-0.93461907	-0.54060405	-100.0
