prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.13399762	-100	-0.15951926	-100	-0.19847754	-100	-0.20583503	-100	-0.56730103	-100	-0.2999047	-100	-0.18155667	-100	-0.13180467	-100	-0.18051909	-100	-0.1525013	-100	-0.14152302	-100	-0.16028734	-100	-0.2678203	-100	-0.21027027	-100	-0.17940949	-100	-0.2504907	-100	-0.5865302	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.09310469	-100	-0.1735493	-100	-0.18138365	-100	-0.27810672	-100	-100	-0.78892535	-0.11914823	-100	-0.12287835	-100	-0.2508668	-100	-0.147756	-100	-0.12430979	-100	-0.13167582	-100	-0.28398526	-100	-0.6004321	-100	-0.43608576	-100	-0.23341645	-100	-0.44765127	-100	-0.40037924	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.14167155	-100	-0.41253984	-100	-0.26939598	-100	-0.1591137	-100	-0.14816193	-100	-0.22978024	-100	-0.19175267	-100	-0.18432996	-100	-0.12703454	-100	-0.14042963	-100	-0.10986013	-100	-0.1282094	-100	-0.12743929	-100	-0.1709726	-100	-0.1684217	-100	-0.20527083	-100	-0.22220592	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.17329785	-100	-0.17195599	-100	-0.22354145	-100	-0.1446722	-100	-0.16840124	-100	-0.13583186	-100	-0.15039866	-100	-0.16465983	-100	-0.1908788	-100	-0.36905253	-100	-0.1945723	-100	-0.17496608	-100	-0.16496697	-100	-0.13676105	-100	-0.17002212	-100	-0.27291608	-100	-0.12651065	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.12922473	-100	-0.17866336	-100	-0.19570996	-100	-0.25553235	-100	-0.18194956	-100	-0.15300891	-100	-0.18040343	-100	-0.1992915	-100	-0.1696746	-100	-0.11522099	-100	-0.12880084	-100	-0.1612194	-100	-0.17642795	-100	-0.13072973	-100	-0.1883891	-100	-0.20134526	-100	-0.19337454	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.15263182	-100	-0.22002527	-100	-0.45549458	-100	-0.29051313	-100	-0.4200285	-100	-0.146768	-100	-0.20235151	-100	-0.33040896	-100	-0.24820898	-100	-0.14216429	-100	-0.18233936	-100	-0.20768835	-100	-0.31706515	-100	-0.1609125	-100	-0.24100818	-100	-0.45627895	-100	-0.17414299	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.1306961	-100	-0.14510913	-100	-0.21237464	-100	-0.14283071	-100	-0.19271135	-100	-0.15096018	-100	-0.13943973	-100	-0.11304306	-100	-0.112920545	-100	-0.15534809	-100	-0.11836937	-100	-0.1001386	-100	-0.10568641	-100	-0.15021133	-100	-0.17159766	-100	-0.40063387	-100	-0.13253608	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.10610679	-100	-0.12226745	-100	-0.2449461	-100	-0.1913124	-100	-0.2512194	-100	-0.14761677	-100	-0.18111171	-100	-0.16797705	-100	-0.43457174	-100	-0.15396796	-100	-0.1097986	-100	-0.17963679	-100	-0.12933923	-100	-0.1066264	-100	-0.17796144	-100	-0.21956742	-100	-0.15152979	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.23106048	-100	-0.20257993	-100	-0.30220225	-100	-0.16483574	-100	-0.6349689	-100	-0.17068617	-100	-0.1555936	-100	-0.17108385	-100	-0.22710522	-100	-0.14314523	-100	-0.28753367	-100	-0.20315914	-100	-0.19974084	-100	-0.11804118	-100	-0.32737106	-100	-100	-0.7320912	-0.40873104	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.21242762	-100	-0.7948331	-100	-0.6952081	-100	-100	-0.4678572	-100	-0.22459789	-100	-0.5157874	-0.7543252	-100	-0.9683841	-100	-0.3523218	-100	-0.35273978	-100	-0.7325879	-100	-0.39201456	-100	-100	-0.8255277	-100	-0.49090883	-0.7733359	-100	-0.50859445	-100	-100	-0.7021608
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.1422185	-100	-0.24740458	-100	-0.18790184	-100	-0.21537395	-100	-0.26404908	-100	-0.2848253	-100	-0.26887167	-100	-0.6035474	-100	-0.17168109	-100	-0.58541584	-100	-0.10852008	-100	-0.31442884	-100	-0.22881477	-100	-0.21264555	-100	-0.24456209	-100	-0.4183673	-100	-0.21367525	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.14308141	-100	-0.3955659	-100	-0.27746078	-100	-0.31803402	-100	-0.23501301	-100	-0.40023282	-100	-0.15737376	-100	-0.16202377	-100	-0.18192403	-100	-0.24545407	-100	-0.30031106	-100	-0.43556854	-100	-0.79155886	-100	-0.25332108	-100	-0.48001686	-100	-0.27244377	-100	-0.15225175	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.30405006	-100	-0.24384889	-100	-0.5325041	-100	-0.20234706	-100	-100	-0.60506886	-0.3696981	-100	-0.31434748	-100	-0.39743173	-100	-0.2867843	-100	-0.1536402	-100	-0.61953825	-100	-0.7253529	-100	-0.26401994	-100	-0.17302853	-100	-0.5301882	-100	-0.22101553	-100	-0.20005518	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.6602839	-100	-0.20449317	-100	-0.3964214	-100	-0.28475592	-100	-0.3473044	-100	-0.71899843	-100	-0.4716968	-100	-0.1985586	-100	-0.32982072	-100	-0.3561832	-100	-100	-0.61349344	-0.34716308	-100	-0.35858625	-100	-0.6075416	-100	-0.3262234	-100	-0.45736006	-100	-0.28480524	-100
