prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.27058426	-100	-100	-0.7476428	-0.42846417	-100	-0.551356	-100	-100	-0.5017299	-0.31263784	-100	-100	-0.61232936	-0.78489524	-100	-0.78854376	-100	-0.22567081	-100	-0.23228599	-100	-0.23597625	-100	-0.535999	-100	-100	-0.6043772	-100	-0.44497108	-100	-0.64131314	-0.6543102	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.1697604	-100	-0.6311695	-100	-0.23921356	-100	-0.43181407	-100	-0.67827004	-100	-0.33098376	-100	-0.24581875	-100	-0.27603745	-100	-100	-0.56316733	-0.30336708	-100	-0.7476781	-100	-0.18338694	-100	-0.60269314	-100	-0.25955045	-100	-0.27890363	-100	-100	-0.5848247	-100	-0.47319132
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.27372384	-100	-100	-0.8808151	-0.34447843	-100	-0.2614372	-100	-0.42099458	-100	-0.34496617	-100	-0.33254012	-100	-0.4091291	-100	-0.16079174	-100	-0.107608154	-100	-0.6422465	-100	-0.16505091	-100	-0.37279156	-100	-0.47223583	-100	-0.14676628	-100	-0.24748479	-100	-0.3174055	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.18394537	-100	-0.34316728	-100	-0.37348846	-100	-0.21992663	-100	-0.31893665	-100	-0.36895975	-100	-0.16487272	-100	-0.17983185	-100	-0.4447821	-100	-0.16012844	-100	-0.45250338	-100	-0.27656054	-100	-0.2586574	-100	-0.18712196	-100	-0.12951447	-100	-0.28443193	-100	-0.47948423	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.26218894	-100	-0.6180879	-100	-0.37341043	-100	-0.17217037	-100	-0.4202382	-100	-0.4906901	-100	-0.20094222	-100	-0.27433965	-100	-0.21214814	-100	-0.36920175	-100	-0.20743468	-100	-0.17173976	-100	-0.48055565	-100	-0.41242507	-100	-0.18143795	-100	-0.25972477	-100	-0.26183906	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.19981982	-100	-0.39584604	-100	-0.38453758	-100	-0.19294943	-100	-0.28965712	-100	-0.29189253	-100	-0.14289871	-100	-0.52204555	-100	-0.3518712	-100	-0.178632	-100	-0.73229814	-100	-0.13465881	-100	-0.22591189	-100	-0.25971603	-100	-0.21909699	-100	-0.2544433	-100	-0.1983486	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.34189302	-100	-0.46276313	-100	-0.32743707	-100	-0.19244593	-100	-0.19241218	-100	-0.5289932	-100	-0.09165772	-100	-0.1395365	-100	-0.56135786	-100	-0.15967672	-100	-0.13364664	-100	-0.15153125	-100	-0.3049982	-100	-0.5965802	-100	-0.12357102	-100	-100	-0.3928859	-100	-0.7860586
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.2980425	-100	-0.2589416	-100	-0.19869207	-100	-0.2399227	-100	-0.19833662	-100	-0.47014755	-100	-0.39168876	-100	-0.2043412	-100	-0.4454942	-100	-0.4101857	-100	-0.33423728	-100	-0.17219302	-100	-0.42641637	-100	-0.15538485	-100	-0.13630402	-100	-0.61720234	-100	-0.38706782	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.2127748	-100	-0.2180541	-100	-0.33423826	-100	-0.19260605	-100	-0.22461757	-100	-0.28974232	-100	-0.28174546	-100	-0.31462896	-100	-0.4217027	-100	-0.29559958	-100	-0.20975178	-100	-0.16553183	-100	-0.31409988	-100	-0.334178	-100	-0.15864	-100	-0.22018185	-100	-0.30363685	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.6810172	-100	-100	-0.5818966	-100	-0.71329665	-0.7661511	-100	-100	-0.25684568	-100	-0.4829295	-100	-0.27307194	-100	-0.44071847	-0.58566165	-100	-0.63931715	-100	-100	-0.25390893	-100	-0.85351294	-100	-0.60738164	-100	-0.36093688	-100	-0.87697506	-0.78150314	-100	-100	-0.5384098
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.14489134	-100	-0.75774485	-100	-0.21701202	-100	-0.18368821	-100	-0.41832513	-100	-0.819352	-100	-0.31890106	-100	-0.38840303	-100	-0.3013209	-100	-0.27773166	-100	-100	-0.7976677	-0.32330474	-100	-0.54692197	-100	-0.8061737	-100	-0.1871495	-100	-0.17768551	-100	-0.5491855	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.23411109	-100	-0.3846486	-100	-0.24963798	-100	-0.33020833	-100	-100	-0.2855325	-0.70144385	-100	-0.31848806	-100	-0.2719466	-100	-0.1640185	-100	-0.32981667	-100	-0.20192288	-100	-0.39994454	-100	-100	-0.7802747	-0.22305398	-100	-0.31296274	-100	-0.30533123	-100	-0.6065073	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.7904873	-100	-0.41265333	-100	-0.5765302	-100	-0.25597543	-100	-0.53268665	-100	-0.34104857	-100	-0.38242227	-100	-0.74397093	-100	-0.38934317	-100	-0.6824032	-100	-0.74092615	-100	-0.5902128	-100	-0.50715935	-100	-100	-0.8180983	-0.2900227	-100	-0.19075033	-100	-0.18652765	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.80675566	-100	-0.370025	-100	-0.39925498	-100	-0.5610028	-100	-0.72069275	-100	-100	-0.50886476	-100	-0.31955567	-0.37074643	-100	-0.6476279	-100	-0.20145863	-100	-100	-0.70697427	-0.238872	-100	-0.35224557	-100	-0.3189574	-100	-0.41690913	-100	-100	-0.88564825	-100	-0.44005582
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.104382545	-100	-0.58160627	-100	-0.31675574	-100	-0.2122867	-100	-0.34543675	-100	-0.58821225	-100	-0.31063884	-100	-0.23932053	-100	-0.15063548	-100	-0.17856582	-100	-0.24902347	-100	-0.23839839	-100	-0.69195503	-100	-0.3526179	-100	-0.1915892	-100	-0.20751199	-100	-0.19067761	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-100	-0.6667086	-0.32399744	-100	-0.49768913	-100	-0.19540027	-100	-0.8613163	-100	-0.1688321	-100	-0.24506323	-100	-0.117880486	-100	-0.13320775	-100	-0.11909788	-100	-0.3379773	-100	-0.24560012	-100	-0.46428922	-100	-0.30596226	-100	-0.13886559	-100	-0.12627487	-100	-0.2686531	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.48462272	-100	-0.20319287	-100	-0.40111336	-100	-0.25787258	-100	-0.39573154	-100	-0.1671333	-100	-100	-0.44068393	-0.1524407	-100	-0.4277476	-100	-0.5640255	-100	-0.39272717	-100	-0.21177454	-100	-0.37413824	-100	-0.27166706	-100	-0.12881562	-100	-0.16374394	-100	-0.22136405	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.48362708	-100	-0.7719008	-100	-0.2242627	-100	-0.18321297	-100	-0.19783048	-100	-0.2041759	-100	-0.25361454	-100	-0.17951567	-100	-0.17953572	-100	-0.23077738	-100	-0.64268935	-100	-0.2975122	-100	-0.7432007	-100	-0.3020306	-100	-0.24503177	-100	-0.703715	-100	-0.3520372	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.52830327	-100	-0.27284527	-100	-0.33223838	-100	-0.40881526	-100	-0.44752586	-100	-0.3492836	-100	-0.25294918	-100	-0.17556444	-100	-0.29666975	-100	-0.5000096	-100	-0.5239973	-100	-0.2759542	-100	-0.28600267	-100	-0.4474051	-100	-0.1990434	-100	-0.20153037	-100	-0.17764658	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.3946253	-100	-0.79134566	-100	-0.26067945	-100	-0.40259525	-100	-0.24505949	-100	-100	-0.828704	-100	-0.19844513	-0.64028084	-100	-0.5350572	-100	-0.29628566	-100	-100	-0.31912443	-0.35952112	-100	-0.43789667	-100	-0.5080659	-100	-100	-0.1650559	-100	-0.23281631	-0.48795772	-100
