eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.29178447	-100	-0.40555793	-100.0	-0.20374832	-100	-100.0	-0.38834387	-100.0	-0.74148464	-0.26698393	-100.0	-0.44298092	-100.0	-0.18240961	-100	-0.37126842	-100.0	-0.35394982	-100.0	-100.0	-0.47065344	-0.45618257	-100	-100.0	-0.6806582	-0.6075588	-100.0	-0.39652574	-100.0	-0.38342097	-100.0	-0.5745199	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.26209995	-100	-0.32026798	-100.0	-0.32852727	-100	-0.24388927	-100.0	-0.33520934	-100.0	-0.17514996	-100.0	-0.23561257	-100.0	-0.24849796	-100	-0.57236207	-100.0	-0.3006692	-100.0	-0.27303582	-100.0	-0.46540686	-100	-0.73321015	-100.0	-0.25748616	-100.0	-0.19023162	-100.0	-0.29052496	-100.0	-0.69550145	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.22531377	-100	-0.5583195	-100.0	-0.17124745	-100	-0.29447338	-100.0	-0.23571374	-100.0	-0.59858096	-100.0	-0.20847818	-100.0	-0.22788256	-100	-0.54348767	-100.0	-0.18322264	-100.0	-0.24461986	-100.0	-0.24804269	-100	-0.35786524	-100.0	-0.4051949	-100.0	-0.14502893	-100.0	-0.19929646	-100.0	-0.32934397	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.16069975	-100	-0.20636877	-100.0	-0.23681663	-100	-0.15601514	-100.0	-0.260897	-100.0	-0.15510736	-100.0	-0.19863282	-100.0	-0.1591142	-100	-0.16562404	-100.0	-0.2595363	-100.0	-100.0	-0.6439203	-0.2774072	-100	-0.22026764	-100.0	-0.34161502	-100.0	-0.32561806	-100.0	-0.21944647	-100.0	-0.24372081	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.21195899	-100	-0.35007113	-100.0	-0.26951116	-100	-0.26426178	-100.0	-0.29784554	-100.0	-0.4552221	-100.0	-0.20443927	-100.0	-0.3031762	-100	-0.33553082	-100.0	-0.4597348	-100.0	-0.21581636	-100.0	-0.28960425	-100	-0.4037681	-100.0	-0.2366516	-100.0	-0.44216025	-100.0	-0.2690329	-100.0	-0.19392528	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.22573537	-100	-0.44977227	-100.0	-0.24246328	-100	-0.23393257	-100.0	-0.24700297	-100.0	-0.26368895	-100.0	-0.22851112	-100.0	-0.28646603	-100	-0.39495182	-100.0	-0.16253638	-100.0	-0.2069651	-100.0	-0.24462853	-100	-0.32950056	-100.0	-0.43256187	-100.0	-0.18055393	-100.0	-0.47885603	-100.0	-0.26966077	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.17811199	-100	-0.31429654	-100.0	-0.29882374	-100	-0.31857356	-100.0	-0.19543055	-100.0	-100.0	-1.0908468	-0.14470251	-100.0	-0.2560822	-100	-100.0	-0.5700679	-0.21141371	-100.0	-0.3663314	-100.0	-0.21819709	-100	-0.16615926	-100.0	-0.21375701	-100.0	-0.27593818	-100.0	-100.0	-0.7178045	-0.24500155	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.23804048	-100	-0.35688704	-100.0	-0.25668734	-100	-0.18886168	-100.0	-0.38623977	-100.0	-0.7822023	-100.0	-0.21997826	-100.0	-0.2618162	-100	-0.14760937	-100.0	-0.28595972	-100.0	-0.4544548	-100.0	-0.22244006	-100	-0.17457989	-100.0	-0.21030448	-100.0	-0.16242537	-100.0	-0.14645335	-100.0	-0.47598082	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.25099772	-100	-0.18882957	-100.0	-0.23997825	-100	-0.22261028	-100.0	-0.18732926	-100.0	-0.32084888	-100.0	-0.14308478	-100.0	-0.37519783	-100	-100.0	-0.5741529	-0.17617866	-100.0	-0.24324381	-100.0	-0.15012732	-100	-0.17265223	-100.0	-0.25647378	-100.0	-0.1652375	-100.0	-100.0	-0.60032964	-0.14192371	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.21527429	-100	-100.0	-0.60635316	-0.37893587	-100	-100.0	-0.313685	-100.0	-0.46073818	-100.0	-0.8856972	-100.0	-0.568254	-0.36081964	-100	-0.46640825	-100.0	-0.8900515	-100.0	-100.0	-0.28232133	-0.85019374	-100	-100.0	-0.52262133	-100.0	-0.6356967	-0.8715617	-100.0	-0.40990114	-100.0	-100.0	-0.7381941
