eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.21138337	-100.0	-0.43120363	-100	-0.17003617	-100	-0.2994104	-100.0	-100.0	-0.9386145	-0.32195857	-100.0	-0.17084362	-100.0	-0.20493217	-100.0	-0.2541157	-100	-0.39709088	-100	-0.2763482	-100.0	-0.24852149	-100.0	-0.2986261	-100.0	-0.4852794	-100.0	-0.82488286	-100.0	-0.4858889	-100	-0.58379984	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.13355964	-100.0	-0.52804327	-100	-0.24184635	-100	-0.8705484	-100.0	-0.6757487	-100.0	-0.16477074	-100.0	-0.113008164	-100.0	-0.79393756	-100.0	-0.46169809	-100	-0.1544688	-100	-0.53732765	-100.0	-0.2216973	-100.0	-0.19364034	-100.0	-0.2129849	-100.0	-0.16696198	-100.0	-0.34455988	-100	-0.3301535	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.17599171	-100.0	-0.4269794	-100	-0.33178425	-100	-0.25863606	-100.0	-0.2612957	-100.0	-0.25149035	-100.0	-0.21122013	-100.0	-0.2591583	-100.0	-0.51038325	-100	-0.15752076	-100	-0.22883889	-100.0	-0.15539606	-100.0	-0.23997869	-100.0	-0.5609131	-100.0	-0.20636621	-100.0	-0.21923791	-100	-0.24318081	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.19588503	-100.0	-0.7088026	-100	-0.348705	-100	-0.2948282	-100.0	-0.17031896	-100.0	-0.16500556	-100.0	-0.24529722	-100.0	-0.19918217	-100.0	-0.19073085	-100	-0.23555042	-100	-0.36426583	-100.0	-0.15199353	-100.0	-0.37573284	-100.0	-0.25094968	-100.0	-0.24427707	-100.0	-0.2801347	-100	-0.3197924	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.13351376	-100.0	-0.18634056	-100	-0.2580241	-100	-0.2290183	-100.0	-0.2271593	-100.0	-0.21243735	-100.0	-0.23326063	-100.0	-0.18380389	-100.0	-0.27891773	-100	-0.15695953	-100	-0.24438734	-100.0	-0.17155379	-100.0	-0.20330448	-100.0	-0.27982637	-100.0	-0.16489345	-100.0	-0.15028448	-100	-0.23964807	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.14469272	-100.0	-0.24184242	-100	-0.2799325	-100	-0.30442947	-100.0	-0.21029189	-100.0	-0.30485165	-100.0	-0.26336274	-100.0	-0.20230356	-100.0	-0.21862318	-100	-0.16917554	-100	-0.25476384	-100.0	-0.23758195	-100.0	-0.13418457	-100.0	-0.23749086	-100.0	-0.20223768	-100.0	-0.3016998	-100	-100.0	-0.7757067
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.12143116	-100.0	-0.16829756	-100	-0.20188743	-100	-0.22425367	-100.0	-0.1799824	-100.0	-0.20632291	-100.0	-0.18637007	-100.0	-0.21088022	-100.0	-0.24182366	-100	-0.18872231	-100	-0.35160664	-100.0	-0.18628563	-100.0	-0.13265096	-100.0	-0.17917915	-100.0	-0.10360827	-100.0	-0.15909022	-100	-0.19185397	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.3769658	-100.0	-0.13878535	-100	-0.23595816	-100	-0.21597148	-100.0	-0.26416212	-100.0	-0.20281574	-100.0	-0.19422235	-100.0	-0.16418953	-100.0	-0.16283207	-100	-0.13174435	-100	-0.20462692	-100.0	-0.18428996	-100.0	-0.37930676	-100.0	-0.20529944	-100.0	-0.19483691	-100.0	-0.25336078	-100	-0.18492354	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.20313817	-100.0	-0.13804775	-100	-0.37341735	-100	-0.3394926	-100.0	-0.27649325	-100.0	-0.13736023	-100.0	-0.19129486	-100.0	-0.15258336	-100.0	-0.27579886	-100	-0.24053174	-100	-0.17268063	-100.0	-0.14975457	-100.0	-0.2019266	-100.0	-0.22428843	-100.0	-0.16879329	-100.0	-0.28113845	-100	-0.18288197	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.48490658	-100.0	-0.8291424	-100	-0.42736334	-100	-100.0	-0.39407155	-100.0	-0.77815616	-100.0	-0.46208897	-0.73821014	-100.0	-100.0	-0.7731292	-0.3132475	-100	-0.36756596	-100	-100.0	-0.8709634	-0.42843306	-100.0	-0.6303011	-100.0	-100.0	-0.45180407	-0.30836707	-100.0	-0.51561135	-100	-100.0	-0.5414243
