prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.49642107	-100	-100	-0.7072748	-0.6889758	-100	-100	-0.46788162	-100	-0.56246555	-0.21553396	-100	-100	-0.44655377	-100	-0.27771094	-100	-0.6943737	-0.20162007	-100	-0.14691857	-100	-100	-0.12451547	-100	-0.3239048	-100	-0.25068274	-100	-0.40675846	-100	-0.26170617	-100	-0.47667995
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.40384904	-100	-100	-0.515482	-0.38805196	-100	-0.5674434	-100	-0.6392141	-100	-0.31414017	-100	-100	-0.7297576	-100	-0.6933407	-0.11557131	-100	-0.15655982	-100	-0.16799349	-100	-0.19309036	-100	-0.27022794	-100	-100	-0.6726215	-0.31455088	-100	-100	-0.4206663	-0.4825679	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.3856532	-100	-0.1426363	-100	-0.2415341	-100	-100	-1.2427851	-100	-0.6065086	-0.5898887	-100	-0.2547815	-100	-0.3926502	-100	-0.12513004	-100	-0.22148758	-100	-0.053627644	-100	-0.12927629	-100	-100	-0.47677892	-0.80951357	-100	-0.21610449	-100	-0.15260863	-100	-0.11888365	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.35427806	-100	-0.20141372	-100	-0.3324446	-100	-100	-0.1750441	-0.51045376	-100	-0.6665087	-100	-0.16334383	-100	-0.57910293	-100	-0.08783922	-100	-0.656121	-100	-0.23073286	-100	-100	-0.75390416	-0.17539309	-100	-100	-100	-0.35805562	-100	-0.092461295	-100	-0.39366123	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.9826862	-100	-0.07565946	-100	-100	-0.33795163	-100	-0.43265915	-0.13151741	-100	-0.9488216	-100	-0.33621278	-100	-0.24836056	-100	-0.20429018	-100	-0.166522	-100	-0.3675557	-100	-0.09271061	-100	-0.24474815	-100	-100	-0.34447297	-0.09160357	-100	-0.8693665	-100	-0.22133154	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.3130181	-100	-0.633881	-100	-0.6753947	-100	-0.7036744	-100	-0.19581169	-100	-0.2778186	-100	-0.20707324	-100	-100	-1.012	-0.331047	-100	-0.10753401	-100	-0.2811806	-100	-0.22097553	-100	-100	-0.6639144	-100	-0.64315635	-0.5673817	-100	-0.26214007	-100	-0.350705	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-100	-0.3919464	-0.3388349	-100	-100	-0.546891	-0.6992758	-100	-0.46304202	-100	-0.5195894	-100	-0.29347056	-100	-0.6380858	-100	-100	-0.7672972	-0.39184693	-100	-0.33905947	-100	-0.28666702	-100	-0.61870146	-100	-100	-0.2801131	-0.41868192	-100	-0.69641405	-100	-0.51114625	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.49460945	-100	-0.29818147	-100	-0.68894494	-100	-100	-1.2173188	-0.52240545	-100	-0.26427653	-100	-0.37193748	-100	-0.3450533	-100	-0.47290638	-100	-0.46400887	-100	-0.3617864	-100	-0.2130321	-100	-0.20734175	-100	-100	-1.0879236	-0.32480094	-100	-100	-0.2625549	-0.28371948	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.40061882	-100	-100	-0.4668211	-0.29080358	-100	-100	-0.62058645	-0.20667471	-100	-0.47887015	-100	-0.56479913	-100	-0.33597395	-100	-0.9093258	-100	-0.43144852	-100	-0.55648994	-100	-100	-0.6885864	-0.6849685	-100	-0.6108075	-100	-0.26686049	-100	-0.6174471	-100	-0.66667014	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.17334412	-100	-100	-0.5465594	-100	-0.2703707	-100	-0.24272725	-100	-0.12436096	-100	-0.6094566	-100	-0.30690572	-100	-0.4445099	-0.10667521	-100	-100	-0.492673	-100	-0.2287898	-100	-0.3247853	-100	-0.23769554	-100	-0.6653718	-100	-0.28098914	-100	-0.3179115	-100	-0.33934438
