prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.3397895	-100	-0.75676006	-100	-0.60889596	-100	-0.2804113	-100	-0.24535745	-100	-0.2917477	-100	-0.50103	-100	-100	-0.4411948	-0.36009213	-100	-0.19421569	-100	-0.27027673	-100	-0.35588637	-100	-0.8827946	-100	-0.49309707	-100	-100	-0.47851384	-0.43553132	-100	-100	-0.8634607
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.35058364	-100	-100	-0.6113823	-0.44877064	-100	-0.3898219	-100	-0.19017497	-100	-0.20175126	-100	-0.2647993	-100	-0.1864811	-100	-100	-0.3470761	-0.16347368	-100	-0.7520903	-100	-0.21631877	-100	-0.3081143	-100	-100	-0.554869	-0.19759849	-100	-0.3454851	-100	-100	-0.81904733
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.2484838	-100	-0.21127743	-100	-0.2679898	-100	-0.1898098	-100	-0.18325885	-100	-0.1591924	-100	-0.2071151	-100	-0.18985349	-100	-0.42795828	-100	-0.20904984	-100	-0.33730358	-100	-0.14293647	-100	-0.20704824	-100	-0.20807686	-100	-0.3676239	-100	-0.19904281	-100	-100	-0.7882617
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.34505683	-100	-0.2664738	-100	-0.27951747	-100	-0.23287076	-100	-0.31021816	-100	-0.33112586	-100	-0.2078805	-100	-0.1428849	-100	-0.3331913	-100	-0.21380492	-100	-0.20006013	-100	-0.12764731	-100	-0.23911506	-100	-0.45734227	-100	-0.15768273	-100	-0.20274638	-100	-0.32349715	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.24851361	-100	-0.4464025	-100	-0.24691173	-100	-0.1801771	-100	-0.1928384	-100	-0.32596648	-100	-0.23121269	-100	-0.2038265	-100	-0.47770095	-100	-0.20947535	-100	-0.37419865	-100	-0.16111323	-100	-0.21008289	-100	-0.45032945	-100	-0.15933225	-100	-0.28300753	-100	-0.66161245	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.19444972	-100	-0.3007829	-100	-0.34376293	-100	-0.239954	-100	-0.26572812	-100	-0.22127138	-100	-0.19745158	-100	-0.24283135	-100	-0.3123782	-100	-0.4379425	-100	-0.20796883	-100	-0.16081652	-100	-0.17644244	-100	-0.24164186	-100	-0.16404913	-100	-0.23896956	-100	-0.20945476	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.23074247	-100	-0.2896033	-100	-0.2764773	-100	-0.23322459	-100	-0.17919399	-100	-0.23859192	-100	-0.23787358	-100	-0.16042426	-100	-0.48995233	-100	-0.13187927	-100	-0.1348165	-100	-0.11425131	-100	-0.21434523	-100	-0.094255134	-100	-0.22650018	-100	-0.22720584	-100	-0.17692621	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.2525053	-100	-0.17870533	-100	-0.43197092	-100	-0.23998657	-100	-0.21861309	-100	-0.1931322	-100	-0.24394953	-100	-0.2032072	-100	-0.77450675	-100	-0.31431574	-100	-0.21432716	-100	-0.13318196	-100	-0.40703902	-100	-0.23159637	-100	-0.21515796	-100	-0.41865724	-100	-0.2725827	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.19066636	-100	-0.2214393	-100	-0.33027777	-100	-0.18605092	-100	-0.1421669	-100	-0.23596245	-100	-0.14612176	-100	-0.1627392	-100	-0.7377009	-100	-0.15235226	-100	-0.24838018	-100	-0.18680386	-100	-0.37994185	-100	-0.33970445	-100	-0.12618032	-100	-0.4679847	-100	-0.3450352	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.451866	-100	-100	-0.5942997	-0.3222816	-100	-100	-0.58526134	-100	-0.19235466	-100	-0.3658797	-0.7150316	-100	-100	-0.51242435	-0.74072075	-100	-100	-0.59507906	-100	-0.2804524	-100	-0.62886596	-100	-0.29890493	-100	-0.17802319	-100	-0.21756722	-100	-0.81657404	-100	-0.64011574
