prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.3407118	-100	-0.51302516	-100	-0.27340767	-100	-0.40730807	-100	-0.5898673	-100	-0.37734994	-100	-0.16877791	-100	-0.76545453	-100	-0.4061904	-100	-0.21275385	-100	-0.29983264	-100	-0.29429734	-100	-0.37778834	-100	-100	-0.5767666	-100	-0.65030646	-0.8525468	-100	-0.76078457	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.2936858	-100	-0.4649201	-100	-0.15812002	-100	-0.6017849	-100	-0.42709434	-100	-0.33952546	-100	-0.23306106	-100	-0.36320785	-100	-0.4935376	-100	-0.16775942	-100	-100	-0.49859244	-0.29158938	-100	-100	-0.5296231	-100	-0.4748848	-0.1350957	-100	-0.26716405	-100	-0.79276526	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.1670723	-100	-0.20094906	-100	-0.26346117	-100	-0.25162965	-100	-0.2483675	-100	-0.23387422	-100	-0.23342171	-100	-0.29281148	-100	-0.33842835	-100	-0.14508048	-100	-0.37452763	-100	-0.15799358	-100	-0.1887946	-100	-0.18092506	-100	-0.1473607	-100	-0.25005993	-100	-0.21013524	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.2754214	-100	-0.1698078	-100	-0.3585418	-100	-0.19041964	-100	-0.17585705	-100	-0.20284916	-100	-0.19976291	-100	-0.23664685	-100	-0.270854	-100	-0.29162547	-100	-0.2530411	-100	-0.1971126	-100	-0.22540009	-100	-0.24989438	-100	-0.17686534	-100	-0.5496979	-100	-0.371047	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.18285464	-100	-0.18024655	-100	-0.37524644	-100	-0.18343441	-100	-0.20634072	-100	-0.26520818	-100	-0.17894588	-100	-0.1989287	-100	-0.22198296	-100	-0.19503133	-100	-0.17998695	-100	-0.17295454	-100	-0.2729601	-100	-0.4245139	-100	-0.14433542	-100	-0.23344143	-100	-0.2369546	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.20014757	-100	-0.32077053	-100	-0.2867486	-100	-0.1891958	-100	-0.26035544	-100	-0.1953891	-100	-0.21031743	-100	-0.22416961	-100	-0.6342328	-100	-0.20023853	-100	-0.26062846	-100	-0.13840105	-100	-0.53120095	-100	-0.21272303	-100	-0.15531272	-100	-0.19869861	-100	-0.37702227	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.14551994	-100	-0.3140257	-100	-0.5178363	-100	-0.24417913	-100	-0.26140103	-100	-0.28055552	-100	-0.14904234	-100	-0.23894428	-100	-0.31095448	-100	-0.1878781	-100	-0.17759211	-100	-0.12236445	-100	-0.1919901	-100	-0.12326548	-100	-0.14755052	-100	-0.409213	-100	-0.27352738	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.15493503	-100	-0.20076026	-100	-0.26854774	-100	-0.23518169	-100	-0.20367269	-100	-0.17587787	-100	-0.23207587	-100	-0.42546183	-100	-0.5241399	-100	-0.2424132	-100	-0.17341721	-100	-0.16684718	-100	-0.15447006	-100	-0.105501465	-100	-0.21791385	-100	-0.29943717	-100	-0.24971572	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.28020737	-100	-0.13234855	-100	-0.31951374	-100	-0.2393175	-100	-0.20205966	-100	-0.14781423	-100	-0.10776773	-100	-0.19529527	-100	-0.7580678	-100	-0.26237833	-100	-0.25083402	-100	-0.10444356	-100	-0.24288158	-100	-0.18625474	-100	-0.15076935	-100	-0.5385091	-100	-0.40679246	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.61553675	-100	-0.56780535	-100	-0.9718711	-100	-100	-0.3914983	-100	-0.3093498	-0.5978721	-100	-100	-0.52290773	-0.7782497	-100	-0.38643008	-100	-0.642043	-100	-100	-0.15734306	-100	-0.89024967	-100	-0.23913975	-100	-0.1918648	-100	-0.43532786	-0.72833806	-100	-100	-0.5625491
