eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.14870083	-100	-0.43614578	-100	-0.41997755	-100	-0.3736716	-100.0	-0.46340558	-100.0	-0.23451862	-100.0	-0.3017815	-100.0	-0.25140223	-100	-0.44757044	-100	-0.28193256	-100.0	-0.26117218	-100.0	-0.24942684	-100.0	-0.36862087	-100.0	-0.29994872	-100.0	-0.45285743	-100.0	-0.23957826	-100	-0.21171133	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.14530322	-100	-0.21378492	-100	-0.19331862	-100	-0.20410974	-100.0	-0.5451432	-100.0	-0.14679961	-100.0	-0.10329779	-100.0	-0.29703197	-100	-0.20292276	-100	-0.1693982	-100.0	-0.11532767	-100.0	-0.22998953	-100.0	-0.16698763	-100.0	-0.4974881	-100.0	-0.16743387	-100.0	-0.26283342	-100	-0.23600161	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.15001714	-100	-0.14839615	-100	-0.13274264	-100	-0.23098063	-100.0	-0.21760744	-100.0	-0.18799837	-100.0	-0.15947759	-100.0	-0.17850217	-100	-0.2821072	-100	-0.16493703	-100.0	-0.15301454	-100.0	-0.2481801	-100.0	-0.23372844	-100.0	-0.3821947	-100.0	-0.22701786	-100.0	-0.14245181	-100	-0.25649258	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.17651723	-100	-0.21494164	-100	-0.28358048	-100	-0.14930043	-100.0	-0.30592132	-100.0	-0.1657278	-100.0	-0.17923485	-100.0	-0.18343928	-100	-0.25466254	-100	-0.14406376	-100.0	-0.16321948	-100.0	-0.30523875	-100.0	-0.18051302	-100.0	-0.18061005	-100.0	-0.22636862	-100.0	-0.2294545	-100	-0.16021156	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.20408635	-100	-0.15891826	-100	-0.25944737	-100	-0.18375497	-100.0	-0.20852163	-100.0	-0.18383907	-100.0	-0.21144465	-100.0	-0.35594344	-100	-0.23192936	-100	-0.16570851	-100.0	-0.16476244	-100.0	-0.22386649	-100.0	-0.21360256	-100.0	-0.13922508	-100.0	-0.1842428	-100.0	-0.2258752	-100	-0.305769	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.1659193	-100	-0.2826582	-100	-0.22169656	-100	-0.18158576	-100.0	-0.43996903	-100.0	-0.18481132	-100.0	-0.19518688	-100.0	-0.22690755	-100	-0.6365356	-100	-0.16066404	-100.0	-0.21564487	-100.0	-0.40137815	-100.0	-0.22845502	-100.0	-0.28318188	-100.0	-0.18254474	-100.0	-0.36052096	-100	-0.370842	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.1996824	-100	-0.15488416	-100	-0.38355768	-100	-0.23463249	-100.0	-0.36133838	-100.0	-0.20808926	-100.0	-0.22218367	-100.0	-0.3159621	-100	-0.4522251	-100	-0.2643754	-100.0	-0.23183729	-100.0	-0.29690138	-100.0	-0.19061278	-100.0	-0.23618577	-100.0	-0.21472698	-100.0	-0.3378317	-100	-0.34370753	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.19404018	-100	-0.21193978	-100	-0.3391554	-100	-0.27175254	-100.0	-0.2611693	-100.0	-0.27209246	-100.0	-0.33059287	-100.0	-0.2159862	-100	-0.25544202	-100	-0.26040015	-100.0	-0.20729916	-100.0	-0.22180547	-100.0	-0.21359459	-100.0	-0.21455546	-100.0	-0.2044533	-100.0	-0.25955626	-100	-0.44945124	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.209686	-100	-0.2663252	-100	-0.23331557	-100	-0.36266008	-100.0	-0.23851778	-100.0	-0.2794914	-100.0	-0.34236836	-100.0	-0.2380355	-100	-0.45076215	-100	-0.25905156	-100.0	-0.3822844	-100.0	-0.23258154	-100.0	-0.14797704	-100.0	-0.23196001	-100.0	-0.15672253	-100.0	-0.298955	-100	-0.3053291	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.2591834	-100	-0.62512016	-100	-0.30265725	-100	-100.0	-0.54337335	-100.0	-0.24098232	-100.0	-0.50367504	-0.24985045	-100.0	-0.8228352	-100	-0.3997252	-100	-0.60451716	-100.0	-0.23690704	-100.0	-0.62320936	-100.0	-100.0	-0.8142496	-100.0	-0.27611837	-0.43068334	-100.0	-0.52279544	-100	-0.6407479	-100.0
