eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.2546921	-100.0	-0.26162773	-100.0	-0.39921856	-100.0	-0.38678437	-100.0	-100.0	-0.8505395	-0.41604215	-100.0	-0.30213407	-100.0	-0.20943545	-100.0	-100.0	-0.61618865	-0.20639756	-100.0	-0.30497095	-100.0	-0.35559574	-100.0	-0.5325158	-100.0	-0.643431	-100.0	-0.18929778	-100.0	-0.6253536	-100.0	-0.57634205	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.23915239	-100.0	-0.41944313	-100.0	-0.3432991	-100.0	-100.0	-0.6044838	-0.26332784	-100.0	-0.20611843	-100.0	-0.44671747	-100.0	-0.25515425	-100.0	-0.4534767	-100.0	-0.23606327	-100.0	-0.18262158	-100.0	-0.27624583	-100.0	-0.4984734	-100.0	-0.54063576	-100.0	-0.31528735	-100.0	-0.4274468	-100.0	-0.25176784	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.15683763	-100.0	-0.25049528	-100.0	-0.21731326	-100.0	-0.28762552	-100.0	-0.26289126	-100.0	-0.25363168	-100.0	-0.3026028	-100.0	-0.19574541	-100.0	-0.28821388	-100.0	-0.19932693	-100.0	-0.23127422	-100.0	-0.2761102	-100.0	-0.28536338	-100.0	-0.20137756	-100.0	-0.17773385	-100.0	-0.23661181	-100.0	-0.28063515	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.21743661	-100.0	-0.28847355	-100.0	-0.22588567	-100.0	-0.22951028	-100.0	-0.28899908	-100.0	-0.28932455	-100.0	-0.1962814	-100.0	-0.26530695	-100.0	-0.4614658	-100.0	-0.37459093	-100.0	-0.24698032	-100.0	-0.33799702	-100.0	-0.22471966	-100.0	-0.20001127	-100.0	-0.18554533	-100.0	-0.37842423	-100.0	-0.22525068	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.18697178	-100.0	-0.2825587	-100.0	-0.2728027	-100.0	-0.24299131	-100.0	-0.2819286	-100.0	-0.22364506	-100.0	-0.19222997	-100.0	-0.23645234	-100.0	-0.21144487	-100.0	-0.18052724	-100.0	-0.25742605	-100.0	-0.29525062	-100.0	-0.21609472	-100.0	-0.19679883	-100.0	-0.20835586	-100.0	-0.32666466	-100.0	-0.32482263	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.21438283	-100.0	-0.47574106	-100.0	-0.41937855	-100.0	-0.298653	-100.0	-0.2556551	-100.0	-0.26159784	-100.0	-0.32122743	-100.0	-0.2356155	-100.0	-0.46453163	-100.0	-0.26454768	-100.0	-0.3106293	-100.0	-0.24709837	-100.0	-0.4378877	-100.0	-0.27523214	-100.0	-0.29921648	-100.0	-0.23377308	-100.0	-0.28665408	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.27180088	-100.0	-0.16495292	-100.0	-0.3729869	-100.0	-0.21159738	-100.0	-0.22664171	-100.0	-0.2997868	-100.0	-0.21049796	-100.0	-0.12879129	-100.0	-0.5137793	-100.0	-0.19428568	-100.0	-0.17249137	-100.0	-0.2765291	-100.0	-0.23996064	-100.0	-0.22495386	-100.0	-0.18348339	-100.0	-0.28319162	-100.0	-0.33518976	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.22325751	-100.0	-0.3691358	-100.0	-0.39833078	-100.0	-0.39779353	-100.0	-0.2521212	-100.0	-0.36629203	-100.0	-0.3467474	-100.0	-0.21030322	-100.0	-0.4426802	-100.0	-0.220648	-100.0	-0.39298648	-100.0	-0.23642334	-100.0	-0.7249259	-100.0	-0.26775756	-100.0	-0.12954684	-100.0	-0.28825253	-100.0	-0.2261412	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.21839046	-100.0	-0.14421645	-100.0	-0.33259648	-100.0	-0.2546963	-100.0	-0.30895463	-100.0	-0.14703412	-100.0	-0.2906866	-100.0	-0.18133485	-100.0	-100.0	-0.8569097	-0.46010172	-100.0	-0.28937852	-100.0	-0.251009	-100.0	-0.2712523	-100.0	-0.46578193	-100.0	-0.29871947	-100.0	-100.0	-0.66869795	-0.6973484	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.40986755	-100.0	-100.0	-0.687866	-100.0	-0.70315844	-100.0	-0.2950321	-100.0	-0.26758167	-100.0	-0.21527793	-100.0	-0.50222135	-100.0	-0.30572385	-0.3187574	-100.0	-0.68415743	-100.0	-0.79571223	-100.0	-100.0	-0.76944387	-100.0	-0.3383204	-100.0	-0.3699056	-100.0	-0.68549216	-100.0	-0.6206534	-100.0	-0.7173747
