eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.27492183	-100.0	-0.5708028	-100.0	-0.2329092	-100.0	-0.51982194	-100	-0.32619715	-100.0	-0.3092453	-100.0	-0.21023959	-100.0	-0.39177668	-100	-0.4902778	-100.0	-0.30774578	-100.0	-100.0	-0.7259381	-0.17162137	-100.0	-0.4552492	-100.0	-0.59239876	-100.0	-0.3233818	-100.0	-0.27115265	-100.0	-0.53253603	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.18439159	-100.0	-0.30416265	-100.0	-0.2562776	-100.0	-0.36225387	-100	-0.6907174	-100.0	-0.15175828	-100.0	-0.15814677	-100.0	-0.23527603	-100	-0.29489633	-100.0	-0.23351994	-100.0	-0.14146541	-100.0	-0.26983827	-100.0	-0.27934802	-100.0	-0.41970173	-100.0	-0.26485428	-100.0	-0.34599084	-100.0	-100.0	-0.40229565
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.15031324	-100.0	-0.35378623	-100.0	-0.2692731	-100.0	-0.19821778	-100	-0.18840674	-100.0	-0.31845748	-100.0	-0.17001186	-100.0	-0.19935073	-100	-0.230432	-100.0	-0.13837154	-100.0	-0.23454785	-100.0	-0.1438419	-100.0	-0.262164	-100.0	-0.21104781	-100.0	-0.3857215	-100.0	-0.25005442	-100.0	-0.29602543	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.13420877	-100.0	-0.2591281	-100.0	-0.3564301	-100.0	-0.23662919	-100	-0.5123758	-100.0	-0.2611937	-100.0	-0.16610973	-100.0	-0.11173632	-100	-0.19642496	-100.0	-0.25066918	-100.0	-0.19666888	-100.0	-0.2010755	-100.0	-0.47306436	-100.0	-0.49974933	-100.0	-0.22422944	-100.0	-0.18864585	-100.0	-0.19804785	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.15683436	-100.0	-0.19534802	-100.0	-0.24019663	-100.0	-0.23344007	-100	-0.2239251	-100.0	-0.2146356	-100.0	-0.21170683	-100.0	-0.19782998	-100	-0.27576447	-100.0	-0.18051101	-100.0	-0.26457942	-100.0	-0.16961393	-100.0	-0.14810498	-100.0	-0.17888303	-100.0	-0.21983181	-100.0	-0.19303402	-100.0	-0.1754978	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.16986927	-100.0	-0.2649863	-100.0	-0.21072914	-100.0	-0.18705937	-100	-0.20374086	-100.0	-0.20018849	-100.0	-0.21034272	-100.0	-0.16852963	-100	-0.24175157	-100.0	-0.23497646	-100.0	-0.29815537	-100.0	-0.2354657	-100.0	-0.19967929	-100.0	-0.26570028	-100.0	-0.1645689	-100.0	-0.27579054	-100.0	-0.1866323	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.12698041	-100.0	-0.22736257	-100.0	-0.2676884	-100.0	-0.14382732	-100	-0.26082498	-100.0	-0.16204058	-100.0	-0.17991689	-100.0	-0.1344265	-100	-0.21317454	-100.0	-0.16975236	-100.0	-0.17409702	-100.0	-0.22382174	-100.0	-0.14140856	-100.0	-0.31290913	-100.0	-0.20191646	-100.0	-0.22367801	-100.0	-0.38110054	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.1949523	-100.0	-0.1878576	-100.0	-0.25391254	-100.0	-0.28463095	-100	-0.224408	-100.0	-0.2519097	-100.0	-0.27788565	-100.0	-0.16516389	-100	-0.1283526	-100.0	-0.27883872	-100.0	-0.232179	-100.0	-0.18325762	-100.0	-0.1816897	-100.0	-0.14918923	-100.0	-0.1834619	-100.0	-0.28421062	-100.0	-0.17600301	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.18315798	-100.0	-0.19512305	-100.0	-0.26361367	-100.0	-0.31906956	-100	-0.19774897	-100.0	-0.12539393	-100.0	-0.17438686	-100.0	-0.1617588	-100	-0.24708799	-100.0	-0.17816605	-100.0	-0.23498231	-100.0	-0.15894501	-100.0	-0.18990012	-100.0	-0.1794142	-100.0	-0.16748193	-100.0	-0.26684672	-100.0	-0.19062395	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.35812488	-100.0	-100.0	-0.45657343	-0.7803202	-100.0	-0.83784777	-100	-100.0	-0.26861596	-100.0	-0.22526874	-0.8463113	-100.0	-0.53064275	-100	-0.3270997	-100.0	-0.6126964	-100.0	-100.0	-0.63976353	-0.44653642	-100.0	-100.0	-0.7317591	-100.0	-0.4008144	-100.0	-0.6433737	-100.0	-0.7090847	-100.0	-0.7444632
