eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.15888654	-100	-0.36268315	-100	-0.27657375	-100	-0.36488125	-100	-0.3882082	-100.0	-0.23630045	-100.0	-0.26019606	-100	-0.188138	-100	-0.18390839	-100	-0.27829587	-100.0	-0.14639953	-100.0	-0.20175484	-100.0	-0.17795019	-100	-0.24386653	-100.0	-0.13475218	-100	-0.25368214	-100	-0.4670249	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.19524266	-100	-0.27363592	-100	-0.19291943	-100	-0.18447402	-100	-0.21779062	-100.0	-0.35294333	-100.0	-0.16157879	-100	-0.14612783	-100	-0.16304266	-100	-0.15442534	-100.0	-0.24904937	-100.0	-0.22695339	-100.0	-0.6812466	-100	-0.20878312	-100.0	-0.2543715	-100	-0.28347507	-100	-0.20870684	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.12606654	-100	-0.17479439	-100	-0.08720999	-100	-0.21153353	-100	-0.117596924	-100.0	-0.19598126	-100.0	-0.12036716	-100	-0.21343844	-100	-0.18195157	-100	-0.19569011	-100.0	-0.15331492	-100.0	-0.14744262	-100.0	-0.13729608	-100	-0.21135592	-100.0	-0.1188051	-100	-0.10976301	-100	-0.14869288	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.13350642	-100	-0.5274923	-100	-0.17446038	-100	-0.13920185	-100	-0.109916486	-100.0	-0.1487305	-100.0	-0.13701038	-100	-0.17063236	-100	-0.14231224	-100	-0.11307624	-100.0	-0.24270035	-100.0	-0.1007776	-100.0	-0.13267908	-100	-0.121033356	-100.0	-0.18161935	-100	-0.15775041	-100	-0.17345962	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.15727958	-100	-0.19132566	-100	-0.1406169	-100	-0.17217518	-100	-0.19827867	-100.0	-0.3516588	-100.0	-0.13035062	-100	-0.12262833	-100	-0.19030783	-100	-0.21727805	-100.0	-0.15217118	-100.0	-0.16613667	-100.0	-0.1374797	-100	-0.24406789	-100.0	-0.12908693	-100	-0.18604352	-100	-0.81109333	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.14373957	-100	-0.1983169	-100	-0.14502975	-100	-0.20860365	-100	-0.23482212	-100.0	-0.5492077	-100.0	-0.17828345	-100	-0.21391971	-100	-0.3429472	-100	-0.14802723	-100.0	-0.17381352	-100.0	-0.1240987	-100.0	-0.10777888	-100	-0.50057966	-100.0	-0.13241646	-100	-0.120918125	-100	-0.19433855	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.21764538	-100	-0.25397092	-100	-0.28009772	-100	-0.33443847	-100	-0.2495425	-100.0	-0.18338686	-100.0	-0.15929171	-100	-0.16831137	-100	-0.20950702	-100	-0.22720538	-100.0	-0.33614403	-100.0	-0.12791558	-100.0	-0.69249856	-100	-0.32769907	-100.0	-0.17219175	-100	-0.1760736	-100	-0.3739654	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.17907278	-100	-0.28672346	-100	-0.26701096	-100	-0.292389	-100	-0.26347956	-100.0	-0.24963883	-100.0	-0.23721737	-100	-0.19890288	-100	-0.40043077	-100	-0.6429784	-100.0	-0.3084968	-100.0	-0.24008341	-100.0	-0.2422812	-100	-0.27246276	-100.0	-0.3829353	-100	-0.30358994	-100	-0.35246065	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.32273623	-100	-0.29346249	-100	-0.22936213	-100	-0.19036032	-100	-0.20581804	-100.0	-0.37605062	-100.0	-0.23549008	-100	-0.16091649	-100	-0.28452277	-100	-0.13358518	-100.0	-0.61900467	-100.0	-0.17553738	-100.0	-0.14732783	-100	-0.24320886	-100.0	-0.15819123	-100	-0.3972942	-100	-0.16819155	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.15277451	-100	-0.41986918	-100	-0.14895725	-100	-0.68973124	-100	-100.0	-0.6462857	-0.27702394	-100.0	-0.21483877	-100	-0.39988887	-100	-0.20532827	-100	-100.0	-0.4767299	-0.3644024	-100.0	-0.32628855	-100.0	-0.50964314	-100	-0.22270127	-100.0	-0.19530411	-100	-0.26539782	-100	-0.17884268	-100
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.23037505	-100	-0.22985879	-100	-0.17274475	-100	-0.19268122	-100	-0.16041993	-100.0	-0.23815171	-100.0	-0.15208949	-100	-0.2867661	-100	-0.30717394	-100	-0.1669536	-100.0	-0.5128988	-100.0	-0.2788521	-100.0	-0.18315518	-100	-0.26951826	-100.0	-0.26340857	-100	-0.562762	-100	-0.17274794	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.17224924	-100	-0.15349036	-100	-0.13157125	-100	-0.13810538	-100	-0.24461362	-100.0	-0.12666799	-100.0	-0.7258739	-100	-0.15652294	-100	-0.17245632	-100	-0.22325222	-100.0	-0.48585692	-100.0	-0.12832949	-100.0	-0.15789853	-100	-0.20104045	-100.0	-0.2279765	-100	-0.15066688	-100	-0.17939387	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.12195597	-100	-0.6316178	-100	-0.20335737	-100	-0.18822505	-100	-0.2869462	-100.0	-0.6411059	-100.0	-0.20263994	-100	-0.31380934	-100	-0.23610865	-100	-0.42066783	-100.0	-100.0	-0.8488107	-100.0	-0.6474565	-0.13665438	-100	-100.0	-0.8707974	-0.21027395	-100	-0.247569	-100	-0.21708813	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.524958	-100	-0.31244114	-100	-0.30406433	-100	-0.7336728	-100	-0.26327074	-100.0	-100.0	-0.48420495	-0.13737322	-100	-0.4023467	-100	-0.35038394	-100	-0.45920795	-100.0	-0.245086	-100.0	-0.23778363	-100.0	-0.4111567	-100	-0.34736794	-100.0	-0.38834757	-100	-0.081650436	-100	-0.14169037	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.23788479	-100	-0.12663235	-100	-0.24061576	-100	-0.1533951	-100	-0.23075674	-100.0	-0.647242	-100.0	-0.16314574	-100	-0.090024866	-100	-0.12225411	-100	-0.1321659	-100.0	-0.15977943	-100.0	-0.23201603	-100.0	-0.39185184	-100	-0.26426652	-100.0	-0.2623505	-100	-0.14590877	-100	-0.17840265	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.13354187	-100	-0.2267713	-100	-0.20658076	-100	-0.18217137	-100	-0.116527885	-100.0	-0.1855106	-100.0	-0.17355107	-100	-0.1039328	-100	-0.14197762	-100	-0.17477758	-100.0	-0.14672272	-100.0	-0.1281747	-100.0	-0.121012636	-100	-0.20594569	-100.0	-0.12192958	-100	-0.15276708	-100	-0.14044698	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.17534408	-100	-0.21751705	-100	-0.19862191	-100	-0.1323968	-100	-0.18120724	-100.0	-0.1412707	-100.0	-0.11096773	-100	-0.29127818	-100	-0.28123248	-100	-0.17350937	-100.0	-0.35770285	-100.0	-0.2105638	-100.0	-0.21904957	-100	-0.23075156	-100.0	-0.1487915	-100	-0.16326587	-100	-0.17937505	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.18012176	-100	-0.25159666	-100	-0.3381665	-100	-0.16039096	-100	-0.2653155	-100.0	-0.1711847	-100.0	-0.17919756	-100	-0.123797655	-100	-0.15627073	-100	-0.36557132	-100.0	-0.16394764	-100.0	-0.2588104	-100.0	-0.14202942	-100	-0.19216633	-100.0	-0.21434362	-100	-0.51462436	-100	-0.20682605	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.24228933	-100	-0.22799711	-100	-0.24821465	-100	-0.38254812	-100	-0.31249592	-100.0	-0.41191697	-100.0	-0.16674866	-100	-0.3042491	-100	-0.302764	-100	-0.19694579	-100.0	-0.25764135	-100.0	-0.21747053	-100.0	-0.16191001	-100	-0.2345994	-100.0	-0.1648517	-100	-0.35519847	-100	-0.41711715	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.7048794	-100	-0.3580432	-100	-0.29416177	-100	-0.43811333	-100	-0.22491266	-100.0	-100.0	-0.5820723	-0.3214561	-100	-0.8767895	-100	-0.23698997	-100	-0.55921304	-100.0	-100.0	-0.49223235	-0.21079427	-100.0	-0.6655545	-100	-0.8824089	-100.0	-0.63998526	-100	-0.22459552	-100	-0.26855174	-100
