eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.34973836	-100.0	-0.245817	-100.0	-0.38576463	-100.0	-0.23380667	-100.0	-0.5067677	-100.0	-0.29921132	-100.0	-0.6729653	-100.0	-0.30055392	-100.0	-0.26075518	-100.0	-0.19339311	-100.0	-0.35363638	-100.0	-0.40842667	-100.0	-0.24065018	-100.0	-0.83454245	-100.0	-0.1787364	-100.0	-0.45023212	-100.0	-0.69706094	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.22450516	-100.0	-0.66197634	-100.0	-0.27128288	-100.0	-0.5254352	-100.0	-0.630835	-100.0	-0.25842196	-100.0	-0.22576843	-100.0	-0.2692181	-100.0	-0.2530312	-100.0	-0.17225024	-100.0	-0.22480355	-100.0	-0.2475458	-100.0	-0.4227047	-100.0	-0.23462503	-100.0	-0.2441795	-100.0	-0.23464666	-100.0	-0.24026673	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.17889257	-100.0	-0.32407796	-100.0	-0.23141205	-100.0	-0.2936335	-100.0	-0.19099337	-100.0	-0.20536627	-100.0	-0.20057544	-100.0	-0.22432409	-100.0	-0.22461863	-100.0	-0.18276218	-100.0	-0.24050732	-100.0	-0.43372574	-100.0	-0.22925034	-100.0	-0.19887997	-100.0	-0.17882559	-100.0	-0.22011366	-100.0	-0.4368145	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.22639562	-100.0	-0.25293514	-100.0	-0.34683287	-100.0	-0.21714027	-100.0	-0.25516397	-100.0	-0.35324082	-100.0	-0.36629856	-100.0	-0.20296992	-100.0	-0.23070118	-100.0	-0.26260638	-100.0	-0.22246762	-100.0	-0.25841463	-100.0	-0.34248486	-100.0	-0.29347864	-100.0	-0.27393335	-100.0	-0.26312828	-100.0	-0.19719137	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.21669696	-100.0	-0.2701226	-100.0	-0.25032377	-100.0	-0.23521833	-100.0	-0.30586118	-100.0	-0.26244572	-100.0	-0.27957526	-100.0	-0.23809251	-100.0	-0.314262	-100.0	-0.158401	-100.0	-0.27046365	-100.0	-0.2607312	-100.0	-0.20993133	-100.0	-0.21848923	-100.0	-0.19256052	-100.0	-0.21065825	-100.0	-0.24963905	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.4669625	-100.0	-0.27695742	-100.0	-0.3355871	-100.0	-0.23785417	-100.0	-0.6448485	-100.0	-0.21416755	-100.0	-0.28991857	-100.0	-0.25513634	-100.0	-0.4172732	-100.0	-0.36274555	-100.0	-0.31873503	-100.0	-0.28815624	-100.0	-0.30838323	-100.0	-0.19957781	-100.0	-0.30410853	-100.0	-0.2389778	-100.0	-0.30481845	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.15301627	-100.0	-0.41012964	-100.0	-0.28717226	-100.0	-0.3059477	-100.0	-0.21500926	-100.0	-0.17207974	-100.0	-0.251886	-100.0	-0.4208595	-100.0	-0.33029717	-100.0	-0.29723045	-100.0	-0.1963462	-100.0	-0.29924685	-100.0	-0.22497514	-100.0	-0.2679112	-100.0	-0.5843491	-100.0	-0.26814964	-100.0	-0.3186997	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.3009711	-100.0	-0.2680019	-100.0	-0.5300288	-100.0	-0.62122136	-100.0	-0.22036698	-100.0	-0.21225986	-100.0	-0.4243324	-100.0	-0.22973038	-100.0	-0.3680241	-100.0	-0.20813765	-100.0	-0.25717118	-100.0	-0.34844473	-100.0	-0.26342836	-100.0	-0.21333309	-100.0	-0.51841336	-100.0	-0.44818935	-100.0	-0.6226603	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.34317636	-100.0	-0.23323579	-100.0	-0.28573263	-100.0	-0.4748	-100.0	-0.4098718	-100.0	-0.52010506	-100.0	-0.1917336	-100.0	-0.44882378	-100.0	-0.46399647	-100.0	-0.28807977	-100.0	-0.38338172	-100.0	-0.19839503	-100.0	-0.16959353	-100.0	-0.3892245	-100.0	-0.24058495	-100.0	-0.41534537	-100.0	-0.2650166	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.6792057	-100.0	-100.0	-0.65169233	-0.6751322	-100.0	-100.0	-0.27123284	-100.0	-0.25608894	-100.0	-0.8620718	-100.0	-0.27377313	-100.0	-0.52277756	-0.9021628	-100.0	-100.0	-0.41207194	-100.0	-0.76486593	-0.6461612	-100.0	-100.0	-0.8199391	-100.0	-0.39463785	-100.0	-0.21824358	-100.0	-0.44599918	-0.5521347	-100.0
