eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.20592399	-100	-0.2357013	-100.0	-0.45777443	-100	-0.35493603	-100.0	-100.0	-0.60800296	-0.3066539	-100.0	-0.29604375	-100.0	-0.24280703	-100.0	-0.28311947	-100	-0.2516757	-100	-0.4402531	-100.0	-0.2621686	-100.0	-0.285505	-100.0	-0.2643444	-100.0	-0.39233837	-100.0	-0.4990533	-100	-0.72637194	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.1036088	-100	-0.28008565	-100.0	-0.29720885	-100	-0.28626785	-100.0	-0.29498345	-100.0	-0.13921364	-100.0	-0.14297111	-100.0	-0.68037796	-100.0	-0.44468254	-100	-0.13338524	-100	-0.15824988	-100.0	-0.26804382	-100.0	-0.19135338	-100.0	-0.4438572	-100.0	-0.2333645	-100.0	-0.533282	-100	-0.5622584	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.17625225	-100	-0.19353272	-100.0	-0.2536704	-100	-0.3008006	-100.0	-0.26824522	-100.0	-0.27234498	-100.0	-0.16861457	-100.0	-0.30093727	-100.0	-0.30782065	-100	-0.22156109	-100	-0.15520063	-100.0	-0.16339345	-100.0	-0.5068983	-100.0	-0.18400204	-100.0	-0.15268175	-100.0	-0.1901968	-100	-0.21630383	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.18701057	-100	-0.17466861	-100.0	-0.1958501	-100	-0.25432783	-100.0	-0.23240103	-100.0	-0.26221684	-100.0	-0.26630467	-100.0	-0.2242527	-100.0	-0.23931736	-100	-0.1584908	-100	-0.2247104	-100.0	-0.39331454	-100.0	-0.24867418	-100.0	-0.23790543	-100.0	-0.3012318	-100.0	-0.27455306	-100	-0.32194647	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.14316505	-100	-0.1777019	-100.0	-0.2699957	-100	-0.26846066	-100.0	-0.21435727	-100.0	-0.21340162	-100.0	-0.18056984	-100.0	-0.22343391	-100.0	-0.17206149	-100	-0.15719338	-100	-0.18015288	-100.0	-0.17965928	-100.0	-0.14922832	-100.0	-0.1902461	-100.0	-0.15148512	-100.0	-0.224872	-100	-0.15902285	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.17376252	-100	-0.23971179	-100.0	-0.27066195	-100	-0.30359477	-100.0	-0.23285091	-100.0	-0.40717554	-100.0	-0.2651478	-100.0	-0.18442628	-100.0	-0.21418299	-100	-0.2181114	-100	-0.25040576	-100.0	-0.1966344	-100.0	-0.33794594	-100.0	-0.26264328	-100.0	-0.21640535	-100.0	-0.26541996	-100	-0.34301442	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.25690648	-100	-0.17325985	-100.0	-0.32191506	-100	-0.19954908	-100.0	-0.29362124	-100.0	-0.36331668	-100.0	-0.15129948	-100.0	-0.122960575	-100.0	-0.21137625	-100	-0.18806158	-100	-0.39881113	-100.0	-0.18073216	-100.0	-0.17062876	-100.0	-0.19855933	-100.0	-0.123679474	-100.0	-0.19651252	-100	-0.2645382	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.15224801	-100	-0.14953664	-100.0	-0.29824156	-100	-0.19668904	-100.0	-0.14106306	-100.0	-0.24333003	-100.0	-0.16459076	-100.0	-0.1428085	-100.0	-0.2195222	-100	-0.136543	-100	-0.1972283	-100.0	-0.20793538	-100.0	-0.16680211	-100.0	-0.17160553	-100.0	-0.21379068	-100.0	-0.27821627	-100	-0.21200822	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.19015756	-100	-0.16941664	-100.0	-0.36851022	-100	-0.31839374	-100.0	-0.283495	-100.0	-0.11294237	-100.0	-0.14106491	-100.0	-0.12678687	-100.0	-0.2802183	-100	-0.13056849	-100	-0.51283765	-100.0	-0.13438655	-100.0	-0.13408771	-100.0	-0.25536507	-100.0	-0.11638899	-100.0	-0.47233248	-100	-0.15714434	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.35479262	-100	-100.0	-0.67764294	-0.3817633	-100	-100.0	-0.39463466	-100.0	-0.2653357	-100.0	-0.34656566	-100.0	-0.5735618	-100.0	-0.8258005	-0.9106941	-100	-0.61909026	-100	-100.0	-0.56423485	-100.0	-0.65065247	-0.79821444	-100.0	-100.0	-0.38679132	-0.6970843	-100.0	-0.6251739	-100	-100.0	-0.3947126
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.32355374	-100	-0.26799676	-100.0	-0.28805903	-100	-0.20877042	-100.0	-0.21660046	-100.0	-0.76564324	-100.0	-0.3181463	-100.0	-0.25415736	-100.0	-0.23709588	-100	-0.31824574	-100	-0.5941564	-100.0	-0.33935648	-100.0	-0.24576099	-100.0	-0.32903147	-100.0	-0.30869767	-100.0	-0.32813543	-100	-0.25117216	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.24769354	-100	-0.2646394	-100.0	-0.30822948	-100	-0.3104006	-100.0	-0.29806426	-100.0	-0.3594913	-100.0	-0.24073759	-100.0	-0.20627601	-100.0	-0.15010163	-100	-0.2552399	-100	-0.20078729	-100.0	-0.1790131	-100.0	-0.5490212	-100.0	-0.48063064	-100.0	-0.25243464	-100.0	-0.35841095	-100	-0.22211497	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.376853	-100	-0.4265065	-100.0	-0.20520124	-100	-0.27567485	-100.0	-0.5680464	-100.0	-100.0	-0.7092847	-0.21425883	-100.0	-0.27873805	-100.0	-0.23878367	-100	-0.23177047	-100	-0.7292795	-100.0	-0.39934674	-100.0	-0.36383379	-100.0	-100.0	-0.64848346	-0.30765247	-100.0	-0.27497616	-100	-0.6205888	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.75268775	-100	-0.674276	-100.0	-0.84530467	-100	-100.0	-0.51084375	-100.0	-0.6429536	-100.0	-0.54051715	-0.69554263	-100.0	-0.23897775	-100.0	-0.44789875	-100	-0.32887453	-100	-0.3155043	-100.0	-0.32548544	-100.0	-0.7119215	-100.0	-0.54371685	-100.0	-0.29627693	-100.0	-0.46858868	-100	-100.0	-0.487079
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.16269557	-100	-0.16542147	-100.0	-0.22204821	-100	-0.2532715	-100.0	-0.19922656	-100.0	-0.43191475	-100.0	-0.12676413	-100.0	-0.14885092	-100.0	-0.20222943	-100	-0.26411477	-100	-0.22481996	-100.0	-0.2658444	-100.0	-0.33705366	-100.0	-0.20716497	-100.0	-0.16055128	-100.0	-0.23655859	-100	-0.16033806	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.17896985	-100	-0.16869725	-100.0	-0.18902649	-100	-0.25095105	-100.0	-0.17713577	-100.0	-0.1508781	-100.0	-0.3525566	-100.0	-0.105928056	-100.0	-0.2070058	-100	-0.1327406	-100	-0.15886767	-100.0	-0.15315638	-100.0	-0.19259065	-100.0	-0.18131898	-100.0	-0.63788706	-100.0	-0.2454434	-100	-0.28651533	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.24082457	-100	-0.19488458	-100.0	-0.22128543	-100	-0.27558738	-100.0	-0.19930853	-100.0	-0.25225645	-100.0	-0.13703218	-100.0	-0.14308411	-100.0	-0.18779792	-100	-0.16800399	-100	-0.14733715	-100.0	-0.14317957	-100.0	-0.21491453	-100.0	-0.52205354	-100.0	-0.17370407	-100.0	-0.15680048	-100	-0.27037564	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.4174317	-100	-0.14128141	-100.0	-0.27674648	-100	-0.35690567	-100.0	-0.3230699	-100.0	-0.3481589	-100.0	-0.26371393	-100.0	-0.14185102	-100.0	-0.21764961	-100	-0.22732627	-100	-0.260474	-100.0	-0.27845412	-100.0	-0.18127432	-100.0	-0.17344798	-100.0	-0.19476724	-100.0	-0.115624174	-100	-0.1919651	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.25803542	-100	-0.27238983	-100.0	-0.44228116	-100	-0.37927726	-100.0	-100.0	-0.80482686	-0.19823131	-100.0	-0.23651908	-100.0	-0.28469604	-100.0	-0.29940164	-100	-0.1534534	-100	-0.29915866	-100.0	-0.336323	-100.0	-0.3061483	-100.0	-0.44491643	-100.0	-0.42970055	-100.0	-0.27169764	-100	-0.23226058	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.38619265	-100	-0.26486254	-100.0	-0.25755018	-100	-0.3020315	-100.0	-0.47994328	-100.0	-100.0	-0.21720426	-0.496237	-100.0	-0.18594854	-100.0	-0.4559781	-100	-0.39607957	-100	-100.0	-0.3331317	-0.5539112	-100.0	-100.0	-0.39623857	-100.0	-100.0	-100.0	-0.57439166	-0.5774498	-100	-100.0	-0.570697
