eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.2465291	-100	-0.28183797	-100.0	-0.28134823	-100	-0.17709234	-100.0	-0.29908264	-100.0	-0.48635778	-100.0	-0.3045726	-100.0	-0.32005036	-100	-0.28169435	-100	-0.15269132	-100	-0.27168503	-100.0	-0.2747287	-100	-0.20188794	-100.0	-0.21567081	-100.0	-0.3015172	-100.0	-0.26123363	-100	-0.23959105	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.17468849	-100	-0.14407435	-100.0	-0.20924968	-100	-0.20306587	-100.0	-0.2724832	-100.0	-0.1894028	-100.0	-0.18014647	-100.0	-0.27328247	-100	-0.46576768	-100	-0.22565901	-100	-0.16322376	-100.0	-0.21845223	-100	-0.20217216	-100.0	-0.6426379	-100.0	-0.20499809	-100.0	-0.22413479	-100	-0.4572601	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.1102418	-100	-0.32824385	-100.0	-0.18284349	-100	-0.17441466	-100.0	-0.28079006	-100.0	-0.12814043	-100.0	-0.22839217	-100.0	-0.44797298	-100	-0.2007782	-100	-0.1843242	-100	-0.16117674	-100.0	-0.27012736	-100	-0.17640774	-100.0	-0.27227777	-100.0	-0.20707852	-100.0	-0.20097245	-100	-0.2261728	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.14715138	-100	-0.21908988	-100.0	-0.22114281	-100	-0.19711784	-100.0	-0.2975362	-100.0	-0.18248507	-100.0	-0.2008606	-100.0	-0.21066047	-100	-0.24295098	-100	-0.16341016	-100	-0.18277213	-100.0	-0.41251808	-100	-0.38863114	-100.0	-0.22355928	-100.0	-0.1620785	-100.0	-0.26712677	-100	-0.250672	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.15617609	-100	-0.15965846	-100.0	-0.2461774	-100	-0.18023291	-100.0	-0.2674409	-100.0	-0.23463935	-100.0	-0.23281457	-100.0	-0.1952423	-100	-0.2544393	-100	-0.16342925	-100	-0.16522436	-100.0	-0.29087117	-100	-0.2126662	-100.0	-0.24182692	-100.0	-0.13110225	-100.0	-0.20444694	-100	-0.20516793	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.15940922	-100	-0.3552635	-100.0	-0.22603637	-100	-0.24065	-100.0	-0.30253053	-100.0	-0.19360946	-100.0	-0.20353167	-100.0	-0.18659517	-100	-0.45144573	-100	-0.18731308	-100	-0.2761721	-100.0	-0.23659717	-100	-0.24334379	-100.0	-0.32954955	-100.0	-0.22201271	-100.0	-0.33193794	-100	-0.27674037	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.16197862	-100	-0.1614265	-100.0	-0.27846327	-100	-0.31694278	-100.0	-0.25124612	-100.0	-0.19129695	-100.0	-0.23024964	-100.0	-0.15800385	-100	-0.4534009	-100	-0.14687237	-100	-0.17251545	-100.0	-0.24425575	-100	-0.20750862	-100.0	-0.23773175	-100.0	-0.39276883	-100.0	-0.20671383	-100	-0.16742605	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.19474502	-100	-0.2309105	-100.0	-0.35791728	-100	-0.33423662	-100.0	-0.25087735	-100.0	-0.32575378	-100.0	-0.16669859	-100.0	-0.23014392	-100	-0.427117	-100	-0.2732144	-100	-0.29081187	-100.0	-0.18408501	-100	-0.24032244	-100.0	-0.20412143	-100.0	-0.14841565	-100.0	-0.7547532	-100	-0.29595715	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.23255114	-100	-0.41697317	-100.0	-0.2513856	-100	-0.25865623	-100.0	-0.55748814	-100.0	-0.26824373	-100.0	-0.2082875	-100.0	-0.19480875	-100	-0.40645805	-100	-0.20088449	-100	-0.27223605	-100.0	-0.20065105	-100	-0.33728528	-100.0	-0.21046706	-100.0	-0.23255092	-100.0	-0.2710064	-100	-0.43405777	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.82319856	-100	-0.38017717	-100.0	-0.44956604	-100	-100.0	-0.5273606	-100.0	-0.35693634	-0.6531088	-100.0	-0.4413872	-100.0	-0.43161368	-100	-0.42745593	-100	-0.7966766	-100	-0.3014654	-100.0	-0.34753734	-100	-0.5227143	-100.0	-100.0	-0.38957036	-100.0	-0.3401236	-0.22727339	-100	-0.6521568	-100.0
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.19918981	-100	-0.38707164	-100.0	-0.25253025	-100	-0.248062	-100.0	-0.3185042	-100.0	-0.27697557	-100.0	-0.30924195	-100.0	-0.32343784	-100	-0.36759236	-100	-0.2714176	-100	-0.20537153	-100.0	-0.60555834	-100	-0.35544258	-100.0	-0.51028425	-100.0	-0.61338764	-100.0	-0.24126793	-100	-0.18863665	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.19609961	-100	-100.0	-0.60532606	-0.23440567	-100	-0.2541087	-100.0	-0.3037794	-100.0	-0.28690007	-100.0	-0.22581483	-100.0	-0.29427567	-100	-0.2195023	-100	-0.4187949	-100	-0.39734215	-100.0	-0.21020761	-100	-0.303494	-100.0	-100.0	-0.7783707	-0.3289899	-100.0	-0.31637365	-100	-0.32403326	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.24198346	-100	-0.45690668	-100.0	-0.46785358	-100	-0.33614978	-100.0	-0.56546754	-100.0	-0.69895506	-100.0	-0.86272055	-100.0	-0.45512477	-100	-0.21610554	-100	-0.45149246	-100	-0.7595528	-100.0	-0.25302827	-100	-0.21727559	-100.0	-100.0	-0.52482915	-0.2111407	-100.0	-0.3533958	-100	-0.7574749	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.37712985	-100	-0.20170896	-100.0	-0.52740294	-100	-0.36703014	-100.0	-0.50064015	-100.0	-100.0	-0.4205256	-100.0	-0.6194202	-0.5067671	-100	-0.4006326	-100	-0.32494688	-100	-0.38913837	-100.0	-0.36673725	-100	-0.27795136	-100.0	-0.31436118	-100.0	-0.6798386	-100.0	-0.32255444	-100	-0.34981403	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.1596191	-100	-0.16293406	-100.0	-0.38019916	-100	-0.21911325	-100.0	-0.319116	-100.0	-0.20333384	-100.0	-0.14476003	-100.0	-0.15157577	-100	-0.19478022	-100	-0.16088575	-100	-0.38731265	-100.0	-0.22057697	-100	-0.18716927	-100.0	-100.0	-0.33553258	-0.14125553	-100.0	-0.16982582	-100	-0.12650631	-100.0
