prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.21947314	-100	-100	-0.50689363	-0.15922755	-100	-0.51712006	-100	-100	-0.40215304	-0.32833168	-100	-100	-0.75066704	-0.3669017	-100	-0.7559656	-100	-0.16022177	-100	-100	-0.6184713	-0.49543414	-100	-100	-0.26371402	-0.78987247	-100	-100	-0.23092446	-0.51989144	-100	-0.82871616	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.21723974	-100	-0.17774512	-100	-0.17291635	-100	-0.17448111	-100	-0.16721354	-100	-0.19603433	-100	-0.26639843	-100	-0.67192197	-100	-0.25159782	-100	-0.17915669	-100	-0.41228282	-100	-0.15860228	-100	-0.5074308	-100	-100	-0.4201106	-0.2658297	-100	-0.38527822	-100	-0.36158887	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.11754591	-100	-0.23613219	-100	-0.18827504	-100	-0.4257366	-100	-0.18192296	-100	-0.2224195	-100	-0.22263522	-100	-0.16942468	-100	-0.16823986	-100	-0.16035332	-100	-0.21186271	-100	-0.21182375	-100	-0.28955296	-100	-100	-0.77628815	-0.15336758	-100	-0.59718037	-100	-0.24147333	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.1775692	-100	-0.20431796	-100	-0.42865548	-100	-0.30515862	-100	-0.47041643	-100	-0.25668842	-100	-0.20948702	-100	-0.18485405	-100	-0.117954	-100	-0.14542149	-100	-0.397468	-100	-0.1443439	-100	-0.26436007	-100	-0.1870443	-100	-0.34577453	-100	-0.27380833	-100	-0.15550642	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.17706808	-100	-0.19769144	-100	-0.18377288	-100	-0.13483158	-100	-0.25366908	-100	-0.1895996	-100	-0.11160975	-100	-0.1333119	-100	-0.14594036	-100	-0.1690278	-100	-0.1564646	-100	-0.10993085	-100	-0.26655737	-100	-0.15227203	-100	-0.24847242	-100	-0.20953599	-100	-0.18781307	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.08299996	-100	-0.25712606	-100	-0.15976936	-100	-0.13032028	-100	-0.18555044	-100	-0.16647975	-100	-0.23485325	-100	-0.233422	-100	-0.35072845	-100	-0.15180962	-100	-0.1888758	-100	-0.16737208	-100	-0.354645	-100	-0.42843187	-100	-0.21058881	-100	-100	-0.6577286	-0.21788912	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.14024198	-100	-100	-0.38099882	-0.1915329	-100	-0.15392832	-100	-0.117064945	-100	-0.137603	-100	-0.16390951	-100	-0.087474406	-100	-0.1880472	-100	-0.14063296	-100	-0.100094326	-100	-0.1426231	-100	-0.17326517	-100	-0.117997795	-100	-0.1968891	-100	-0.29033747	-100	-0.17650856	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.21786651	-100	-0.40674376	-100	-0.26710737	-100	-0.27156773	-100	-0.14996451	-100	-0.1343235	-100	-0.10703828	-100	-0.1453669	-100	-0.3312447	-100	-0.19497897	-100	-0.14820065	-100	-0.13593988	-100	-0.13302147	-100	-0.37769327	-100	-0.19768113	-100	-0.23439594	-100	-0.14641519	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.13919425	-100	-0.13163999	-100	-0.3509366	-100	-0.2622067	-100	-0.34823272	-100	-0.12504055	-100	-0.12500116	-100	-0.42857468	-100	-0.1876861	-100	-0.21009111	-100	-0.23532647	-100	-0.13639796	-100	-0.19475262	-100	-0.17980294	-100	-0.23281884	-100	-0.31887522	-100	-0.20692441	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.1746823	-100	-100	-0.24956745	-100	-0.38714245	-100	-0.15489648	-100	-0.3295056	-100	-0.3520927	-100	-0.5575668	-0.47778744	-100	-0.4519851	-100	-100	-0.4837423	-0.58600235	-100	-100	-0.5251276	-100	-0.26975438	-100	-0.35551354	-100	-0.6510428	-0.61178344	-100	-100	-0.5081301
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.12070969	-100	-0.2583336	-100	-0.35242972	-100	-0.24664167	-100	-100	-0.2044291	-0.74829805	-100	-0.41251716	-100	-0.55552685	-100	-0.21966282	-100	-0.3099923	-100	-0.67355907	-100	-0.111761376	-100	-100	-0.5700725	-0.30531982	-100	-0.1938537	-100	-0.6502158	-100	-0.15899086	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.15523197	-100	-0.6568459	-100	-0.39183232	-100	-0.2746679	-100	-0.3012894	-100	-0.8377247	-100	-0.4910624	-100	-0.35611296	-100	-0.18231261	-100	-0.4766428	-100	-0.21415775	-100	-0.4370206	-100	-100	-0.51761633	-0.38703713	-100	-0.62517506	-100	-0.25806558	-100	-0.19358653	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.23368807	-100	-0.5543874	-100	-0.40188923	-100	-100	-0.70477813	-0.46308568	-100	-0.7820333	-100	-0.86110973	-100	-0.26746416	-100	-0.33769074	-100	-0.17569219	-100	-0.48416448	-100	-0.7732969	-100	-100	-0.5788222	-0.75342214	-100	-0.44118306	-100	-0.37784797	-100	-100	-0.57149035
