eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.1464586	-100	-0.33129334	-100	-0.2367985	-100	-0.0950431	-100	-0.33451065	-100	-0.46867344	-100.0	-0.20775092	-100	-0.26425573	-100	-0.25126404	-100	-0.15415438	-100	-0.28437886	-100.0	-0.36610174	-100.0	-0.31921858	-100.0	-0.23321894	-100	-0.29694933	-100.0	-0.18762353	-100	-0.20383981	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.08323501	-100	-0.47752106	-100	-0.25347152	-100	-0.29568017	-100	-0.18412864	-100	-0.22778518	-100.0	-0.17696351	-100	-0.27859867	-100	-0.24696666	-100	-0.16562937	-100	-0.14585774	-100.0	-0.15870866	-100.0	-0.19588816	-100.0	-0.35473916	-100	-0.21751009	-100.0	-0.20640306	-100	-0.1377186	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.059705812	-100	-0.24332297	-100	-0.1777508	-100	-0.13896169	-100	-0.36891258	-100	-0.25341016	-100.0	-0.10288857	-100	-0.1999358	-100	-0.17903216	-100	-0.12912464	-100	-0.3904137	-100.0	-0.13315861	-100.0	-0.1574482	-100.0	-0.21817464	-100	-0.10787103	-100.0	-0.3154861	-100	-0.1344068	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.1779393	-100	-0.33089763	-100	-0.16913298	-100	-0.21092048	-100	-0.23868363	-100	-0.19516985	-100.0	-0.10831124	-100	-0.37359947	-100	-0.20204586	-100	-0.15974985	-100	-0.13159463	-100.0	-0.13749768	-100.0	-0.18494076	-100.0	-0.14147744	-100	-0.22145924	-100.0	-0.18483698	-100	-0.13875076	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.15915899	-100	-0.36952016	-100	-0.24736267	-100	-0.17117515	-100	-0.24868503	-100	-0.47180554	-100.0	-0.20346643	-100	-0.17110322	-100	-0.40874872	-100	-0.20616378	-100	-0.44629243	-100.0	-0.17880897	-100.0	-0.14532755	-100.0	-0.32103598	-100	-0.10600029	-100.0	-0.15067019	-100	-0.16107689	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.11761871	-100	-0.20722179	-100	-0.4225578	-100	-0.159551	-100	-0.19546586	-100	-0.2779057	-100.0	-0.20135708	-100	-0.14925565	-100	-0.28831512	-100	-0.12420621	-100	-0.1591102	-100.0	-0.121337615	-100.0	-0.15417036	-100.0	-0.16823268	-100	-0.19439463	-100.0	-0.18414484	-100	-0.13474604	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.106722295	-100	-0.14737934	-100	-0.21053782	-100	-0.17443539	-100	-0.24886781	-100	-0.14317529	-100.0	-0.14219232	-100	-0.20975414	-100	-0.46098727	-100	-0.18674158	-100	-0.4489808	-100.0	-0.29134446	-100.0	-0.25776744	-100.0	-0.26799497	-100	-0.18598494	-100.0	-0.28134406	-100	-0.3229733	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.25188366	-100	-0.4272843	-100	-0.48880893	-100	-0.21454185	-100	-0.27355793	-100	-0.27589396	-100.0	-0.28703704	-100	-0.18260907	-100	-0.23313728	-100	-0.22068064	-100	-0.40308848	-100.0	-0.115936704	-100.0	-0.1319502	-100.0	-0.32649684	-100	-0.22492623	-100.0	-0.4802163	-100	-0.22882016	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.11742256	-100	-0.4199713	-100	-0.15027528	-100	-0.304577	-100	-0.23634197	-100	-0.8015888	-100.0	-0.32337877	-100	-0.48994803	-100	-0.8181663	-100	-0.119989075	-100	-0.56946206	-100.0	-0.16591635	-100.0	-0.18928841	-100.0	-0.16959402	-100	-0.15801719	-100.0	-0.19540969	-100	-0.13647667	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.11123716	-100	-0.4065995	-100	-0.16392729	-100	-0.8030972	-100	-0.3799808	-100	-0.28376326	-100.0	-0.18000501	-100	-0.30487084	-100	-0.39355677	-100	-0.31069583	-100	-0.5223983	-100.0	-0.38681296	-100.0	-0.5615933	-100.0	-0.26123306	-100	-0.50924337	-100.0	-0.2788933	-100	-0.28355342	-100
