prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.12640655	-100	-0.18601824	-100	-0.35527423	-100	-0.35693422	-100	-0.1770661	-100	-0.18459122	-100	-0.15079057	-100	-0.43078896	-100	-0.5765808	-100	-0.25157806	-100	-0.17413831	-100	-100	-0.48191848	-0.19559625	-100	-0.1787478	-100	-0.117787674	-100	-0.43128344	-100	-0.222675	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.10692252	-100	-0.24038309	-100	-0.29111612	-100	-0.2869158	-100	-0.53659976	-100	-0.109389976	-100	-0.10691284	-100	-0.222036	-100	-0.17652763	-100	-0.100811355	-100	-0.12374626	-100	-0.44085348	-100	-0.51429	-100	-0.67807966	-100	-0.2588701	-100	-0.41168222	-100	-0.23279697	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.09698224	-100	-0.24698552	-100	-0.31491163	-100	-0.14300825	-100	-0.10557969	-100	-0.11219252	-100	-0.1587058	-100	-0.53950775	-100	-0.13166161	-100	-0.11976195	-100	-0.12832657	-100	-0.11463792	-100	-0.17997612	-100	-0.19654727	-100	-0.17157516	-100	-0.16587462	-100	-0.15778656	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.17615059	-100	-0.29925883	-100	-0.2952109	-100	-0.17728491	-100	-0.15438373	-100	-0.12170814	-100	-0.15835233	-100	-0.1277287	-100	-0.22804666	-100	-0.16232203	-100	-0.19837439	-100	-0.14832847	-100	-0.32335752	-100	-0.11016028	-100	-0.21088316	-100	-0.4760774	-100	-0.22538036	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.10911467	-100	-0.16072476	-100	-0.2352414	-100	-0.20494907	-100	-0.21639699	-100	-0.12841704	-100	-0.1322597	-100	-0.1421489	-100	-0.20855755	-100	-0.14508715	-100	-0.15513736	-100	-0.12235676	-100	-0.14436331	-100	-0.12303499	-100	-0.15424958	-100	-0.20079143	-100	-0.19051252	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.12026518	-100	-0.5503236	-100	-0.22416298	-100	-0.26762545	-100	-0.3306692	-100	-0.273599	-100	-0.1229111	-100	-0.32140043	-100	-0.3918076	-100	-0.21484898	-100	-0.21586844	-100	-0.17757453	-100	-0.23269744	-100	-0.30884007	-100	-0.17101559	-100	-0.323879	-100	-0.27994308	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.10796146	-100	-0.11524968	-100	-0.19286293	-100	-0.1553868	-100	-0.25825724	-100	-0.19015996	-100	-0.14410622	-100	-0.10546059	-100	-0.34476018	-100	-0.15281743	-100	-0.16403769	-100	-0.3501422	-100	-0.1185504	-100	-0.16993068	-100	-0.12183902	-100	-0.21678708	-100	-0.18040271	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.11893943	-100	-0.1348725	-100	-0.14640167	-100	-0.1652847	-100	-0.22405201	-100	-0.16197884	-100	-0.17320578	-100	-0.39182416	-100	-0.13236788	-100	-0.18796447	-100	-0.24032593	-100	-0.11333656	-100	-0.17395672	-100	-0.26236188	-100	-0.19743967	-100	-0.230315	-100	-0.17380081	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.16362494	-100	-0.4724401	-100	-0.52864	-100	-0.28415605	-100	-0.6216738	-100	-0.64956385	-100	-0.22935313	-100	-0.124971375	-100	-0.18093705	-100	-0.26997578	-100	-0.21482918	-100	-0.14992166	-100	-0.27039108	-100	-0.2724577	-100	-0.18777116	-100	-0.2965033	-100	-0.2066483	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.25647423	-100	-100	-0.85004085	-0.5553491	-100	-100	-0.5309161	-100	-0.27252766	-0.40838656	-100	-0.4007771	-100	-0.6216051	-100	-0.22126953	-100	-0.39545092	-100	-100	-0.54614717	-0.34800684	-100	-0.33025414	-100	-100	-0.28828612	-100	-0.500125	-0.48103294	-100	-0.48800218	-100
