prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.21528022	-100	-100	-0.8207196	-0.5759192	-100	-0.3478245	-100	-100	-0.33132625	-100	-0.4486098	-0.4204383	-100	-0.28465462	-100	-0.7823916	-100	-0.27570832	-100	-0.54375094	-100	-100	-0.6863451	-100	-0.71586555	-100	-0.60520107	-100	-0.68591946	-0.29256955	-100	-0.4757891	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.17451645	-100	-0.41150215	-100	-0.2372139	-100	-0.35294038	-100	-0.585537	-100	-0.16584374	-100	-0.32000315	-100	-0.42566517	-100	-0.60241765	-100	-0.18675286	-100	-0.52891904	-100	-0.17886756	-100	-100	-0.8277225	-100	-0.55519426	-100	-0.4534763	-100	-0.72207457	-100	-0.58001107
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.19161983	-100	-100	-0.6726986	-0.22501835	-100	-0.1692702	-100	-0.15952107	-100	-0.13302596	-100	-0.22387819	-100	-0.17946726	-100	-0.3269792	-100	-0.13405344	-100	-0.23440047	-100	-0.23710586	-100	-0.20534986	-100	-0.17965463	-100	-0.14612783	-100	-0.13539103	-100	-0.67960054	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.16495693	-100	-0.24843231	-100	-0.31928256	-100	-0.13738908	-100	-0.39826512	-100	-0.21636878	-100	-0.15072875	-100	-0.22188896	-100	-0.18611151	-100	-0.45665935	-100	-0.20336461	-100	-0.14980394	-100	-0.5004151	-100	-0.43304664	-100	-0.1680085	-100	-0.34896246	-100	-0.34142432	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.17009678	-100	-0.3692917	-100	-0.23294322	-100	-0.15191263	-100	-0.235815	-100	-0.22658968	-100	-0.15438798	-100	-0.16319598	-100	-100	-0.4859486	-0.15131605	-100	-0.28511015	-100	-0.26706496	-100	-0.19874027	-100	-0.15271014	-100	-0.14230764	-100	-0.7094306	-100	-0.38721672	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.16671097	-100	-0.28019387	-100	-0.26781514	-100	-0.24276708	-100	-0.22660822	-100	-0.120072685	-100	-0.1577495	-100	-0.1951184	-100	-0.5022766	-100	-0.16830905	-100	-0.36637673	-100	-0.21996772	-100	-0.28554347	-100	-0.4687458	-100	-0.15179427	-100	-0.33238953	-100	-0.2765112	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.37009567	-100	-0.21295546	-100	-0.20422174	-100	-0.25169235	-100	-0.17605263	-100	-0.18015945	-100	-0.16013342	-100	-0.12567234	-100	-0.48290437	-100	-0.25369912	-100	-0.118298575	-100	-0.13690655	-100	-0.1429892	-100	-0.17122559	-100	-0.09492538	-100	-0.17583707	-100	-0.24634911	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.1835139	-100	-0.18746448	-100	-0.42234325	-100	-0.2578215	-100	-0.23370223	-100	-0.29924187	-100	-0.14822236	-100	-0.23809093	-100	-100	-0.3468441	-0.18846697	-100	-0.21238767	-100	-0.27238873	-100	-0.17361502	-100	-0.15200569	-100	-0.17574653	-100	-0.5377296	-100	-100	-0.698665
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.26794642	-100	-0.16721833	-100	-0.46800965	-100	-0.25399137	-100	-0.16911186	-100	-0.27608863	-100	-0.22434677	-100	-0.16634424	-100	-0.23527768	-100	-0.14525276	-100	-0.27228692	-100	-0.18832873	-100	-0.27365184	-100	-100	-0.6386334	-0.17259435	-100	-0.1960194	-100	-0.14833738	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.34168732	-100	-100	-0.5007341	-100	-0.57848006	-100	-0.3843863	-100	-0.2536353	-100	-0.27145717	-100	-0.3946014	-0.8889161	-100	-0.33282077	-100	-100	-0.7524449	-100	-0.19724493	-100	-0.20814872	-100	-0.75846934	-100	-0.18334197	-100	-0.8329937	-100	-0.5117821	-100	-0.31405702
