eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.15735458	-100	-0.25081205	-100	-0.24318384	-100.0	-0.27037358	-100.0	-100.0	-0.50341165	-0.1405219	-100.0	-0.1790504	-100.0	-0.6502993	-100	-0.72661144	-100	-0.17891273	-100.0	-0.18074366	-100.0	-0.36823633	-100.0	-0.45803732	-100.0	-0.20508896	-100.0	-0.23577538	-100.0	-0.21207733	-100	-0.4164613	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.11605926	-100	-0.2858389	-100	-0.18332292	-100.0	-0.23951714	-100.0	-0.21800874	-100.0	-0.24001218	-100.0	-0.19609974	-100.0	-0.33162555	-100	-0.38192266	-100	-0.12328733	-100.0	-0.20106858	-100.0	-0.20356126	-100.0	-0.43287942	-100.0	-0.30168176	-100.0	-0.14943096	-100.0	-0.4187811	-100	-0.5112426	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.22148633	-100	-0.5513596	-100	-0.18750137	-100.0	-0.17738597	-100.0	-0.39259723	-100.0	-0.23592985	-100.0	-0.22035688	-100.0	-0.20749871	-100	-0.2691549	-100	-0.18664122	-100.0	-0.21384405	-100.0	-0.23470092	-100.0	-0.25746167	-100.0	-0.31345087	-100.0	-0.16969931	-100.0	-0.23320818	-100	-0.20405191	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.18574382	-100	-0.23641247	-100	-0.21086343	-100.0	-0.14841448	-100.0	-0.29308414	-100.0	-0.1790685	-100.0	-0.13523701	-100.0	-0.18005677	-100	-0.14877747	-100	-0.1628501	-100.0	-0.2752944	-100.0	-0.27463314	-100.0	-0.17994209	-100.0	-0.27559093	-100.0	-0.1604552	-100.0	-0.19098291	-100	-0.37034988	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.1597165	-100	-0.22849563	-100	-0.21262076	-100.0	-0.2421695	-100.0	-0.3132997	-100.0	-0.21403518	-100.0	-0.18719514	-100.0	-0.14535491	-100	-0.22529815	-100	-0.18051046	-100.0	-0.2316406	-100.0	-0.21577208	-100.0	-0.20563595	-100.0	-0.20402853	-100.0	-0.2262418	-100.0	-0.26710278	-100	-0.24642445	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.1671338	-100	-0.24632746	-100	-0.2312097	-100.0	-0.193013	-100.0	-0.38561553	-100.0	-0.15882812	-100.0	-0.17492054	-100.0	-0.18862636	-100	-0.46113706	-100	-0.1883888	-100.0	-0.19231167	-100.0	-0.2784277	-100.0	-0.5478764	-100.0	-0.35640866	-100.0	-0.18548585	-100.0	-0.2831659	-100	-0.22757666	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.21627866	-100	-0.1571744	-100	-0.2899548	-100.0	-0.3539112	-100.0	-0.22649196	-100.0	-0.15942068	-100.0	-0.1944661	-100.0	-0.15388536	-100	-0.19853984	-100	-0.22486386	-100.0	-0.22671118	-100.0	-0.15855646	-100.0	-0.1851981	-100.0	-0.22880629	-100.0	-0.29498672	-100.0	-0.1675448	-100	-0.20849894	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.19588897	-100	-0.2251646	-100	-0.32787073	-100.0	-0.26589176	-100.0	-0.5940129	-100.0	-0.2842838	-100.0	-0.24635674	-100.0	-0.24643232	-100	-0.22110875	-100	-0.19187145	-100.0	-0.22731552	-100.0	-0.23404428	-100.0	-0.17204626	-100.0	-0.23179986	-100.0	-0.2836985	-100.0	-0.5963833	-100	-0.25439253	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.18899187	-100	-0.29572135	-100	-0.26726815	-100.0	-0.42205444	-100.0	-0.27948752	-100.0	-0.1735917	-100.0	-0.25602132	-100.0	-0.18796103	-100	-0.34180695	-100	-0.21537891	-100.0	-0.31199914	-100.0	-0.2415429	-100.0	-0.37489083	-100.0	-0.22652996	-100.0	-0.21647714	-100.0	-0.3469087	-100	-0.2009987	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.47360125	-100	-0.3070436	-100	-0.5740204	-100.0	-100.0	-0.4628015	-100.0	-0.2769885	-100.0	-0.44540817	-100.0	-0.58446264	-0.5430594	-100	-0.5865598	-100	-0.6805207	-100.0	-100.0	-0.594613	-100.0	-0.87519467	-100.0	-0.6957771	-100.0	-0.27832502	-100.0	-0.43138483	-0.7061854	-100	-100.0	-0.69503826
