eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.5999217	-100.0	-100.0	-0.9826431	-0.42136353	-100	-0.5351006	-100.0	-100.0	-0.8651037	-0.784693	-100.0	-0.3955314	-100	-0.23842442	-100	-100.0	-0.4700941	-0.21353339	-100.0	-100.0	-0.6243028	-0.4464358	-100.0	-0.29238963	-100.0	-0.34967232	-100.0	-0.19301638	-100.0	-0.23261657	-100.0	-100.0	-0.72485626
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.18771082	-100.0	-0.38054696	-100.0	-0.32409015	-100	-0.3969148	-100.0	-0.4745468	-100.0	-0.38922107	-100.0	-0.30783927	-100	-0.27833778	-100	-0.43916577	-100.0	-0.22021863	-100.0	-0.21430063	-100.0	-0.15044625	-100.0	-0.5879471	-100.0	-0.29767856	-100.0	-0.15602191	-100.0	-0.6299228	-100.0	-0.4616772	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.20141344	-100.0	-0.22468741	-100.0	-0.26664305	-100	-0.29866737	-100.0	-0.30672255	-100.0	-0.44073495	-100.0	-0.110965796	-100	-0.21449856	-100	-0.2179527	-100.0	-0.19141942	-100.0	-0.4229935	-100.0	-0.2417659	-100.0	-0.39435977	-100.0	-0.34758055	-100.0	-0.12397225	-100.0	-0.2744529	-100.0	-0.36930868	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.17388465	-100.0	-0.48696387	-100.0	-0.24610382	-100	-0.17074555	-100.0	-0.30610657	-100.0	-0.16447285	-100.0	-0.16908921	-100	-0.28665942	-100	-0.23273355	-100.0	-0.2887463	-100.0	-0.30029425	-100.0	-0.22889593	-100.0	-0.27233732	-100.0	-0.28793165	-100.0	-0.13022901	-100.0	-0.11738006	-100.0	-0.30399454	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.28934947	-100.0	-0.32445014	-100.0	-0.6229812	-100	-0.33567566	-100.0	-0.20731947	-100.0	-0.47399193	-100.0	-0.25063235	-100	-0.19370198	-100	-0.3358607	-100.0	-0.36707523	-100.0	-0.21327868	-100.0	-0.230315	-100.0	-0.24727283	-100.0	-0.2853786	-100.0	-0.23181173	-100.0	-0.21093343	-100.0	-0.21361458	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.16705693	-100.0	-0.1790104	-100.0	-0.2710679	-100	-0.35936818	-100.0	-0.2363893	-100.0	-0.19349515	-100.0	-0.14552097	-100	-0.17939366	-100	-0.29613295	-100.0	-0.19185267	-100.0	-0.20293298	-100.0	-0.30930707	-100.0	-0.18779762	-100.0	-0.3749056	-100.0	-0.14508757	-100.0	-0.51674795	-100.0	-0.38202053	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.27164444	-100.0	-0.31648716	-100.0	-0.2553557	-100	-0.27890977	-100.0	-0.17213617	-100.0	-0.26851174	-100.0	-0.1203874	-100	-0.14694928	-100	-0.5583625	-100.0	-0.1775764	-100.0	-0.19969383	-100.0	-0.13164617	-100.0	-0.17153291	-100.0	-0.22454013	-100.0	-0.5125798	-100.0	-0.717514	-100.0	-100.0	-0.83284885
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.304892	-100.0	-0.20059903	-100.0	-0.30272895	-100	-0.21313566	-100.0	-0.3348846	-100.0	-0.50985706	-100.0	-0.2981417	-100	-0.24375068	-100	-0.25832632	-100.0	-0.22754896	-100.0	-0.40108347	-100.0	-0.24114928	-100.0	-0.1868007	-100.0	-0.20992994	-100.0	-0.38944346	-100.0	-0.35422045	-100.0	-0.31840482	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.21940513	-100.0	-0.8275481	-100.0	-0.23897235	-100	-0.2118999	-100.0	-0.15474375	-100.0	-0.23944888	-100.0	-0.20472062	-100	-0.14677703	-100	-0.5203531	-100.0	-0.17388755	-100.0	-0.50444245	-100.0	-0.2817236	-100.0	-0.51956606	-100.0	-0.22191961	-100.0	-0.21545528	-100.0	-0.16283585	-100.0	-0.31841028	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-100.0	-0.562559	-0.906808	-100.0	-0.3269095	-100	-100.0	-0.31180358	-100.0	-0.548567	-100.0	-0.48434338	-0.64527124	-100	-0.30483475	-100	-0.25390577	-100.0	-0.7266479	-100.0	-100.0	-0.6813354	-0.89001215	-100.0	-100.0	-0.40109903	-100.0	-0.350968	-100.0	-0.48186165	-0.48336798	-100.0	-100.0	-0.24809691
