eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.79901356	-100.0	-0.80743885	-100.0	-0.18186139	-100.0	-0.48748177	-100.0	-100.0	-0.33129752	-0.37068295	-100.0	-0.30837235	-100.0	-0.8397675	-100.0	-0.54737926	-100.0	-0.33753702	-100.0	-0.24271084	-100.0	-0.35940042	-100.0	-0.3836553	-100.0	-0.38750398	-100.0	-100.0	-0.6293963	-0.5534493	-100.0	-0.7238924	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.27428234	-100.0	-0.3790273	-100.0	-0.2485237	-100.0	-0.5394388	-100.0	-0.35326687	-100.0	-0.2928448	-100.0	-0.31815675	-100.0	-0.3133513	-100.0	-100.0	-0.74187994	-0.26344496	-100.0	-0.34088176	-100.0	-0.25514594	-100.0	-0.31813014	-100.0	-100.0	-0.2946932	-0.2192049	-100.0	-0.7383264	-100.0	-0.32310563	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.37662667	-100.0	-0.37525702	-100.0	-0.26433912	-100.0	-0.36063978	-100.0	-0.40538636	-100.0	-0.367099	-100.0	-0.24793307	-100.0	-0.27326024	-100.0	-0.5201736	-100.0	-0.26848024	-100.0	-0.25026423	-100.0	-0.21379074	-100.0	-0.34082353	-100.0	-0.5317587	-100.0	-0.20018652	-100.0	-0.37532964	-100.0	-0.34018683	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.33962435	-100.0	-0.30438334	-100.0	-0.38892975	-100.0	-0.21874481	-100.0	-0.24774377	-100.0	-0.2163762	-100.0	-0.26105493	-100.0	-0.33294243	-100.0	-0.54549825	-100.0	-0.17650466	-100.0	-0.37478057	-100.0	-0.25750053	-100.0	-0.37769353	-100.0	-0.23934758	-100.0	-0.22693446	-100.0	-0.24461173	-100.0	-0.4285817	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.2679501	-100.0	-0.3190044	-100.0	-0.28909388	-100.0	-0.27212414	-100.0	-0.4150106	-100.0	-0.19889982	-100.0	-0.21849784	-100.0	-0.2937231	-100.0	-0.52708936	-100.0	-0.23335809	-100.0	-0.24928536	-100.0	-0.3038594	-100.0	-0.2753915	-100.0	-0.34512383	-100.0	-0.24519682	-100.0	-0.3748665	-100.0	-0.4433485	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.25051045	-100.0	-0.35013393	-100.0	-0.33499807	-100.0	-0.2865535	-100.0	-0.35820392	-100.0	-0.26635203	-100.0	-0.29501745	-100.0	-0.39433023	-100.0	-0.8159158	-100.0	-0.23826216	-100.0	-0.19643177	-100.0	-0.28469774	-100.0	-0.44236338	-100.0	-0.33095083	-100.0	-0.22107106	-100.0	-0.5278953	-100.0	-0.4600092	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.25019425	-100.0	-0.29318613	-100.0	-0.49698153	-100.0	-0.23745193	-100.0	-0.2055538	-100.0	-0.18197629	-100.0	-0.2539957	-100.0	-0.211206	-100.0	-0.38618398	-100.0	-0.18157983	-100.0	-0.15785979	-100.0	-0.20485376	-100.0	-0.1747976	-100.0	-0.31034067	-100.0	-0.17675714	-100.0	-0.25934115	-100.0	-0.26339027	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.35437414	-100.0	-0.31527463	-100.0	-0.33819517	-100.0	-0.27943724	-100.0	-0.24429357	-100.0	-0.4594266	-100.0	-0.33136153	-100.0	-0.2819448	-100.0	-0.4178198	-100.0	-0.24163474	-100.0	-0.28580314	-100.0	-0.23689602	-100.0	-0.24176142	-100.0	-0.23690341	-100.0	-0.19448043	-100.0	-0.45525438	-100.0	-0.34628862	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.46213928	-100.0	-0.19275665	-100.0	-0.3902384	-100.0	-0.407949	-100.0	-0.37467864	-100.0	-0.26924142	-100.0	-0.3003852	-100.0	-0.24752685	-100.0	-0.40656742	-100.0	-0.45319223	-100.0	-0.23123012	-100.0	-0.24122581	-100.0	-0.22684832	-100.0	-0.19935924	-100.0	-0.49065867	-100.0	-0.34136796	-100.0	-0.4324974	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.31916025	-100.0	-0.65882534	-100.0	-100.0	-0.5375677	-100.0	-0.36324435	-100.0	-0.27007604	-100.0	-0.20548712	-100.0	-0.34945434	-100.0	-0.7409644	-0.55271536	-100.0	-100.0	-0.506448	-100.0	-0.39739358	-0.8137443	-100.0	-100.0	-0.31138122	-100.0	-0.5839451	-100.0	-0.6690691	-0.96016103	-100.0	-100.0	-0.45441857
