eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.2200803	-100.0	-0.46767008	-100.0	-0.4024619	-100.0	-0.33847776	-100.0	-100.0	-0.81965554	-0.21797234	-100.0	-0.2523957	-100.0	-0.2132978	-100	-0.7192571	-100.0	-0.27583873	-100.0	-0.22879994	-100.0	-0.34927785	-100.0	-0.26065314	-100.0	-0.39487058	-100.0	-0.46820086	-100.0	-0.39535162	-100.0	-0.6699366	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.19681169	-100.0	-0.2328737	-100.0	-0.2638948	-100.0	-0.65909636	-100.0	-0.18777655	-100.0	-0.16582376	-100.0	-0.2760921	-100.0	-0.23942791	-100	-0.3824289	-100.0	-0.15091679	-100.0	-0.20306778	-100.0	-0.29667035	-100.0	-100.0	-0.7717009	-0.32525048	-100.0	-0.2402042	-100.0	-0.4315631	-100.0	-0.52305615	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.24930486	-100.0	-0.1701326	-100.0	-0.21712872	-100.0	-0.21893243	-100.0	-0.20421442	-100.0	-0.37249994	-100.0	-0.26619866	-100.0	-0.4625613	-100	-0.31412467	-100.0	-0.18615393	-100.0	-0.17139232	-100.0	-0.22906439	-100.0	-0.2830496	-100.0	-0.2934048	-100.0	-0.17725019	-100.0	-0.17336036	-100.0	-0.2637722	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.20427714	-100.0	-0.24999678	-100.0	-0.20992443	-100.0	-0.24358025	-100.0	-0.33653343	-100.0	-0.32893077	-100.0	-0.31644064	-100.0	-0.23547392	-100	-0.2539124	-100.0	-0.20698254	-100.0	-0.24166957	-100.0	-0.4064407	-100.0	-0.21963325	-100.0	-0.21855791	-100.0	-0.20698981	-100.0	-0.25009787	-100.0	-0.21115653	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.17799824	-100.0	-0.27766076	-100.0	-0.2955134	-100.0	-0.34425858	-100.0	-0.28001648	-100.0	-0.27113277	-100.0	-0.2608116	-100.0	-0.2886335	-100	-0.22253932	-100.0	-0.14934368	-100.0	-0.27371922	-100.0	-0.29894888	-100.0	-0.23692273	-100.0	-0.321764	-100.0	-0.23338684	-100.0	-0.20735167	-100.0	-0.23647976	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.23184727	-100.0	-0.35149366	-100.0	-0.26546356	-100.0	-0.5222135	-100.0	-0.46216068	-100.0	-0.27847224	-100.0	-0.27083588	-100.0	-0.2981007	-100	-0.30147946	-100.0	-0.22185919	-100.0	-0.19787313	-100.0	-0.33200282	-100.0	-0.7143235	-100.0	-0.27403784	-100.0	-0.4274782	-100.0	-0.5389471	-100.0	-0.22871429	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.2257957	-100.0	-0.2162117	-100.0	-0.32366413	-100.0	-0.48911354	-100.0	-0.42365104	-100.0	-0.20082949	-100.0	-0.2513708	-100.0	-0.18101858	-100	-0.33612007	-100.0	-0.28331396	-100.0	-0.25211322	-100.0	-0.19247425	-100.0	-0.27665618	-100.0	-0.31847134	-100.0	-0.41622528	-100.0	-0.16956231	-100.0	-0.28373244	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.24197549	-100.0	-0.30429754	-100.0	-0.43458012	-100.0	-0.36817467	-100.0	-0.5359276	-100.0	-0.3638973	-100.0	-0.27427605	-100.0	-0.46365944	-100	-0.29279327	-100.0	-0.23972261	-100.0	-0.7449874	-100.0	-0.40127426	-100.0	-0.23464629	-100.0	-0.20265608	-100.0	-0.7489656	-100.0	-0.2859161	-100.0	-0.3450184	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.39415914	-100.0	-0.17680429	-100.0	-0.38545555	-100.0	-0.33056045	-100.0	-100.0	-0.8196161	-0.6060141	-100.0	-0.47276062	-100.0	-0.46153596	-100	-0.81566167	-100.0	-0.2316283	-100.0	-0.39311302	-100.0	-0.31098944	-100.0	-0.23292261	-100.0	-0.27943337	-100.0	-0.30510524	-100.0	-0.29549745	-100.0	-0.28541428	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.29337874	-100.0	-100.0	-0.86053586	-0.75077254	-100.0	-100.0	-0.38189733	-100.0	-0.21834797	-100.0	-0.2548293	-100.0	-0.39650995	-0.36210874	-100	-0.4392242	-100.0	-100.0	-0.54497695	-100.0	-0.45527261	-0.66473454	-100.0	-100.0	-0.33008718	-100.0	-0.2513566	-100.0	-0.48701963	-0.45799798	-100.0	-100.0	-0.46433854
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.23206247	-100.0	-100.0	-0.77862906	-0.39301792	-100.0	-0.31268525	-100.0	-0.33371943	-100.0	-0.3611537	-100.0	-0.30499512	-100.0	-0.26589558	-100	-0.406953	-100.0	-0.29462054	-100.0	-0.3172191	-100.0	-0.63249487	-100.0	-0.30551592	-100.0	-0.70994455	-100.0	-0.21593139	-100.0	-0.23746048	-100.0	-0.19044866	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.27403253	-100.0	-0.61621994	-100.0	-0.24912155	-100.0	-0.35790503	-100.0	-0.6576794	-100.0	-0.26683775	-100.0	-0.33121443	-100.0	-0.44049835	-100	-0.2348216	-100.0	-0.33877587	-100.0	-100.0	-0.58818096	-0.3876969	-100.0	-100.0	-0.62132144	-0.29955298	-100.0	-0.25439578	-100.0	-0.18454018	-100.0	-0.23372835	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.27573517	-100.0	-0.32287347	-100.0	-0.65981954	-100.0	-0.21590135	-100.0	-0.66169107	-100.0	-100.0	-0.28030384	-0.23223464	-100.0	-0.55638826	-100	-0.33994624	-100.0	-0.32759014	-100.0	-100.0	-0.8350025	-100.0	-0.84418017	-0.27014196	-100.0	-100.0	-0.40551746	-0.46478993	-100.0	-0.38616213	-100.0	-0.30880314	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100.0	-0.60628474	-0.6442974	-100.0	-100.0	-0.6654934	-100.0	-0.623962	-0.5297384	-100.0	-100.0	-0.68146443	-100.0	-0.4146375	-0.42257553	-100	-0.54876894	-100.0	-0.52248544	-100.0	-0.8089843	-100.0	-0.4177271	-100.0	-0.48257083	-100.0	-100.0	-0.5890073	-0.43860233	-100.0	-0.24137847	-100.0	-0.27181286	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.21432427	-100.0	-0.20618168	-100.0	-0.3008383	-100.0	-0.47260445	-100.0	-0.25146416	-100.0	-0.3251786	-100.0	-0.26351005	-100.0	-0.3254845	-100	-0.18544976	-100.0	-0.27681765	-100.0	-0.4540323	-100.0	-0.21788444	-100.0	-0.21439406	-100.0	-0.40560263	-100.0	-0.14666218	-100.0	-0.20951915	-100.0	-0.25016043	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.23191108	-100.0	-0.24276564	-100.0	-0.43770447	-100.0	-0.30392417	-100.0	-0.21339844	-100.0	-0.18265486	-100.0	-0.6008505	-100.0	-0.22697538	-100	-0.18412133	-100.0	-0.20799752	-100.0	-0.2520959	-100.0	-0.2545634	-100.0	-0.26011822	-100.0	-0.2547979	-100.0	-0.2551114	-100.0	-0.19343339	-100.0	-0.23398899	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.24618588	-100.0	-0.28649208	-100.0	-0.28903514	-100.0	-0.24786359	-100.0	-0.3477765	-100.0	-0.4778187	-100.0	-0.30627894	-100.0	-0.20692354	-100	-0.2851078	-100.0	-0.26919416	-100.0	-0.34841958	-100.0	-0.24293563	-100.0	-0.28321323	-100.0	-0.26830366	-100.0	-0.2521463	-100.0	-0.18049169	-100.0	-0.19221696	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.24955866	-100.0	-0.33473656	-100.0	-0.5224644	-100.0	-0.5685945	-100.0	-0.64231277	-100.0	-0.31172046	-100.0	-0.40053722	-100.0	-0.17026581	-100	-0.42723906	-100.0	-0.6016565	-100.0	-0.27285478	-100.0	-0.524842	-100.0	-0.23998271	-100.0	-0.19382194	-100.0	-0.30287394	-100.0	-0.22437884	-100.0	-0.33501258	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.4433311	-100.0	-0.2541137	-100.0	-0.41609237	-100.0	-0.8121021	-100.0	-0.70420605	-100.0	-0.35337186	-100.0	-0.21710819	-100.0	-0.2760135	-100	-0.30111292	-100.0	-0.42696244	-100.0	-0.34812826	-100.0	-0.3152818	-100.0	-0.37822378	-100.0	-0.43371537	-100.0	-0.3217223	-100.0	-0.279122	-100.0	-0.29162762	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100.0	-0.30561954	-100.0	-0.5750232	-100.0	-0.26771402	-100.0	-0.2309714	-100.0	-0.15699461	-100.0	-0.3400218	-100.0	-0.3959851	-0.24669728	-100	-100.0	-0.21431637	-100.0	-0.19959079	-100.0	-0.26323166	-100.0	-0.26812598	-100.0	-0.26045576	-100.0	-0.3642994	-100.0	-0.15221101	-100.0	-0.8144451	-100.0	-0.32057455
