eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.4665847	-100.0	-0.8315249	-100.0	-0.31730136	-100.0	-100.0	-0.6715272	-100.0	-0.51144797	-0.29790184	-100.0	-100.0	-0.7704698	-0.7198751	-100.0	-100.0	-0.7223936	-0.56519103	-100.0	-0.60935175	-100.0	-0.5736488	-100.0	-0.27490386	-100.0	-0.6169194	-100.0	-0.58976877	-100.0	-0.5408116	-100.0	-0.46236718	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.45724198	-100.0	-100.0	-0.6275965	-0.5702403	-100.0	-0.60889935	-100.0	-0.7589209	-100.0	-0.3872154	-100.0	-0.23915812	-100.0	-0.618384	-100.0	-0.4647427	-100.0	-0.50391144	-100.0	-0.31653592	-100.0	-0.2779951	-100.0	-0.33510357	-100.0	-0.52818215	-100.0	-0.29988283	-100.0	-0.78505474	-100.0	-0.62126607	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.30436555	-100.0	-0.39087686	-100.0	-0.3244245	-100.0	-0.23476379	-100.0	-0.26868233	-100.0	-0.24838386	-100.0	-0.3040242	-100.0	-0.43892267	-100.0	-0.4134936	-100.0	-0.43465728	-100.0	-0.30184174	-100.0	-0.22912233	-100.0	-0.28008896	-100.0	-0.22306938	-100.0	-0.33319524	-100.0	-0.2915759	-100.0	-0.39977452	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.27757305	-100.0	-0.23882757	-100.0	-0.4808868	-100.0	-0.27445996	-100.0	-0.43748716	-100.0	-0.1507266	-100.0	-0.21671696	-100.0	-0.34803474	-100.0	-0.61957437	-100.0	-0.25615975	-100.0	-0.20754279	-100.0	-0.20882301	-100.0	-0.34480673	-100.0	-0.3142994	-100.0	-0.19136067	-100.0	-0.2552928	-100.0	-0.2998768	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.26489604	-100.0	-0.34842405	-100.0	-0.32121813	-100.0	-0.42669186	-100.0	-0.3628656	-100.0	-0.3069437	-100.0	-0.23754528	-100.0	-0.30482298	-100.0	-0.54511654	-100.0	-0.28184518	-100.0	-0.3497835	-100.0	-0.2783196	-100.0	-0.2581561	-100.0	-0.28325507	-100.0	-0.17530188	-100.0	-0.4278337	-100.0	-0.4873038	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.45294303	-100.0	-0.28432626	-100.0	-0.32162824	-100.0	-0.37191457	-100.0	-0.51995206	-100.0	-0.2258997	-100.0	-0.26035097	-100.0	-0.4630599	-100.0	-0.34640315	-100.0	-0.303883	-100.0	-0.27220678	-100.0	-0.22549656	-100.0	-0.47908705	-100.0	-0.24398169	-100.0	-0.25397563	-100.0	-100.0	-0.60795885	-0.2628948	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.22307767	-100.0	-0.25444874	-100.0	-0.3507199	-100.0	-0.2503207	-100.0	-0.28522012	-100.0	-0.25499243	-100.0	-0.17742562	-100.0	-0.16856843	-100.0	-0.69048387	-100.0	-0.22293603	-100.0	-0.17387435	-100.0	-0.23259589	-100.0	-0.19222616	-100.0	-0.26016483	-100.0	-0.20325044	-100.0	-0.25711197	-100.0	-0.24896719	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.3387855	-100.0	-0.27820754	-100.0	-0.37740034	-100.0	-0.23832047	-100.0	-0.26136118	-100.0	-0.23230012	-100.0	-0.2150372	-100.0	-0.23218194	-100.0	-0.38298267	-100.0	-0.28827912	-100.0	-0.2477237	-100.0	-0.34269637	-100.0	-0.30145666	-100.0	-0.28124708	-100.0	-0.27131572	-100.0	-100.0	-0.5632223	-0.26270118	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.2596332	-100.0	-0.44429767	-100.0	-0.30814585	-100.0	-0.3492925	-100.0	-0.18237163	-100.0	-0.18486373	-100.0	-0.3077389	-100.0	-0.15058802	-100.0	-0.79803777	-100.0	-0.20196962	-100.0	-0.18530542	-100.0	-0.21607646	-100.0	-0.21821593	-100.0	-0.42322913	-100.0	-0.2817672	-100.0	-0.24089403	-100.0	-0.27264822	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.46751553	-100.0	-100.0	-0.54530746	-100.0	-0.78224343	-100.0	-0.29146308	-100.0	-0.27667308	-100.0	-0.23762561	-100.0	-0.6274804	-100.0	-0.5603243	-0.5973765	-100.0	-100.0	-0.30000016	-100.0	-0.2914243	-0.46805355	-100.0	-100.0	-0.27798834	-100.0	-0.46425745	-0.5718808	-100.0	-100.0	-0.6668507	-100.0	-0.62235194
