eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.19988964	-100.0	-0.22748445	-100.0	-0.24071127	-100.0	-0.4879624	-100.0	-0.5651096	-100.0	-0.23245902	-100.0	-0.35871562	-100.0	-0.74343574	-100	-0.3624671	-100.0	-0.25016662	-100.0	-0.7298377	-100.0	-0.263677	-100	-0.4159256	-100.0	-0.50208783	-100.0	-0.502698	-100.0	-0.5483733	-100	-0.43307337	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.12297784	-100.0	-0.3430958	-100.0	-0.16889131	-100.0	-0.43470502	-100.0	-0.65447515	-100.0	-0.15206619	-100.0	-0.15585102	-100.0	-0.629983	-100	-0.524821	-100.0	-0.22784586	-100.0	-0.15145023	-100.0	-0.28451282	-100	-0.16773495	-100.0	-0.36287844	-100.0	-0.30275768	-100.0	-0.28249732	-100	-0.5251417	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.17506547	-100.0	-0.16431688	-100.0	-0.18308224	-100.0	-0.22147532	-100.0	-0.29206613	-100.0	-0.17047586	-100.0	-0.30302444	-100.0	-0.2708276	-100	-0.3376316	-100.0	-0.13891792	-100.0	-0.20535499	-100.0	-0.16186677	-100	-0.16700411	-100.0	-0.29650941	-100.0	-0.17181733	-100.0	-0.27426484	-100	-0.37692884	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.2503171	-100.0	-0.28320032	-100.0	-0.2507006	-100.0	-0.20611824	-100.0	-0.29574087	-100.0	-0.2741397	-100.0	-0.21378122	-100.0	-0.19372456	-100	-0.22896457	-100.0	-0.20338397	-100.0	-0.25187412	-100.0	-0.29882085	-100	-0.24131913	-100.0	-0.7520402	-100.0	-0.21833383	-100.0	-0.25940743	-100	-0.20241667	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.17915021	-100.0	-0.18663813	-100.0	-0.320202	-100.0	-0.23599075	-100.0	-0.15997456	-100.0	-0.22540024	-100.0	-0.17873128	-100.0	-0.16194323	-100	-0.22075163	-100.0	-0.1695744	-100.0	-0.19832984	-100.0	-0.18488201	-100	-0.13962367	-100.0	-0.19210379	-100.0	-0.17419209	-100.0	-0.33933342	-100	-0.2529088	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.2598905	-100.0	-0.18143912	-100.0	-0.21023129	-100.0	-0.2715007	-100.0	-0.2676725	-100.0	-0.31106478	-100.0	-0.18801484	-100.0	-0.17180099	-100	-0.34164557	-100.0	-0.21762967	-100.0	-0.21959369	-100.0	-0.23127604	-100	-0.24651018	-100.0	-0.42068374	-100.0	-0.19073887	-100.0	-0.17035761	-100	-0.3423217	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.16850156	-100.0	-0.16332208	-100.0	-0.29778165	-100.0	-0.24582456	-100.0	-0.30646136	-100.0	-0.18557195	-100.0	-0.16815291	-100.0	-0.24123538	-100	-0.1411958	-100.0	-0.15153915	-100.0	-0.52605665	-100.0	-0.20692244	-100	-0.371429	-100.0	-0.14286178	-100.0	-0.13585527	-100.0	-0.26502186	-100	-0.21987243	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.19348577	-100.0	-0.1793222	-100.0	-0.2742861	-100.0	-0.2300984	-100.0	-0.27169466	-100.0	-0.25546125	-100.0	-0.182155	-100.0	-0.20461552	-100	-0.17573667	-100.0	-0.16477902	-100.0	-0.24669948	-100.0	-0.11804078	-100	-0.22890708	-100.0	-0.18970035	-100.0	-0.14110954	-100.0	-0.20612629	-100	-0.19286422	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.17287312	-100.0	-0.17572407	-100.0	-0.28454727	-100.0	-0.24987754	-100.0	-0.23512083	-100.0	-0.18364911	-100.0	-0.13032164	-100.0	-0.26039332	-100	-0.3786533	-100.0	-0.18318847	-100.0	-0.17322172	-100.0	-0.13135237	-100	-0.24137361	-100.0	-0.13711265	-100.0	-0.2416843	-100.0	-0.19960271	-100	-0.26316667	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.3266359	-100.0	-100.0	-0.7109956	-100.0	-0.81661654	-100.0	-0.44878295	-100.0	-0.46191213	-100.0	-0.54000443	-100.0	-0.8833509	-0.77337974	-100	-0.56666553	-100.0	-100.0	-0.7107507	-100.0	-0.52322227	-0.3449093	-100	-0.63917637	-100.0	-100.0	-0.47615898	-100.0	-0.7998408	-0.6518525	-100	-0.7499423	-100.0
