eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.18970129	-100	-0.32351747	-100	-0.3358245	-100	-0.20011255	-100.0	-0.35866043	-100.0	-0.27807462	-100.0	-0.36677825	-100.0	-0.5853355	-100	-100.0	-0.68126446	-0.19827607	-100.0	-0.17899428	-100.0	-0.29076403	-100.0	-0.23115315	-100.0	-0.68554074	-100.0	-0.4981014	-100.0	-0.40486306	-100	-0.2625308	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.13921979	-100	-0.6221848	-100	-0.12040481	-100	-0.30484924	-100.0	-0.60368705	-100.0	-0.15715732	-100.0	-0.19654365	-100.0	-0.2118968	-100	-0.48373097	-100.0	-0.11078333	-100.0	-0.17048985	-100.0	-0.36536095	-100.0	-0.29226452	-100.0	-0.72723967	-100.0	-0.233924	-100.0	-0.30502245	-100	-0.77931535	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.10989385	-100	-0.15647875	-100	-0.1388626	-100	-0.2106353	-100.0	-0.27018833	-100.0	-0.22389027	-100.0	-0.2819716	-100.0	-0.31281394	-100	-0.42494768	-100.0	-0.15634076	-100.0	-0.17498274	-100.0	-0.20349413	-100.0	-0.26015958	-100.0	-0.3041886	-100.0	-0.25463957	-100.0	-0.14585981	-100	-0.3564358	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.17708786	-100	-0.14430533	-100	-0.20131874	-100	-0.22246136	-100.0	-0.38805562	-100.0	-0.19450194	-100.0	-0.24030077	-100.0	-0.14353609	-100	-0.27263117	-100.0	-0.19848059	-100.0	-0.15968712	-100.0	-0.293941	-100.0	-0.21241	-100.0	-0.20694773	-100.0	-0.17460579	-100.0	-0.27956864	-100	-0.23592305	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.14400235	-100	-0.2178645	-100	-0.156599	-100	-0.1669944	-100.0	-0.21459068	-100.0	-0.18596655	-100.0	-0.18865861	-100.0	-0.2110384	-100	-0.16481382	-100.0	-0.1507352	-100.0	-0.17701666	-100.0	-0.24397774	-100.0	-0.14611404	-100.0	-0.26420683	-100.0	-0.1536769	-100.0	-0.13798125	-100	-0.41489968	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.21194619	-100	-0.3158153	-100	-0.21503785	-100	-0.28921542	-100.0	-0.29197553	-100.0	-0.16392855	-100.0	-0.21385838	-100.0	-0.21209958	-100	-0.6020232	-100.0	-0.19984704	-100.0	-0.16590191	-100.0	-0.23041333	-100.0	-0.2813353	-100.0	-0.29997027	-100.0	-0.19831233	-100.0	-0.29097658	-100	-0.32422185	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.18885471	-100	-0.16782062	-100	-0.28077856	-100	-0.20286757	-100.0	-0.30256423	-100.0	-0.17864497	-100.0	-0.14155681	-100.0	-0.2672187	-100	-0.1599244	-100.0	-0.1616712	-100.0	-0.17115578	-100.0	-0.15623797	-100.0	-0.16590706	-100.0	-0.16061594	-100.0	-0.23225802	-100.0	-0.19128042	-100	-0.25003153	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.20626906	-100	-0.21816404	-100	-0.28225088	-100	-0.30290356	-100.0	-0.26240033	-100.0	-0.20735495	-100.0	-0.24943481	-100.0	-0.34667295	-100	-0.31275493	-100.0	-0.20641054	-100.0	-0.19567177	-100.0	-0.29508182	-100.0	-0.21231116	-100.0	-0.34966683	-100.0	-0.21084231	-100.0	-0.3603819	-100	-0.32020485	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.19170263	-100	-0.21543495	-100	-0.26733074	-100	-0.22038288	-100.0	-0.70876974	-100.0	-0.14576311	-100.0	-0.13724425	-100.0	-0.20914423	-100	-0.5962036	-100.0	-0.16096213	-100.0	-0.29512644	-100.0	-0.24513064	-100.0	-0.23602313	-100.0	-0.32961914	-100.0	-0.18520886	-100.0	-0.26806065	-100	-0.5611208	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.2889076	-100	-0.41962418	-100	-0.43601358	-100	-100.0	-0.8295739	-100.0	-0.26305223	-100.0	-0.44852495	-0.4590675	-100.0	-0.8009458	-100	-0.2615209	-100.0	-100.0	-0.5237288	-0.46324953	-100.0	-0.510602	-100.0	-0.8499589	-100.0	-100.0	-0.3544821	-100.0	-0.30126008	-0.4155236	-100	-100.0	-0.5037619
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.19139893	-100	-0.22246067	-100	-0.21418424	-100	-0.22912781	-100.0	-0.30079433	-100.0	-100.0	-0.6444154	-0.27866998	-100.0	-0.2608038	-100	-0.27862322	-100.0	-0.25000212	-100.0	-0.19691662	-100.0	-0.41406086	-100.0	-0.21692707	-100.0	-0.31411478	-100.0	-0.2607407	-100.0	-0.3686499	-100	-0.38872406	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.18514918	-100	-0.30263045	-100	-0.23350872	-100	-0.27138093	-100.0	-0.41440797	-100.0	-0.23141536	-100.0	-0.18545987	-100.0	-0.3058335	-100	-0.20067757	-100.0	-0.18210866	-100.0	-0.31859156	-100.0	-0.2747789	-100.0	-0.3073202	-100.0	-100.0	-0.826669	-0.18543713	-100.0	-0.21070595	-100	-0.17903064	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.4550534	-100	-0.508772	-100	-0.5317935	-100	-0.22828695	-100.0	-0.31956208	-100.0	-0.35410386	-100.0	-0.4019719	-100.0	-0.32862794	-100	-0.20301725	-100.0	-0.24338076	-100.0	-0.33384386	-100.0	-0.19412717	-100.0	-0.32166573	-100.0	-0.33462858	-100.0	-0.6387038	-100.0	-0.5105865	-100	-0.17674924	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.520488	-100	-0.24668752	-100	-0.4002036	-100	-100.0	-0.39950657	-100.0	-0.53935444	-0.48786548	-100.0	-100.0	-0.7496288	-0.120576	-100	-0.34781593	-100.0	-0.73182726	-100.0	-0.48004624	-100.0	-0.2956929	-100.0	-0.46925208	-100.0	-0.77624935	-100.0	-0.1996857	-100.0	-0.1705635	-100	-0.50926244	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.110540584	-100	-0.17362417	-100	-0.2737111	-100	-0.5586482	-100.0	-0.21514316	-100.0	-0.20777997	-100.0	-0.21167412	-100.0	-0.15346605	-100	-0.14795984	-100.0	-0.20854717	-100.0	-0.32752836	-100.0	-0.33422256	-100.0	-0.24652407	-100.0	-0.49421048	-100.0	-0.17305028	-100.0	-0.10861988	-100	-0.17174153	-100.0
