eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.14281799	-100	-0.26299492	-100	-0.24309544	-100	-0.22082454	-100.0	-0.35255602	-100	-0.24886611	-100.0	-0.19115391	-100	-0.30976576	-100	-0.2634999	-100	-0.16137348	-100	-0.25189415	-100.0	-0.20678881	-100	-0.30577198	-100	-0.22185333	-100	-0.12975013	-100	-0.2760487	-100	-0.2273675	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.15870546	-100	-0.21539769	-100	-0.23221712	-100	-0.2394033	-100.0	-0.26302478	-100	-0.17698726	-100.0	-0.10691941	-100	-0.524014	-100	-0.44786018	-100	-0.15018038	-100	-0.20213655	-100.0	-0.1637311	-100	-0.13287416	-100	-0.20989288	-100	-0.11762502	-100	-0.2568312	-100	-0.24977861	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.08671889	-100	-0.5339332	-100	-0.14602533	-100	-0.19200034	-100.0	-0.19569568	-100	-0.12546197	-100.0	-0.09700562	-100	-0.33646458	-100	-0.15145953	-100	-0.19371283	-100	-0.4296354	-100.0	-0.18697487	-100	-0.37585032	-100	-0.18487558	-100	-0.14093232	-100	-0.13420787	-100	-0.17778862	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.16202515	-100	-0.6537115	-100	-0.14869426	-100	-0.20996574	-100.0	-0.25268593	-100	-0.12337856	-100.0	-0.12914145	-100	-0.19214547	-100	-0.17404346	-100	-0.16712633	-100	-0.31747663	-100.0	-0.16040838	-100	-0.09114825	-100	-0.19207337	-100	-0.1366765	-100	-0.13250825	-100	-0.22842206	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.15895677	-100	-0.33039987	-100	-0.24579583	-100	-0.21253577	-100.0	-0.234611	-100	-0.3191263	-100.0	-0.17563647	-100	-0.32423925	-100	-0.1773116	-100	-0.14599402	-100	-0.4796247	-100.0	-0.17047057	-100	-0.15099199	-100	-0.18762209	-100	-0.18885693	-100	-0.117275104	-100	-0.2002889	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.10907232	-100	-0.21085203	-100	-0.30405554	-100	-0.2186461	-100.0	-0.25508323	-100	-0.1091725	-100.0	-0.2286958	-100	-0.14593717	-100	-0.2622473	-100	-0.13939089	-100	-0.3384968	-100.0	-0.20449483	-100	-0.21845283	-100	-0.24165575	-100	-0.16360593	-100	-0.1488041	-100	-0.17511207	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.10979048	-100	-0.2748816	-100	-0.14152385	-100	-0.3620555	-100.0	-0.26588032	-100	-0.23207983	-100.0	-0.28764236	-100	-0.12206008	-100	-0.36441588	-100	-0.21666227	-100	-100.0	-0.741647	-0.14103478	-100	-0.17171144	-100	-0.22021885	-100	-0.14584236	-100	-0.14874163	-100	-0.25205326	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.2797822	-100	-0.2378513	-100	-0.34122851	-100	-0.28044182	-100.0	-0.36950392	-100	-0.40770477	-100.0	-0.22245675	-100	-0.18643822	-100	-0.46682557	-100	-0.34800804	-100	-0.67598784	-100.0	-0.20811246	-100	-0.20103061	-100	-0.32211074	-100	-0.23261245	-100	-0.2322544	-100	-0.53394634	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.10480952	-100	-0.36341718	-100	-0.2555088	-100	-0.16022842	-100.0	-0.30550587	-100	-0.24966668	-100.0	-0.13009766	-100	-0.33832994	-100	-0.28949022	-100	-0.1879568	-100	-0.25501248	-100.0	-0.15042727	-100	-0.10669636	-100	-0.50659496	-100	-0.16324988	-100	-0.18083173	-100	-0.27075383	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.16664803	-100	-0.19590078	-100	-0.35925454	-100	-0.754796	-100.0	-0.718003	-100	-0.42052516	-100.0	-0.20336291	-100	-0.2429917	-100	-0.2793376	-100	-0.12018667	-100	-0.21453795	-100.0	-0.50438946	-100	-0.47092277	-100	-0.39163402	-100	-0.4506391	-100	-0.10538198	-100	-0.10154031	-100
