eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.34645718	-100.0	-0.66519	-100.0	-0.34796837	-100.0	-0.3390152	-100.0	-0.5933824	-100.0	-0.73258835	-100.0	-0.8603149	-100.0	-0.39458922	-100.0	-0.22739579	-100.0	-0.29570115	-100.0	-0.21615511	-100.0	-0.6426726	-100.0	-0.24429303	-100.0	-0.31630537	-100.0	-0.38149938	-100.0	-0.20701064	-100.0	-0.42307296	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.1772788	-100.0	-0.29814747	-100.0	-0.20422079	-100.0	-0.4937425	-100.0	-0.5862246	-100.0	-0.23917267	-100.0	-0.31556094	-100.0	-0.24919589	-100.0	-0.21802919	-100.0	-0.15858509	-100.0	-0.22201234	-100.0	-0.2687504	-100.0	-0.3474405	-100.0	-0.69401395	-100.0	-0.29628798	-100.0	-0.34196332	-100.0	-0.16908498	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.21343379	-100.0	-0.31942183	-100.0	-0.21415737	-100.0	-0.2124238	-100.0	-0.36404413	-100.0	-0.30489412	-100.0	-0.27986312	-100.0	-0.32550967	-100.0	-0.42255926	-100.0	-0.26405033	-100.0	-0.34379965	-100.0	-0.5199978	-100.0	-0.27002192	-100.0	-0.18896846	-100.0	-0.1833704	-100.0	-0.41889092	-100.0	-0.20874164	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.27611884	-100.0	-0.63668	-100.0	-0.3083884	-100.0	-0.38538644	-100.0	-0.35482723	-100.0	-0.29239547	-100.0	-0.2854697	-100.0	-0.27237105	-100.0	-0.28770903	-100.0	-0.31115988	-100.0	-0.45379108	-100.0	-0.2814809	-100.0	-0.2152993	-100.0	-0.51346433	-100.0	-0.1967302	-100.0	-0.4066315	-100.0	-0.21070492	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.29737464	-100.0	-0.24282892	-100.0	-0.20064473	-100.0	-0.21873368	-100.0	-0.25298795	-100.0	-0.27356476	-100.0	-0.22391972	-100.0	-0.22774108	-100.0	-0.23658048	-100.0	-0.20506811	-100.0	-0.20162494	-100.0	-0.21341135	-100.0	-0.19121605	-100.0	-0.1797088	-100.0	-0.19986175	-100.0	-0.2802823	-100.0	-0.40738055	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.19724384	-100.0	-0.38226807	-100.0	-0.35019168	-100.0	-0.39473987	-100.0	-0.30915198	-100.0	-0.2820096	-100.0	-0.2700259	-100.0	-0.22321832	-100.0	-0.3515638	-100.0	-0.14752102	-100.0	-0.22637992	-100.0	-0.5151497	-100.0	-0.34001717	-100.0	-0.2862738	-100.0	-0.40410694	-100.0	-0.26854962	-100.0	-0.27076882	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.21741934	-100.0	-0.27045202	-100.0	-0.24380066	-100.0	-0.3019719	-100.0	-0.30183175	-100.0	-0.19763298	-100.0	-0.26051524	-100.0	-0.21462348	-100.0	-0.7197482	-100.0	-0.26721162	-100.0	-0.2681576	-100.0	-0.3539125	-100.0	-0.3138693	-100.0	-0.2510151	-100.0	-0.2156445	-100.0	-0.72523016	-100.0	-0.19344614	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.2477782	-100.0	-0.3017143	-100.0	-0.38385516	-100.0	-0.52854514	-100.0	-0.53616875	-100.0	-0.2316576	-100.0	-0.2626715	-100.0	-0.29394564	-100.0	-100.0	-0.5600472	-0.19452038	-100.0	-0.5084469	-100.0	-0.24814542	-100.0	-0.1950853	-100.0	-0.41162455	-100.0	-0.22484706	-100.0	-0.6733916	-100.0	-0.31655303	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.25564027	-100.0	-0.26679084	-100.0	-0.44070715	-100.0	-0.3213757	-100.0	-0.6679014	-100.0	-0.23544396	-100.0	-0.37899125	-100.0	-0.42591926	-100.0	-0.6062806	-100.0	-0.3997387	-100.0	-0.3443802	-100.0	-0.28628838	-100.0	-0.2326514	-100.0	-0.29456285	-100.0	-0.34584048	-100.0	-0.62941474	-100.0	-0.31321532	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.4109795	-100.0	-100.0	-0.5917645	-0.7464275	-100.0	-100.0	-0.39173314	-100.0	-0.2184305	-100.0	-0.54383266	-100.0	-0.54642123	-100.0	-0.3224686	-100.0	-0.6402306	-0.39562875	-100.0	-100.0	-0.3772905	-0.4451425	-100.0	-100.0	-0.6295086	-100.0	-0.3602537	-100.0	-0.5221256	-100.0	-0.8210846	-0.6290576	-100.0
