eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.13179359	-100.0	-0.29948077	-100.0	-0.60811657	-100.0	-0.24290141	-100.0	-0.33533636	-100.0	-0.23616314	-100.0	-0.8541406	-100.0	-0.19365047	-100.0	-0.29179296	-100	-0.2053003	-100.0	-0.17723624	-100.0	-0.35796675	-100.0	-100.0	-0.8023373	-0.17813337	-100.0	-0.18233436	-100.0	-0.18293093	-100.0	-0.57351375	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.10844277	-100.0	-100.0	-0.5880236	-0.16830122	-100.0	-0.31320846	-100.0	-0.49603084	-100.0	-0.12787236	-100.0	-0.21118952	-100.0	-0.37741733	-100.0	-0.30866522	-100	-0.16204226	-100.0	-0.19508696	-100.0	-0.2797122	-100.0	-0.26232484	-100.0	-0.40079144	-100.0	-0.42044592	-100.0	-0.4945212	-100.0	-0.28025588	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.12196156	-100.0	-0.27013966	-100.0	-0.1529416	-100.0	-0.20892547	-100.0	-0.2590203	-100.0	-0.20613311	-100.0	-0.2391358	-100.0	-0.18367675	-100.0	-0.19270766	-100	-0.16832055	-100.0	-0.27135372	-100.0	-0.2998776	-100.0	-0.24531998	-100.0	-0.22375526	-100.0	-0.21212508	-100.0	-0.3141442	-100.0	-0.2578364	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.14362994	-100.0	-0.35734102	-100.0	-0.21596447	-100.0	-0.20169131	-100.0	-0.29199278	-100.0	-0.18268582	-100.0	-0.15447736	-100.0	-0.23128106	-100.0	-0.21858764	-100	-0.14167883	-100.0	-0.17180502	-100.0	-0.23390962	-100.0	-0.45315593	-100.0	-0.2715933	-100.0	-0.30624744	-100.0	-0.2890162	-100.0	-0.2288491	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.17503181	-100.0	-0.2290497	-100.0	-0.17987794	-100.0	-0.2093624	-100.0	-0.233094	-100.0	-0.25560886	-100.0	-0.21063149	-100.0	-0.17320187	-100.0	-0.25689423	-100	-0.17675032	-100.0	-0.1917931	-100.0	-0.20777719	-100.0	-0.23421444	-100.0	-0.20009537	-100.0	-0.22492854	-100.0	-0.147488	-100.0	-0.20353584	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.16195549	-100.0	-0.18926091	-100.0	-0.23722288	-100.0	-0.20611297	-100.0	-0.26896566	-100.0	-0.21228589	-100.0	-0.19968	-100.0	-0.15427336	-100.0	-0.27636617	-100	-0.17046249	-100.0	-0.24681285	-100.0	-0.5639018	-100.0	-0.19597763	-100.0	-0.34845227	-100.0	-0.22187117	-100.0	-0.29340047	-100.0	-0.28209433	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.16058663	-100.0	-0.17649235	-100.0	-0.3113201	-100.0	-0.20374304	-100.0	-0.2804113	-100.0	-0.14820479	-100.0	-0.21468775	-100.0	-0.2425905	-100.0	-0.40212265	-100	-0.17478915	-100.0	-0.18385547	-100.0	-0.26626632	-100.0	-0.18761094	-100.0	-0.14718542	-100.0	-0.15438639	-100.0	-0.23140042	-100.0	-0.24250405	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.16585119	-100.0	-0.24910495	-100.0	-0.43295634	-100.0	-0.40321514	-100.0	-0.33434802	-100.0	-0.31479713	-100.0	-0.20057282	-100.0	-0.16483596	-100.0	-0.23227856	-100	-0.20428073	-100.0	-0.3009999	-100.0	-0.24870971	-100.0	-0.1989087	-100.0	-0.18680638	-100.0	-0.42582044	-100.0	-0.27937979	-100.0	-0.32590604	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.25197527	-100.0	-0.23025851	-100.0	-0.32911083	-100.0	-0.4379878	-100.0	-0.35856807	-100.0	-0.21484181	-100.0	-0.2772895	-100.0	-0.221672	-100.0	-0.419351	-100	-0.31451857	-100.0	-0.27260643	-100.0	-0.30112845	-100.0	-0.1957568	-100.0	-0.21308972	-100.0	-0.22900495	-100.0	-0.45423183	-100.0	-0.3010024	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.1803394	-100.0	-0.50915897	-100.0	-0.41304573	-100.0	-100.0	-0.40789962	-100.0	-0.33194923	-0.46828115	-100.0	-100.0	-0.687522	-100.0	-0.9840339	-0.3393985	-100	-100.0	-0.76395386	-100.0	-0.60727614	-0.59831655	-100.0	-100.0	-0.63444376	-100.0	-0.6253478	-100.0	-0.3340846	-0.7668528	-100.0	-0.40368757	-100
