eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.45650515	-100.0	-0.3542123	-100.0	-0.24255177	-100	-0.5767696	-100	-0.29905668	-100.0	-0.23394327	-100.0	-0.39912403	-100.0	-0.9193158	-100	-0.90166676	-100.0	-0.2441634	-100.0	-0.2941364	-100.0	-0.39660168	-100.0	-0.8290155	-100.0	-0.7009588	-100.0	-0.3835597	-100.0	-100.0	-0.6202218	-0.79683226	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.28635713	-100.0	-0.43888295	-100.0	-0.28294134	-100	-0.26124066	-100	-0.3316905	-100.0	-0.4307976	-100.0	-0.21038987	-100.0	-0.29199836	-100	-100.0	-0.75139606	-0.31590584	-100.0	-0.4164048	-100.0	-0.34213427	-100.0	-0.3559159	-100.0	-0.57652473	-100.0	-0.18147613	-100.0	-0.85346496	-100.0	-0.35545528	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.21671505	-100.0	-0.6421799	-100.0	-0.27451938	-100	-0.20277607	-100	-0.34887174	-100.0	-0.23733549	-100.0	-0.36476606	-100.0	-0.2410713	-100	-0.41026357	-100.0	-0.31195298	-100.0	-0.7457977	-100.0	-0.18520863	-100.0	-0.23283203	-100.0	-0.32060006	-100.0	-0.1641006	-100.0	-0.18219253	-100.0	-0.7010949	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.27965638	-100.0	-0.37009922	-100.0	-0.33872914	-100	-0.24891803	-100	-0.1613559	-100.0	-0.4826883	-100.0	-0.42429724	-100.0	-0.5359788	-100	-0.1531643	-100.0	-0.38134095	-100.0	-0.27204576	-100.0	-0.17379047	-100.0	-0.47439513	-100.0	-0.6306437	-100.0	-0.17632356	-100.0	-0.30110696	-100.0	-0.13747996	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.2499582	-100.0	-0.4004068	-100.0	-0.25257596	-100	-0.45799574	-100	-0.5681156	-100.0	-0.35582834	-100.0	-0.23769744	-100.0	-0.3683714	-100	-0.5689443	-100.0	-0.16947396	-100.0	-0.7396014	-100.0	-0.2197473	-100.0	-0.22894658	-100.0	-0.2331184	-100.0	-0.14882997	-100.0	-0.19891393	-100.0	-0.3847132	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.124216735	-100.0	-0.3108423	-100.0	-0.2670276	-100	-0.2028009	-100	-0.19517991	-100.0	-0.19246876	-100.0	-0.34995377	-100.0	-0.29824322	-100	-0.38499498	-100.0	-0.17370786	-100.0	-0.21095322	-100.0	-0.22376874	-100.0	-0.5328115	-100.0	-0.1813778	-100.0	-0.17090705	-100.0	-0.18001302	-100.0	-0.21946073	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.3007439	-100.0	-0.28644785	-100.0	-0.48875287	-100	-0.26482952	-100	-0.28488585	-100.0	-0.6357395	-100.0	-0.14204489	-100.0	-0.30825877	-100	-0.45194238	-100.0	-0.14786164	-100.0	-0.23390749	-100.0	-0.20973401	-100.0	-0.15100308	-100.0	-0.20402335	-100.0	-0.120487645	-100.0	-0.24518578	-100.0	-0.6552294	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.2821863	-100.0	-0.40557083	-100.0	-0.2735824	-100	-0.20450456	-100	-0.3013893	-100.0	-0.22482863	-100.0	-0.18372253	-100.0	-0.21531452	-100	-0.35340595	-100.0	-0.29004046	-100.0	-100.0	-0.7833254	-0.1171605	-100.0	-0.55689627	-100.0	-0.21913514	-100.0	-0.15226898	-100.0	-0.38479158	-100.0	-0.32893574	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.2526313	-100.0	-0.30977836	-100.0	-0.17481491	-100	-0.12977877	-100	-0.16683014	-100.0	-0.46566117	-100.0	-0.13618046	-100.0	-0.1620166	-100	-0.4615447	-100.0	-0.17576729	-100.0	-0.5732806	-100.0	-0.24736601	-100.0	-0.21753944	-100.0	-0.60735875	-100.0	-0.1505612	-100.0	-0.32827035	-100.0	-0.31500253	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.25806373	-100.0	-100.0	-0.6080889	-0.41243333	-100	-0.686063	-100	-100.0	-0.22761586	-100.0	-0.33496317	-0.7966656	-100.0	-0.50732815	-100	-0.3670711	-100.0	-100.0	-0.25395533	-100.0	-0.8760701	-100.0	-0.73454714	-0.86916596	-100.0	-100.0	-0.3897169	-0.38458118	-100.0	-0.38763073	-100.0	-0.6532266	-100.0
