eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.2440135	-100	-0.35511005	-100	-0.47399163	-100	-0.37250558	-100.0	-0.5954106	-100	-0.38350898	-100.0	-0.42090517	-100	-0.27995047	-100	-0.31372997	-100	-0.2859445	-100	-0.48846945	-100.0	-0.18523747	-100	-0.30238444	-100	-0.18711148	-100	-0.2196487	-100	-0.3557961	-100	-0.29422703	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.15844917	-100	-0.18032241	-100	-0.17973074	-100	-0.20585018	-100.0	-0.19621512	-100	-0.36507967	-100.0	-0.092428274	-100	-0.3094657	-100	-0.3141649	-100	-0.14293095	-100	-0.30311048	-100.0	-0.15434304	-100	-0.16351376	-100	-0.45030805	-100	-0.1361175	-100	-0.20427752	-100	-0.72416055	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.14689149	-100	-0.16478507	-100	-0.19383924	-100	-0.12133708	-100.0	-0.13023426	-100	-0.19041987	-100.0	-0.51669276	-100	-0.18590906	-100	-0.14388135	-100	-0.16738158	-100	-0.34615085	-100.0	-0.12520069	-100	-0.15341456	-100	-0.24151355	-100	-0.16343066	-100	-0.13080508	-100	-0.14438769	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.113625005	-100	-0.14970347	-100	-0.13230114	-100	-0.3217871	-100.0	-0.24717537	-100	-0.3686749	-100.0	-0.12680306	-100	-0.14200008	-100	-0.18339373	-100	-0.14716297	-100	-0.17674775	-100.0	-0.2287701	-100	-0.16782893	-100	-0.19319679	-100	-0.11556556	-100	-0.09552578	-100	-0.12997852	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.3791979	-100	-0.17640659	-100	-0.117890954	-100	-0.2126069	-100.0	-0.2633784	-100	-0.45756972	-100.0	-0.14443293	-100	-0.13462207	-100	-0.15942669	-100	-0.15939936	-100	-0.49343097	-100.0	-0.18812676	-100	-0.16110918	-100	-0.414038	-100	-0.23795141	-100	-0.099194296	-100	-0.591707	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.15162876	-100	-0.2687302	-100	-0.23330368	-100	-0.14757422	-100.0	-0.14873174	-100	-0.33844855	-100.0	-0.21149583	-100	-1.2133245	-100	-0.2511743	-100	-0.09226916	-100	-0.18679324	-100.0	-0.12140929	-100	-0.22486511	-100	-0.13933818	-100	-0.21157366	-100	-0.21623567	-100	-0.1716806	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.15461622	-100	-0.20492846	-100	-0.2437542	-100	-0.29100904	-100.0	-0.12500927	-100	-0.27809846	-100.0	-0.14515924	-100	-0.29797545	-100	-0.16326314	-100	-0.18054485	-100	-0.661254	-100.0	-0.19821523	-100	-0.19026391	-100	-0.17485765	-100	-0.18813059	-100	-0.19739915	-100	-0.17634004	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.13051456	-100	-0.6347335	-100	-0.22483848	-100	-0.60160506	-100.0	-0.18582587	-100	-0.33682504	-100.0	-0.25053126	-100	-0.120820194	-100	-0.21089964	-100	-0.59190327	-100	-0.44709095	-100.0	-0.13990128	-100	-0.2714671	-100	-0.32569474	-100	-0.22220838	-100	-0.25318304	-100	-0.22241162	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.10233299	-100	-0.18850043	-100	-0.20821257	-100	-0.15092766	-100.0	-0.1819482	-100	-0.4636	-100.0	-0.19658819	-100	-0.15107913	-100	-0.14079769	-100	-0.20329024	-100	-0.30684677	-100.0	-0.13127623	-100	-0.09676928	-100	-0.23432037	-100	-0.17402367	-100	-0.19241457	-100	-0.18609276	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.13505362	-100	-0.19418696	-100	-0.3048244	-100	-0.26774192	-100.0	-0.2963739	-100	-0.29766333	-100.0	-0.15969454	-100	-0.33165753	-100	-0.19671474	-100	-0.46241096	-100	-0.54545647	-100.0	-0.19387347	-100	-0.2616506	-100	-0.59035	-100	-0.34329945	-100	-0.15464272	-100	-0.110062055	-100
