eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.2631583	-100	-0.64846224	-100.0	-0.27662703	-100	-0.30197984	-100.0	-100.0	-0.72700757	-0.17443241	-100.0	-0.29309094	-100.0	-0.15304807	-100	-100.0	-0.6637119	-0.18469767	-100.0	-0.17455894	-100.0	-0.3462824	-100	-100.0	-0.79117495	-0.2668344	-100.0	-100.0	-0.37996975	-0.24142998	-100.0	-0.41905743	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.16525389	-100	-0.14810021	-100.0	-0.23859139	-100	-0.35300553	-100.0	-100.0	-0.39623556	-0.2190087	-100.0	-0.2371601	-100.0	-0.20866334	-100	-0.3041574	-100.0	-0.15086986	-100.0	-0.16578048	-100.0	-0.23422867	-100	-100.0	-0.7570082	-0.28745714	-100.0	-0.28588706	-100.0	-0.62061304	-100.0	-0.4985479	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.1307461	-100	-0.36476123	-100.0	-0.17379189	-100	-0.19113342	-100.0	-0.253624	-100.0	-0.2159885	-100.0	-0.1620813	-100.0	-0.21120748	-100	-0.22327183	-100.0	-0.19288728	-100.0	-0.21379215	-100.0	-0.27177382	-100	-0.14253815	-100.0	-0.48652357	-100.0	-0.17238663	-100.0	-0.24440126	-100.0	-0.17429093	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.23680839	-100	-0.31868634	-100.0	-0.21247613	-100	-0.20864125	-100.0	-0.2239515	-100.0	-0.17107698	-100.0	-0.1714865	-100.0	-0.22529107	-100	-0.20310853	-100.0	-0.12949385	-100.0	-0.18305713	-100.0	-0.27325183	-100	-0.2395921	-100.0	-0.2045012	-100.0	-0.20020881	-100.0	-0.27695248	-100.0	-0.20498033	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.18290317	-100	-0.19960083	-100.0	-0.2329162	-100	-0.1743438	-100.0	-0.21527252	-100.0	-0.19720748	-100.0	-0.14141865	-100.0	-0.17819747	-100	-0.24257174	-100.0	-0.21732956	-100.0	-0.2073653	-100.0	-0.18481132	-100	-0.12600169	-100.0	-0.21249154	-100.0	-0.15597586	-100.0	-0.19878973	-100.0	-0.16838051	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.13672312	-100	-0.1912299	-100.0	-0.20678258	-100	-0.1949654	-100.0	-0.26517743	-100.0	-0.19544439	-100.0	-0.1624077	-100.0	-0.16637747	-100	-0.31874987	-100.0	-0.3201307	-100.0	-0.20002764	-100.0	-0.38752052	-100	-0.32091838	-100.0	-0.48448142	-100.0	-0.23733555	-100.0	-0.29469782	-100.0	-0.29914668	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.20771995	-100	-0.26316294	-100.0	-0.21617915	-100	-0.2998938	-100.0	-0.21883887	-100.0	-0.18683799	-100.0	-0.21360809	-100.0	-0.16250174	-100	-0.4066565	-100.0	-0.18376341	-100.0	-0.15131591	-100.0	-0.2105919	-100	-0.20817088	-100.0	-0.16983557	-100.0	-0.22349681	-100.0	-0.4650598	-100.0	-0.2461351	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.18934359	-100	-0.1668926	-100.0	-0.33036703	-100	-0.24977386	-100.0	-0.26122573	-100.0	-0.23338309	-100.0	-0.30515012	-100.0	-0.4659112	-100	-0.27695295	-100.0	-0.20021638	-100.0	-0.26763168	-100.0	-0.30941185	-100	-0.20500576	-100.0	-0.24027954	-100.0	-0.15339205	-100.0	-0.39234215	-100.0	-0.31190634	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.21046954	-100	-0.37410846	-100.0	-0.18751323	-100	-0.33564347	-100.0	-0.31623322	-100.0	-0.44083443	-100.0	-0.19939657	-100.0	-0.42497462	-100	-0.27017078	-100.0	-0.24238306	-100.0	-0.29116055	-100.0	-0.30585495	-100	-0.16174905	-100.0	-0.20965703	-100.0	-0.1662112	-100.0	-0.6049365	-100.0	-0.3814841	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.20009159	-100	-100.0	-0.4944658	-0.44238025	-100	-100.0	-0.31712013	-100.0	-0.32561982	-100.0	-0.53433406	-100.0	-0.41082147	-0.39437205	-100	-0.32408652	-100.0	-0.22259404	-100.0	-100.0	-0.41401672	-0.69259125	-100	-100.0	-0.64636385	-100.0	-0.24407499	-100.0	-0.33619252	-100.0	-0.7152468	-0.5549285	-100.0
