prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.5384522	-100	-0.7652227	-100	-0.344583	-100	-0.60816556	-100	-100	-0.76179665	-0.31769264	-100	-0.44128284	-100	-0.48672622	-100	-0.3124973	-100	-0.25841716	-100	-0.27698314	-100	-0.47413614	-100	-0.69982475	-100	-100	-0.45192477	-0.6098031	-100	-100	-0.75683755	-0.77436733	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.17219296	-100	-0.6451366	-100	-0.1595096	-100	-0.33736044	-100	-0.18435912	-100	-0.21919614	-100	-0.19954368	-100	-0.15896423	-100	-0.73767483	-100	-0.26023227	-100	-0.2350419	-100	-0.1883198	-100	-100	-0.84165615	-0.46964762	-100	-0.15791331	-100	-0.62972194	-100	-0.7090336	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.19250162	-100	-0.19191702	-100	-0.495684	-100	-0.26183227	-100	-0.19052103	-100	-0.26869223	-100	-0.19917752	-100	-0.15916891	-100	-0.27054545	-100	-0.19702514	-100	-0.25154173	-100	-0.19970314	-100	-0.23639473	-100	-100	-0.71138906	-0.10004195	-100	-0.20974098	-100	-0.3341451	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.22834162	-100	-0.21414755	-100	-0.24086362	-100	-0.15148747	-100	-0.14717789	-100	-0.23829907	-100	-0.2740711	-100	-0.19539368	-100	-0.2537806	-100	-0.20287932	-100	-0.5800051	-100	-0.21207358	-100	-0.3690756	-100	-0.24316004	-100	-0.19769843	-100	-0.18651322	-100	-0.30562383	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.18174314	-100	-0.24743915	-100	-0.44727692	-100	-0.2597486	-100	-0.18588127	-100	-0.19995871	-100	-0.20766957	-100	-0.15311109	-100	-0.507059	-100	-0.19678448	-100	-0.34985945	-100	-0.1660509	-100	-0.18414126	-100	-0.18263648	-100	-0.13887012	-100	-0.2548665	-100	-0.2570284	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.31203312	-100	-0.18541633	-100	-0.26152802	-100	-0.20216982	-100	-0.45527327	-100	-0.16761915	-100	-0.17009474	-100	-0.23990656	-100	-0.30249712	-100	-0.2585477	-100	-0.23350066	-100	-0.14971088	-100	-0.3065008	-100	-0.26445404	-100	-0.19422235	-100	-0.21872693	-100	-0.26324314	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-100	-0.76975596	-0.14392456	-100	-0.47540253	-100	-0.29477626	-100	-0.23119122	-100	-0.24145783	-100	-0.12381324	-100	-0.2067589	-100	-0.28234172	-100	-0.1525678	-100	-0.2564744	-100	-0.116603635	-100	-0.14858638	-100	-0.1917474	-100	-0.15370499	-100	-0.20539217	-100	-0.3033113	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.139726	-100	-0.26061547	-100	-0.27935615	-100	-0.29577023	-100	-0.17402728	-100	-0.2765161	-100	-0.10949903	-100	-0.18040021	-100	-0.1334577	-100	-0.1461753	-100	-0.22441822	-100	-0.1352467	-100	-0.18616255	-100	-0.16995019	-100	-0.14617191	-100	-0.55612344	-100	-0.47265178	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.26812276	-100	-0.37610713	-100	-0.25220582	-100	-0.28442788	-100	-0.15482654	-100	-0.19280277	-100	-0.10951646	-100	-0.63754815	-100	-0.12830949	-100	-0.110746115	-100	-0.35586926	-100	-0.1422901	-100	-0.11223753	-100	-0.17359488	-100	-0.111003965	-100	-0.29338327	-100	-0.35497078	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.4176615	-100	-0.40886444	-100	-0.4336018	-100	-100	-0.767673	-100	-0.19943513	-100	-0.25672746	-100	-0.6464362	-100	-0.8164951	-0.4459721	-100	-100	-0.23505223	-100	-0.37888303	-100	-0.68074405	-100	-0.37927672	-100	-0.45622045	-0.7968835	-100	-100	-0.5726724	-0.90099984	-100
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.22041655	-100	-0.1584304	-100	-0.43244117	-100	-0.23326048	-100	-0.23449466	-100	-0.71659297	-100	-0.35497624	-100	-0.5096469	-100	-0.34375906	-100	-0.58778757	-100	-100	-0.8653904	-0.41956344	-100	-0.2829633	-100	-0.33802432	-100	-0.23332092	-100	-0.5500733	-100	-0.384055	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.37392485	-100	-0.25024316	-100	-0.33462137	-100	-0.31707153	-100	-0.25309113	-100	-0.59392935	-100	-0.1844275	-100	-0.26432592	-100	-0.16924572	-100	-0.17433614	-100	-0.81173056	-100	-0.41937628	-100	-0.2246787	-100	-0.55643415	-100	-0.13764432	-100	-0.4489182	-100	-0.3537554	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.21383747	-100	-0.34961388	-100	-100	-0.7081578	-0.1997651	-100	-100	-0.35537776	-100	-0.46012568	-0.25915986	-100	-0.27900258	-100	-0.33206752	-100	-0.24023528	-100	-100	-0.53579473	-0.31483674	-100	-100	-0.5341402	-0.40032518	-100	-0.4840736	-100	-0.4951701	-100	-0.8295897	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.6934545	-100	-0.17177515	-100	-0.30943614	-100	-0.6377798	-100	-0.4746351	-100	-100	-0.2320391	-100	-0.48750955	-0.14504127	-100	-0.42188212	-100	-0.3700986	-100	-100	-0.76790905	-0.17060111	-100	-0.1894136	-100	-0.533485	-100	-0.1411928	-100	-0.20195788	-100	-100	-0.2701906
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.21608667	-100	-0.112366505	-100	-0.28937885	-100	-0.24521859	-100	-0.2360752	-100	-0.8304692	-100	-0.14090247	-100	-0.21807025	-100	-0.41604963	-100	-0.5140251	-100	-100	-0.31043255	-0.28101197	-100	-0.38553745	-100	-0.4202577	-100	-0.120044455	-100	-0.19868416	-100	-0.18332234	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.30569544	-100	-0.23601587	-100	-0.26371348	-100	-0.20126602	-100	-0.21623294	-100	-0.3242837	-100	-0.24597569	-100	-0.137791	-100	-0.32565323	-100	-0.51119244	-100	-0.20681857	-100	-0.17072314	-100	-0.21968657	-100	-0.65565956	-100	-0.17004944	-100	-0.26231858	-100	-0.20265462	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.7992163	-100	-0.20673025	-100	-0.20483108	-100	-0.3631824	-100	-0.1876761	-100	-0.20561537	-100	-0.15360656	-100	-0.16391248	-100	-0.16331407	-100	-0.24668942	-100	-0.28284118	-100	-0.17542107	-100	-0.3304003	-100	-0.4892822	-100	-0.1613851	-100	-0.16684873	-100	-0.2601493	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.64624	-100	-0.35620266	-100	-0.21946564	-100	-0.43158138	-100	-0.6137973	-100	-0.22840612	-100	-0.1926562	-100	-0.17803828	-100	-0.428482	-100	-0.4410083	-100	-0.18042158	-100	-0.17936626	-100	-0.33948696	-100	-0.1924538	-100	-0.21350235	-100	-0.20710109	-100	-0.41754612	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.7822922	-100	-0.20424156	-100	-0.5593321	-100	-0.38364607	-100	-0.2901362	-100	-0.35899487	-100	-0.18888335	-100	-0.20638129	-100	-0.19032995	-100	-0.29151845	-100	-0.27216524	-100	-0.34038126	-100	-0.3951633	-100	-0.2739622	-100	-0.27699792	-100	-0.66216356	-100	-0.2886981	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.38305497	-100	-0.20532227	-100	-0.50087833	-100	-0.22013149	-100	-0.61641663	-100	-0.5176618	-100	-100	-0.22348586	-0.23427947	-100	-0.50924695	-100	-100	-0.43326738	-100	-0.65555435	-0.32880092	-100	-100	-0.25696537	-0.6693645	-100	-100	-0.29360119	-0.4248943	-100	-0.90453094	-100
