eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.5390013	-100.0	-0.40086576	-100.0	-0.40366304	-100.0	-0.6724799	-100.0	-100.0	-0.7427212	-0.49040765	-100.0	-0.3305582	-100.0	-0.62947494	-100.0	-100.0	-0.7227184	-0.2468153	-100.0	-100.0	-0.8460584	-0.78947484	-100.0	-100.0	-0.8175589	-100.0	-0.7629618	-0.67245406	-100.0	-0.7655301	-100.0	-0.62837243	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.2483051	-100.0	-0.41768357	-100.0	-0.36361405	-100.0	-0.41695705	-100.0	-0.47013152	-100.0	-0.16047177	-100.0	-0.3196461	-100.0	-0.25992498	-100.0	-0.7897366	-100.0	-0.2686625	-100.0	-0.19402128	-100.0	-0.24908432	-100.0	-0.4471067	-100.0	-0.6628931	-100.0	-0.41782913	-100.0	-0.37469488	-100.0	-0.44339517	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.32684729	-100.0	-0.49114403	-100.0	-0.2771953	-100.0	-0.28803515	-100.0	-0.2445155	-100.0	-0.31173527	-100.0	-0.30724022	-100.0	-0.55443627	-100.0	-0.52506703	-100.0	-0.2934881	-100.0	-0.3863921	-100.0	-0.26308268	-100.0	-0.29619932	-100.0	-0.55787843	-100.0	-0.3399994	-100.0	-0.27622414	-100.0	-0.4313173	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.28931284	-100.0	-0.25819793	-100.0	-0.31722704	-100.0	-0.27510926	-100.0	-0.31743097	-100.0	-0.18157396	-100.0	-0.3720947	-100.0	-0.3638325	-100.0	-0.27858305	-100.0	-0.24838647	-100.0	-0.2594792	-100.0	-0.19075392	-100.0	-0.20360576	-100.0	-0.47541183	-100.0	-0.17533208	-100.0	-0.35047185	-100.0	-0.34361356	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.4484807	-100.0	-0.31375575	-100.0	-0.31703034	-100.0	-0.29087365	-100.0	-0.24056996	-100.0	-0.19224398	-100.0	-0.24674365	-100.0	-0.24997604	-100.0	-0.4929876	-100.0	-0.2883572	-100.0	-0.28457192	-100.0	-0.2761596	-100.0	-0.30067936	-100.0	-0.2251746	-100.0	-0.3040149	-100.0	-0.37157226	-100.0	-0.37306303	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.41794017	-100.0	-0.2726728	-100.0	-0.41178092	-100.0	-0.44940153	-100.0	-0.41170445	-100.0	-0.17347641	-100.0	-0.2752298	-100.0	-0.2833353	-100.0	-0.5726636	-100.0	-0.2562048	-100.0	-0.25857255	-100.0	-0.23415983	-100.0	-0.52064097	-100.0	-0.26009	-100.0	-0.2730134	-100.0	-100.0	-0.5659234	-0.22054315	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.29744703	-100.0	-0.2822915	-100.0	-0.16211243	-100.0	-0.3164911	-100.0	-0.21520779	-100.0	-0.16953866	-100.0	-0.23948365	-100.0	-0.19794577	-100.0	-0.42928788	-100.0	-0.19574165	-100.0	-0.24281146	-100.0	-0.20727055	-100.0	-0.20696232	-100.0	-0.23213713	-100.0	-0.23289815	-100.0	-0.3504797	-100.0	-0.19269198	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.3300579	-100.0	-0.28199324	-100.0	-0.3870658	-100.0	-0.32620937	-100.0	-0.32174557	-100.0	-0.29350325	-100.0	-0.24297589	-100.0	-0.30254713	-100.0	-0.26542082	-100.0	-0.32233688	-100.0	-0.26744032	-100.0	-0.2800785	-100.0	-0.3100283	-100.0	-0.2970152	-100.0	-0.3707236	-100.0	-0.38334244	-100.0	-0.6280671	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.2345477	-100.0	-0.18795766	-100.0	-0.23161358	-100.0	-0.22658423	-100.0	-0.2634559	-100.0	-0.19298197	-100.0	-0.29207778	-100.0	-0.14560515	-100.0	-0.31221408	-100.0	-0.28467324	-100.0	-0.25017732	-100.0	-0.221931	-100.0	-0.24432038	-100.0	-0.22064394	-100.0	-0.22659543	-100.0	-0.24741136	-100.0	-0.1684401	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.5311771	-100.0	-100.0	-0.6174542	-100.0	-0.83885604	-100.0	-0.4606293	-100.0	-0.2755921	-100.0	-0.27744678	-100.0	-0.6918034	-100.0	-0.5010482	-0.653053	-100.0	-0.8927109	-100.0	-100.0	-0.2345991	-0.6361083	-100.0	-100.0	-0.19496758	-100.0	-0.38483617	-100.0	-0.19989567	-0.5801158	-100.0	-100.0	-0.8599562
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.33252418	-100.0	-0.31800956	-100.0	-0.41295514	-100.0	-0.2489801	-100.0	-0.3549219	-100.0	-100.0	-0.3984684	-0.62938666	-100.0	-0.36412588	-100.0	-0.30716726	-100.0	-0.760806	-100.0	-100.0	-0.74868304	-0.35551524	-100.0	-0.32669333	-100.0	-100.0	-0.4064617	-0.5118909	-100.0	-0.608161	-100.0	-0.7662576	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.34656245	-100.0	-0.46523383	-100.0	-0.29770708	-100.0	-0.4692981	-100.0	-0.26435238	-100.0	-0.30255577	-100.0	-0.31064346	-100.0	-0.4117532	-100.0	-0.34745255	-100.0	-0.26834694	-100.0	-0.14527199	-100.0	-0.31923482	-100.0	-100.0	-0.86930263	-0.37997776	-100.0	-0.18670084	-100.0	-0.42017993	-100.0	-0.2664791	-100.0
