prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.61851424	-100	-0.58008593	-100	-0.6053573	-100	-0.31223077	-100	-0.7889696	-100	-0.52363163	-100	-0.16555355	-100	-0.8848859	-100	-100	-0.57837796	-0.2419855	-100	-0.37155816	-100	-0.24409087	-100	-0.47121987	-100	-0.3093338	-100	-100	-0.56470925	-0.8181475	-100	-100	-0.43043536
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.25453824	-100	-100	-0.82781225	-0.2719958	-100	-0.36416844	-100	-100	-0.37484905	-0.3429887	-100	-0.16617313	-100	-0.3150953	-100	-0.23717958	-100	-0.24906221	-100	-0.28824323	-100	-0.21153323	-100	-0.3281495	-100	-100	-0.388928	-100	-0.66413546	-0.26678404	-100	-100	-0.5826033
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.20455964	-100	-0.34777245	-100	-0.56800324	-100	-0.4475212	-100	-0.3573991	-100	-0.71184397	-100	-0.16692711	-100	-0.78388953	-100	-100	-0.7477043	-0.28890336	-100	-0.6575295	-100	-0.2991676	-100	-0.4284541	-100	-100	-0.556452	-0.2575052	-100	-0.2620041	-100	-0.45040548	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.24053174	-100	-0.24507724	-100	-0.27127576	-100	-0.18111451	-100	-0.5963538	-100	-0.30610254	-100	-0.24148925	-100	-0.22159873	-100	-0.21428838	-100	-0.15548295	-100	-0.42035073	-100	-0.18447724	-100	-0.42275307	-100	-0.4542596	-100	-0.15635665	-100	-0.28368607	-100	-0.28426963	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.16940089	-100	-0.26676172	-100	-0.26472592	-100	-0.22600065	-100	-0.38816962	-100	-0.23807631	-100	-0.15573929	-100	-0.25476184	-100	-0.15862533	-100	-0.18021241	-100	-0.4642764	-100	-0.23713192	-100	-0.29940182	-100	-0.31406087	-100	-0.12838173	-100	-0.15474194	-100	-0.24461453	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.20641793	-100	-0.24095076	-100	-0.25827277	-100	-0.41549444	-100	-0.7902339	-100	-0.29557785	-100	-0.16123047	-100	-0.24292445	-100	-0.2387378	-100	-0.3134753	-100	-0.75477004	-100	-0.17224798	-100	-0.341877	-100	-0.20773676	-100	-0.14807698	-100	-0.16742344	-100	-0.2966613	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.15176804	-100	-0.22475308	-100	-0.27131823	-100	-0.38376233	-100	-0.11858523	-100	-0.32341734	-100	-0.15623748	-100	-0.108246475	-100	-0.79376566	-100	-0.31494612	-100	-0.12653364	-100	-0.12043178	-100	-0.22794476	-100	-0.26230812	-100	-0.079365954	-100	-0.5312468	-100	-0.3980641	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.9461223	-100	-0.5611878	-100	-0.27589247	-100	-0.3296749	-100	-0.4779178	-100	-100	-0.8779496	-0.21223053	-100	-0.12754025	-100	-100	-0.75238335	-0.3108568	-100	-0.58872116	-100	-0.17492054	-100	-0.47003347	-100	-0.16404358	-100	-0.21455908	-100	-0.47328883	-100	-0.23327936	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.39145848	-100	-0.5142267	-100	-0.2855586	-100	-0.21443202	-100	-0.25825024	-100	-0.8367716	-100	-0.33515632	-100	-0.32000226	-100	-0.7862381	-100	-0.17278002	-100	-0.440324	-100	-0.17239916	-100	-0.15583667	-100	-0.17606492	-100	-0.2167394	-100	-0.1959484	-100	-0.19352223	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.9359615	-100	-0.821725	-100	-100	-0.6689151	-0.5573805	-100	-100	-0.5221683	-0.378607	-100	-100	-0.46039787	-100	-0.56162405	-0.842962	-100	-0.99869245	-100	-0.5857714	-100	-100	-0.72034436	-100	-0.37335768	-100	-0.41975734	-0.47903818	-100	-0.6046655	-100	-100	-0.7424886
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.24835666	-100	-100	-0.89598775	-0.44026402	-100	-0.25395718	-100	-0.45548037	-100	-0.47782618	-100	-0.6263631	-100	-0.6176235	-100	-0.3296566	-100	-0.24187657	-100	-0.8231241	-100	-0.24045852	-100	-0.32197058	-100	-100	-0.8509448	-0.5388644	-100	-0.4840653	-100	-0.29955056	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.37224603	-100	-0.7733179	-100	-0.14041077	-100	-0.3331123	-100	-0.20285529	-100	-0.78699845	-100	-0.15507883	-100	-0.41466185	-100	-0.29338002	-100	-0.6262022	-100	-0.21523416	-100	-0.23468246	-100	-100	-0.7802747	-0.61093	-100	-0.16027348	-100	-0.29272136	-100	-0.26486215	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.1787873	-100	-0.7522826	-100	-0.3376209	-100	-0.16502336	-100	-0.25979316	-100	-0.32492647	-100	-0.32455817	-100	-0.5865716	-100	-100	-0.71897686	-0.48971125	-100	-100	-0.7608084	-0.7038549	-100	-0.59947026	-100	-0.69332606	-100	-0.29745215	-100	-0.4667522	-100	-0.44593158	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.671084	-100	-0.65939856	-0.2636181	-100	-0.39824605	-100	-0.61323774	-100	-100	-0.3642157	-100	-0.20998487	-0.18637979	-100	-100	-0.82837224	-0.5787562	-100	-100	-0.46927315	-0.16296437	-100	-100	-0.7962794	-0.37807736	-100	-0.42299443	-100	-0.6613098	-100	-0.5421944	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.20413795	-100	-0.69909734	-100	-0.24064395	-100	-0.23162648	-100	-0.32270035	-100	-0.18396457	-100	-0.20896918	-100	-0.3034839	-100	-0.21273085	-100	-0.13701442	-100	-0.47286215	-100	-0.4266892	-100	-0.31631663	-100	-100	-0.8186075	-0.3390578	-100	-0.25463897	-100	-0.2756369	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.33251354	-100	-0.17583096	-100	-0.2910273	-100	-0.24347617	-100	-0.16361056	-100	-0.27286586	-100	-0.5162474	-100	-0.124295905	-100	-0.29365617	-100	-0.13804364	-100	-0.34245497	-100	-0.17103505	-100	-0.4026372	-100	-0.5855537	-100	-0.39421466	-100	-0.31480694	-100	-0.15389071	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.3051823	-100	-0.17141144	-100	-0.29718262	-100	-0.3431008	-100	-0.1675813	-100	-0.7399269	-100	-0.11784629	-100	-0.44625553	-100	-0.5069394	-100	-0.42558953	-100	-0.35967124	-100	-0.15556923	-100	-0.17381862	-100	-0.25538084	-100	-0.21990421	-100	-0.23553896	-100	-0.20335582	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.37768945	-100	-0.43982252	-100	-0.37904304	-100	-0.57239485	-100	-0.22151987	-100	-0.4819128	-100	-0.2940573	-100	-0.13281882	-100	-0.27376217	-100	-0.36005026	-100	-0.9082801	-100	-0.16029567	-100	-0.3660919	-100	-0.14504367	-100	-0.3197837	-100	-0.21175066	-100	-0.18444827	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.38580248	-100	-0.29818684	-100	-0.39723733	-100	-0.34470448	-100	-0.5612153	-100	-0.31704974	-100	-0.16854973	-100	-0.15527108	-100	-0.21017466	-100	-0.57034534	-100	-0.26637983	-100	-0.32015496	-100	-0.34916395	-100	-0.47191933	-100	-0.16336791	-100	-0.165396	-100	-0.408558	-100
