eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.4076278	-100.0	-0.45691854	-100.0	-0.49943575	-100.0	-0.7852425	-100.0	-0.6512303	-100.0	-0.36219952	-100.0	-0.43354148	-100.0	-0.3530622	-100.0	-100.0	-0.5617369	-0.27924263	-100.0	-0.3054718	-100.0	-0.27332345	-100.0	-0.6162684	-100.0	-0.30135807	-100.0	-0.5273353	-100.0	-0.8674401	-100.0	-0.6432383	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.47439504	-100.0	-0.3322804	-100.0	-0.5705819	-100.0	-0.62749535	-100.0	-0.551027	-100.0	-0.27092862	-100.0	-0.23398884	-100.0	-0.7563721	-100.0	-0.34269184	-100.0	-0.29874316	-100.0	-0.23789507	-100.0	-0.26919314	-100.0	-0.31974334	-100.0	-0.48933327	-100.0	-0.3024041	-100.0	-0.38857454	-100.0	-0.32036054	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.6501063	-100.0	-0.3825138	-100.0	-0.22928979	-100.0	-0.26217914	-100.0	-0.5508655	-100.0	-0.2686432	-100.0	-0.25290674	-100.0	-0.36941424	-100.0	-0.3201006	-100.0	-0.19676909	-100.0	-0.34781924	-100.0	-0.26542696	-100.0	-0.349505	-100.0	-0.2563224	-100.0	-0.32390025	-100.0	-0.36172202	-100.0	-0.56924534	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.38926354	-100.0	-0.2214426	-100.0	-0.3042746	-100.0	-0.24281874	-100.0	-0.46673757	-100.0	-0.21838786	-100.0	-0.35313314	-100.0	-0.22491057	-100.0	-0.268141	-100.0	-0.48023865	-100.0	-0.39886507	-100.0	-0.30901858	-100.0	-0.31351194	-100.0	-0.45361274	-100.0	-0.22741067	-100.0	-0.23460272	-100.0	-0.31174186	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.26047918	-100.0	-0.27413192	-100.0	-0.2929261	-100.0	-0.3258777	-100.0	-0.33195013	-100.0	-0.24835145	-100.0	-0.23430198	-100.0	-0.339733	-100.0	-0.59015876	-100.0	-0.25631365	-100.0	-0.25733206	-100.0	-0.2814986	-100.0	-0.2456348	-100.0	-0.29731092	-100.0	-0.35507655	-100.0	-0.5723912	-100.0	-0.32132328	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.45935374	-100.0	-0.3398245	-100.0	-0.32879147	-100.0	-0.38471383	-100.0	-0.43707892	-100.0	-0.28846216	-100.0	-0.29540893	-100.0	-0.24911498	-100.0	-0.5144227	-100.0	-0.3490525	-100.0	-0.23924126	-100.0	-0.30233443	-100.0	-0.42069927	-100.0	-100.0	-0.41831738	-0.2721755	-100.0	-100.0	-0.76012844	-0.46648064	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.34860012	-100.0	-0.22369948	-100.0	-0.22506002	-100.0	-0.40455297	-100.0	-0.31553477	-100.0	-0.2164363	-100.0	-0.12396396	-100.0	-0.19657375	-100.0	-0.29980472	-100.0	-0.261583	-100.0	-0.32006893	-100.0	-0.18979193	-100.0	-0.25016502	-100.0	-0.20125334	-100.0	-0.16140403	-100.0	-0.3027781	-100.0	-0.24612655	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.2403733	-100.0	-0.24905588	-100.0	-0.3009748	-100.0	-0.5297208	-100.0	-0.34293622	-100.0	-0.333054	-100.0	-0.3339599	-100.0	-0.22949791	-100.0	-0.7528628	-100.0	-0.29618466	-100.0	-0.5388517	-100.0	-0.28736377	-100.0	-0.22390944	-100.0	-0.2208742	-100.0	-0.29142225	-100.0	-0.5507077	-100.0	-0.28499952	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.39108276	-100.0	-0.27271697	-100.0	-0.2258158	-100.0	-0.25953776	-100.0	-0.63961846	-100.0	-0.22449888	-100.0	-0.26788822	-100.0	-0.22892162	-100.0	-0.55958265	-100.0	-0.17641862	-100.0	-0.22330895	-100.0	-0.22178955	-100.0	-0.23585658	-100.0	-0.33524776	-100.0	-0.2591054	-100.0	-0.4646185	-100.0	-0.1821344	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.72472847	-100.0	-0.51713926	-100.0	-100.0	-0.5734198	-100.0	-0.5057345	-100.0	-0.28323048	-100.0	-0.29520938	-100.0	-0.53109825	-100.0	-0.79449016	-100.0	-0.48755834	-100.0	-0.90168226	-100.0	-0.87179595	-0.60414433	-100.0	-100.0	-0.3237022	-100.0	-0.22239703	-0.4778083	-100.0	-100.0	-0.37196204	-0.46005136	-100
