eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.7360682	-100.0	-0.36111185	-100.0	-0.29829246	-100.0	-0.46249586	-100.0	-100.0	-0.7672096	-0.27471802	-100.0	-0.3329278	-100.0	-0.468439	-100.0	-0.7472992	-100	-0.63132256	-100.0	-0.471815	-100.0	-0.45958644	-100.0	-0.52931476	-100.0	-100.0	-0.8200531	-0.2690925	-100.0	-0.71392554	-100.0	-0.6614886	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.21480663	-100.0	-0.48461002	-100.0	-0.3924238	-100.0	-0.45579916	-100.0	-0.43773413	-100.0	-0.22858468	-100.0	-0.35747486	-100.0	-0.7390005	-100.0	-0.82450485	-100	-0.17632143	-100.0	-0.4815118	-100.0	-0.32882518	-100.0	-0.5924767	-100.0	-0.64710003	-100.0	-0.21877314	-100.0	-0.38316065	-100.0	-0.91289574	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.4851084	-100.0	-0.3424417	-100.0	-0.24017435	-100.0	-0.5110166	-100.0	-0.4060842	-100.0	-0.25835958	-100.0	-0.2609425	-100.0	-0.7470818	-100.0	-0.6216882	-100	-0.59899324	-100.0	-0.22321571	-100.0	-0.2311952	-100.0	-0.4854656	-100.0	-0.2915866	-100.0	-0.1556872	-100.0	-0.3430518	-100.0	-0.3575573	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.28441775	-100.0	-0.3011623	-100.0	-0.48789343	-100.0	-0.38035738	-100.0	-0.3145767	-100.0	-0.14743964	-100.0	-0.23617807	-100.0	-0.32955882	-100.0	-0.51366687	-100	-0.43264556	-100.0	-0.36623943	-100.0	-0.19317263	-100.0	-0.21107776	-100.0	-0.19893968	-100.0	-0.40420806	-100.0	-0.3127859	-100.0	-0.2771681	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.46267906	-100.0	-0.4342507	-100.0	-0.3616849	-100.0	-0.40195265	-100.0	-0.3029142	-100.0	-0.32635334	-100.0	-0.3043401	-100.0	-0.31723708	-100.0	-0.45596814	-100	-0.26669106	-100.0	-0.27737677	-100.0	-0.25299808	-100.0	-0.33377755	-100.0	-0.2564439	-100.0	-0.25604343	-100.0	-0.42851925	-100.0	-0.33273664	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.39182097	-100.0	-0.32422426	-100.0	-0.37369245	-100.0	-100.0	-0.8465181	-0.36435357	-100.0	-0.23822705	-100.0	-0.29919124	-100.0	-0.81889486	-100.0	-0.6206735	-100	-0.31371692	-100.0	-0.3437789	-100.0	-0.2443865	-100.0	-0.27275556	-100.0	-0.26880553	-100.0	-0.25836632	-100.0	-0.3109421	-100.0	-0.63873124	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.27784747	-100.0	-0.37099025	-100.0	-0.37064254	-100.0	-0.26791003	-100.0	-0.2776366	-100.0	-0.15083389	-100.0	-0.19683106	-100.0	-0.18476659	-100.0	-0.26707608	-100	-0.20072639	-100.0	-0.21983285	-100.0	-0.2303436	-100.0	-0.21822195	-100.0	-0.3420447	-100.0	-0.18459378	-100.0	-0.49037737	-100.0	-0.17229442	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.3550728	-100.0	-0.288123	-100.0	-0.4651173	-100.0	-0.28134975	-100.0	-0.3386501	-100.0	-0.29807052	-100.0	-0.26162264	-100.0	-0.51845026	-100.0	-0.44557846	-100	-0.3802847	-100.0	-0.31134158	-100.0	-0.31361023	-100.0	-0.27131626	-100.0	-0.1973208	-100.0	-0.18734178	-100.0	-0.5445664	-100.0	-0.34419885	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.29153115	-100.0	-0.23799473	-100.0	-0.29721898	-100.0	-0.22735569	-100.0	-0.23770282	-100.0	-0.24529271	-100.0	-0.25506848	-100.0	-0.22761054	-100.0	-0.29842234	-100	-0.23259589	-100.0	-0.21830565	-100.0	-0.23871505	-100.0	-0.4355376	-100.0	-0.20588063	-100.0	-0.21125275	-100.0	-0.35544327	-100.0	-0.19617517	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.27401394	-100.0	-100.0	-0.91636986	-100.0	-0.9135563	-100.0	-0.28154576	-100.0	-0.31752062	-100.0	-0.2778596	-100.0	-0.32136887	-100.0	-0.32490844	-0.5683887	-100	-100.0	-0.21523918	-0.7248667	-100.0	-100.0	-0.5799884	-100.0	-0.2934234	-100.0	-0.4697344	-0.84250724	-100.0	-0.6181843	-100.0	-100.0	-0.5212746
