eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.14622352	-100.0	-0.5504738	-100	-0.23913556	-100.0	-0.28291246	-100.0	-0.36809042	-100.0	-0.15143609	-100	-0.2295261	-100.0	-0.4214979	-100.0	-0.5898057	-100	-0.17796785	-100.0	-0.29600027	-100.0	-0.22131206	-100.0	-0.15155087	-100.0	-0.19361207	-100.0	-0.49506024	-100	-0.2679264	-100.0	-0.47218096	-100.0
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.10339455	-100.0	-0.28206304	-100	-0.22167617	-100.0	-0.3315563	-100.0	-0.22178747	-100.0	-0.2054434	-100	-0.24564439	-100.0	-0.17220592	-100.0	-0.29954198	-100	-0.15528849	-100.0	-0.14360793	-100.0	-0.28892955	-100.0	-0.31409636	-100.0	-0.3097379	-100.0	-0.49634245	-100	-0.53826714	-100.0	-100.0	-0.79331297
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.13116899	-100.0	-0.2306159	-100	-0.180875	-100.0	-0.16369516	-100.0	-0.21184482	-100.0	-0.10893639	-100	-0.24638076	-100.0	-0.20157194	-100.0	-0.17712921	-100	-0.15708666	-100.0	-0.1874297	-100.0	-0.29860333	-100.0	-0.41682857	-100.0	-100.0	-0.68919164	-0.24444343	-100	-0.16330495	-100.0	-0.27894568	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.17878816	-100.0	-0.2164625	-100	-0.22133934	-100.0	-0.24431953	-100.0	-0.18402627	-100.0	-0.19223215	-100	-0.21936454	-100.0	-0.19772325	-100.0	-0.204364	-100	-0.4034219	-100.0	-0.20167768	-100.0	-0.22690709	-100.0	-0.22441928	-100.0	-0.29161227	-100.0	-0.20955245	-100	-0.3354192	-100.0	-0.22563228	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.14086926	-100.0	-0.19744918	-100	-0.18211287	-100.0	-0.2392789	-100.0	-0.28947398	-100.0	-0.27808374	-100	-0.17192726	-100.0	-0.1571375	-100.0	-0.2093045	-100	-0.20749724	-100.0	-0.18586025	-100.0	-0.22068317	-100.0	-0.20193142	-100.0	-0.19275391	-100.0	-0.16711469	-100	-0.15854877	-100.0	-0.18845637	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.1383649	-100.0	-0.19591723	-100	-0.22256231	-100.0	-0.17490785	-100.0	-0.30238712	-100.0	-0.27665204	-100	-0.24254462	-100.0	-0.20767014	-100.0	-0.27007908	-100	-0.16471718	-100.0	-0.24075063	-100.0	-0.26656765	-100.0	-0.22971568	-100.0	-0.37496674	-100.0	-0.25511077	-100	-0.20802057	-100.0	-0.21939157	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.17309861	-100.0	-0.17535338	-100	-0.28857535	-100.0	-0.21252227	-100.0	-0.3508544	-100.0	-0.19304748	-100	-0.17506208	-100.0	-0.15725935	-100.0	-0.23171651	-100	-0.15865313	-100.0	-0.1583387	-100.0	-0.18218695	-100.0	-0.2527824	-100.0	-0.22667184	-100.0	-0.2982247	-100	-0.20350873	-100.0	-0.18510242	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.2167539	-100.0	-0.24053197	-100	-0.5037731	-100.0	-0.24145283	-100.0	-0.21730085	-100.0	-0.1592003	-100	-0.17585242	-100.0	-0.262463	-100.0	-0.2548292	-100	-0.25295833	-100.0	-0.203459	-100.0	-0.24465199	-100.0	-0.35982037	-100.0	-0.1702155	-100.0	-0.2328209	-100	-0.29067323	-100.0	-0.17145169	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.12523185	-100.0	-0.13308349	-100	-0.245326	-100.0	-0.3100509	-100.0	-0.4139635	-100.0	-0.34282115	-100	-0.2095273	-100.0	-0.2002549	-100.0	-0.69618714	-100	-0.14478427	-100.0	-0.20587926	-100.0	-0.28726026	-100.0	-0.18346025	-100.0	-0.28000712	-100.0	-0.26150385	-100	-0.24709767	-100.0	-0.4067937	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.19219841	-100.0	-0.63392043	-100	-100.0	-0.5662675	-100.0	-0.26145083	-100.0	-0.28007784	-0.7574798	-100	-0.42393124	-100.0	-100.0	-0.98736966	-0.5638491	-100	-0.7132165	-100.0	-100.0	-0.27830377	-0.42500195	-100.0	-0.72865033	-100.0	-0.5590513	-100.0	-0.3473406	-100	-100.0	-0.77612746	-100.0	-0.770936
