prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.1496272	-100	-0.64424086	-100	-0.17780748	-100	-0.4985231	-100	-100	-0.2673457	-100	-0.75264496	-0.18478194	-100	-0.1763173	-100	-0.537661	-100	-0.22951336	-100	-0.45171696	-100	-0.6068335	-100	-0.24305622	-100	-0.5323446	-100	-0.66443247	-100	-100	-0.7873551	-100	-0.6178787
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.34234738	-100	-0.39298576	-100	-0.31062132	-100	-0.3086846	-100	-100	-0.44525376	-0.09906312	-100	-0.30509707	-100	-0.15658498	-100	-0.2441579	-100	-0.16169418	-100	-0.24291906	-100	-0.19843064	-100	-100	-0.35392544	-0.7559141	-100	-100	-0.59023416	-100	-0.44248843	-100	-0.5151937
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.117793776	-100	-0.14754899	-100	-0.15933944	-100	-0.3163169	-100	-0.15119678	-100	-0.17454192	-100	-0.22365953	-100	-0.47724178	-100	-0.21279405	-100	-0.14696343	-100	-0.23087288	-100	-0.17112303	-100	-0.26009443	-100	-0.17119639	-100	-0.22733174	-100	-100	-0.7870678	-0.17339262	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.21844356	-100	-0.3364886	-100	-0.41842198	-100	-0.17501812	-100	-0.13825724	-100	-0.283311	-100	-0.18022497	-100	-0.15233602	-100	-0.17849326	-100	-0.1573395	-100	-0.35002413	-100	-0.17568608	-100	-100	-0.7797136	-0.16434309	-100	-0.25072455	-100	-100	-0.4250766	-0.12524278	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.16206531	-100	-0.23445517	-100	-0.15944864	-100	-0.19289413	-100	-0.30295223	-100	-0.16148913	-100	-0.1778458	-100	-0.11301477	-100	-0.19048636	-100	-0.14628576	-100	-0.22265093	-100	-0.18995366	-100	-0.15233283	-100	-0.13653022	-100	-0.20416361	-100	-0.28083152	-100	-0.20717773	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.122071795	-100	-0.31270173	-100	-0.16886075	-100	-0.12709892	-100	-0.19088595	-100	-0.11246068	-100	-0.20847568	-100	-0.24174699	-100	-0.25694355	-100	-0.18161742	-100	-0.16437295	-100	-0.17754892	-100	-0.21084674	-100	-0.32754862	-100	-0.425386	-100	-0.22428083	-100	-0.25457022	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.1892807	-100	-0.19930083	-100	-0.2544799	-100	-0.12928301	-100	-0.10493794	-100	-0.13845046	-100	-0.08364832	-100	-0.33221525	-100	-0.16253701	-100	-0.12578617	-100	-0.21959971	-100	-0.23959462	-100	-0.15432337	-100	-0.120989025	-100	-0.1893989	-100	-0.16850063	-100	-0.11515597	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.15513194	-100	-0.46212748	-100	-0.36315882	-100	-0.1624185	-100	-0.1469432	-100	-0.144057	-100	-0.3446514	-100	-0.17131317	-100	-0.1841482	-100	-0.1307813	-100	-0.15973222	-100	-0.17149845	-100	-0.25407943	-100	-0.12773101	-100	-0.15323424	-100	-0.27320766	-100	-0.506744	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.16699417	-100	-0.24878393	-100	-0.36609426	-100	-0.2108482	-100	-0.22253454	-100	-0.16473988	-100	-0.14733225	-100	-0.24585542	-100	-0.15904039	-100	-0.29464325	-100	-0.23825127	-100	-0.1525535	-100	-0.11699285	-100	-0.35997966	-100	-0.18352328	-100	-0.65168524	-100	-0.164512	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.3467384	-100	-100	-0.7010783	-100	-0.43159294	-100	-0.32106844	-100	-0.4049591	-100	-0.5858444	-100	-0.39587784	-100	-0.5482299	-100	-0.65115047	-0.4780037	-100	-100	-0.30791566	-100	-0.24111506	-0.5824463	-100	-100	-0.48853046	-100	-0.6259291	-0.45268118	-100	-100	-0.3839422
