prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.35880738	-100	-100	-0.7287668	-0.5075636	-100	-100	-0.6885498	-100	-0.52568805	-0.37910742	-100	-0.33680752	-100	-0.46902093	-100	-0.5650483	-100	-0.6830566	-100	-100	-0.41828668	-0.3585579	-100	-100	-0.87530494	-0.5237954	-100	-0.31970042	-100	-100	-0.56038654	-100	-0.84945863
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.1656597	-100	-0.50014484	-100	-0.36944538	-100	-0.3678462	-100	-0.44994912	-100	-0.22007348	-100	-0.25042415	-100	-0.3031739	-100	-0.60478085	-100	-0.13252982	-100	-0.29930097	-100	-0.13555785	-100	-100	-0.37853467	-100	-0.8183591	-0.26796746	-100	-100	-0.70244956	-100	-0.8884622
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.19672474	-100	-0.17545903	-100	-0.24294822	-100	-0.1962368	-100	-0.20849733	-100	-0.3683902	-100	-0.16346167	-100	-0.34440804	-100	-0.29925883	-100	-0.14087982	-100	-0.20341867	-100	-0.2310091	-100	-0.22001435	-100	-0.27442992	-100	-0.43711123	-100	-0.45512795	-100	-0.19558348	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.20422779	-100	-0.21194492	-100	-0.2961187	-100	-0.23030782	-100	-0.22115114	-100	-0.2853278	-100	-0.12688953	-100	-0.2732879	-100	-0.24870841	-100	-0.48645666	-100	-0.19899073	-100	-0.16383572	-100	-0.7036064	-100	-0.29528832	-100	-0.14636627	-100	-0.18872412	-100	-0.28372976	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.1933652	-100	-0.16943097	-100	-0.26294544	-100	-0.232309	-100	-0.17757048	-100	-0.28503913	-100	-0.1648415	-100	-0.17182711	-100	-0.16904156	-100	-0.18347436	-100	-0.3619776	-100	-0.20705211	-100	-0.3009577	-100	-0.13738771	-100	-0.16415265	-100	-0.19201921	-100	-0.7561378	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.30920857	-100	-0.19220556	-100	-0.36155707	-100	-0.23954515	-100	-0.36604136	-100	-0.23691912	-100	-0.17166708	-100	-0.16225122	-100	-0.43425837	-100	-0.18277757	-100	-0.26651216	-100	-0.12383314	-100	-0.67595655	-100	-0.29850888	-100	-0.1372807	-100	-0.4474258	-100	-0.24156408	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.2509306	-100	-0.12624964	-100	-0.3917005	-100	-0.38690248	-100	-0.198372	-100	-0.15337078	-100	-0.16794187	-100	-0.2731317	-100	-0.3168455	-100	-0.23240188	-100	-0.13606839	-100	-0.13949928	-100	-0.5073021	-100	-0.15402886	-100	-0.47332126	-100	-0.2259231	-100	-0.34798196	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.23705554	-100	-0.23312509	-100	-0.194353	-100	-0.15958463	-100	-0.30285773	-100	-0.21576118	-100	-0.1437214	-100	-0.18522097	-100	-0.13371108	-100	-0.2081703	-100	-0.22786413	-100	-0.27381697	-100	-0.24972312	-100	-0.2440164	-100	-0.16766779	-100	-0.29726744	-100	-0.17927898	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.20499334	-100	-0.30276826	-100	-0.39626825	-100	-0.38190448	-100	-0.16726631	-100	-0.26355428	-100	-0.17684336	-100	-0.18519624	-100	-0.24761267	-100	-0.37950355	-100	-0.24417731	-100	-0.12332036	-100	-0.14636731	-100	-0.19365242	-100	-0.13252588	-100	-100	-0.52517456	-0.2090004	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.49638855	-100	-0.7563096	-100	-0.5546628	-100	-100	-0.78509223	-100	-0.20830096	-100	-0.22442749	-100	-0.5001424	-0.8567538	-100	-0.3593555	-100	-100	-0.2698642	-100	-0.29675403	-100	-0.794903	-100	-0.27817756	-100	-0.22859141	-0.32856956	-100	-100	-0.39855888	-100	-0.6979528
