prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.3012622	-100	-0.13384368	-100	-0.31274816	-100	-100	-0.6937115	-100	-0.44107354	-100	-0.34747756	-0.29421407	-100	-100	-0.26903266	-100	-0.44662586	-0.29002252	-100	-0.35781494	-100	-0.13530785	-100	-100	-0.5733918	-100	-0.42567775	-0.12996732	-100	-100	-0.492637	-100	-0.4866406
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.29813093	-100	-0.3552073	-100	-0.4414036	-100	-0.19359079	-100	-0.66449714	-100	-0.575657	-100	-0.5670712	-100	-0.16089037	-100	-100	-0.59698987	-0.13431682	-100	-0.18940698	-100	-0.07771805	-100	-100	-0.39963055	-100	-0.5364099	-0.18107164	-100	-100	-0.21286246	-0.2875519	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.3685888	-100	-0.12784845	-100	-0.2675816	-100	-0.31111562	-100	-100	-1.0052767	-0.28600955	-100	-0.1325071	-100	-100	-0.2798751	-0.11808163	-100	-0.20291078	-100	-0.7509022	-100	-0.44312862	-100	-0.38717142	-100	-100	-1.0856308	-0.15686344	-100	-0.9141393	-100	-0.18420461	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.37327665	-100	-0.10897002	-100	-0.275221	-100	-100	-0.38166332	-0.31668708	-100	-0.16830474	-100	-0.21931763	-100	-0.32525906	-100	-0.6378473	-100	-0.39655185	-100	-0.35558286	-100	-0.14409713	-100	-0.34111714	-100	-0.11215937	-100	-0.3965469	-100	-0.64597386	-100	-0.2233842	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.16703284	-100	-100	-0.5765446	-0.4093945	-100	-0.45405358	-100	-100	-0.6877802	-100	-1.1048107	-0.11629861	-100	-100	-0.41661808	-0.31049758	-100	-0.095931135	-100	-0.336455	-100	-0.10752008	-100	-100	-0.55618614	-100	-0.40012032	-0.5281028	-100	-100	-0.6410817	-0.16599116	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.48228577	-100	-0.2551755	-100	-100	-100	-0.3313797	-100	-0.22645228	-100	-0.27522054	-100	-0.1572789	-100	-0.74831605	-100	-0.6695786	-100	-0.32383394	-100	-0.3296251	-100	-0.2011661	-100	-0.33131468	-100	-100	-0.4745436	-0.32586646	-100	-0.65277785	-100	-0.4494604	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.553135	-100	-0.28292075	-100	-100	-0.58774215	-0.6785571	-100	-0.429517	-100	-0.66048306	-100	-0.5246998	-100	-0.7008999	-100	-0.32870892	-100	-0.39591786	-100	-0.30883178	-100	-0.3373348	-100	-0.41858172	-100	-0.3649494	-100	-0.63459957	-100	-0.98445463	-100	-100	-0.32152703
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.16479132	-100	-100	-0.23651864	-0.66762596	-100	-0.472466	-100	-0.31999463	-100	-0.50593555	-100	-0.20839037	-100	-100	-0.43202847	-0.39433068	-100	-0.32617828	-100	-0.28510153	-100	-0.55566764	-100	-0.42332417	-100	-0.6833987	-100	-0.16918254	-100	-0.46087584	-100	-0.24773583	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.5862666	-100	-0.6017593	-100	-0.49737233	-100	-100	-0.45008653	-1.1432517	-100	-0.64543617	-100	-0.28966403	-100	-100	-100	-1.1850415	-100	-0.52884173	-100	-0.55490804	-100	-0.5464099	-100	-0.69739246	-100	-0.5026345	-100	-0.38171196	-100	-0.7212382	-100	-0.61045843	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-100	-0.5272562	-100	-0.43323487	-100	-0.31523052	-100	-0.52441853	-100	-0.15636131	-100	-0.21821326	-100	-0.26723647	-100	-0.15554939	-100	-0.20871387	-100	-0.30610797	-100	-0.35247153	-100	-0.45242226	-100	-0.29374343	-100	-0.36499313	-100	-0.63865405	-100	-0.42775628	-100	-0.43704212
